fold,epochs_run,best_val_mae,loss_start,loss_end,pretrain_val_loss,frozen_param_tensors,encoder_hidden_dim,target_mean,target_std,val_MAE,val_RAE,val_R2,val_Spearman_R,val_Kendall_Tau
0,2,0.6008644830354344,0.8673281256969159,0.5706860400163211,0.36472949385643005,4,256,4.306232452392578,1.1157569885253906,0.6008644848310905,0.6628699844672241,0.4860579856492142,0.6557460525834014,0.47261303722383274
1,2,0.6498239964520633,0.9396107655305129,0.6490141474283658,0.36472949385643005,4,256,4.348460674285889,1.103929042816162,0.6498239992118684,0.6541264882506588,0.4142197320556942,0.6518952655092818,0.48215056822512453
