from_id,to_id,from_name,to_name,from_lb_mae,to_lb_mae,lb_delta_mae,lb_delta_spearman,mean_abs_direction,pearson_delta,spearman_delta,candidate_projection,direction_projection_on_candidate
13,16,ens_caruana_bag20,ens_caruana_bag20_calibrated_best,0.4414270025507814,0.4357788073667819,-0.005648195183999505,9.875351682031575e-05,0.032434743127700394,0.6530721391962241,0.8733704162456313,0.48584610794328975,0.8454331549566801
13,17,ens_caruana_bag20,ens_caruana_bag20_calibrated_best,0.4414270025507814,0.4318297602126632,-0.00959724233811815,0.005032548262824843,0.032434743127700394,0.6530721391962241,0.8733704162456313,0.48584610794328975,0.8454331549566801
13,18,ens_caruana_bag20,ens_caruana_bag20_calibrated_best,0.4414270025507814,0.4244185733497787,-0.01700842920100265,0.006992445038314088,0.032434743127700394,0.6530721391962241,0.8733704162456313,0.48584610794328975,0.8454331549566801
13,26,ens_caruana_bag20,ens_caruana_bag20_calibrated_best,0.4414270025507814,0.4243494844698721,-0.017077518080909293,-0.0041963297520898335,0.032434743127700394,0.6530721391962241,0.8733704162456313,0.48584610794328975,0.8454331549566801
13,27,ens_caruana_bag20,ens_caruana_bag20_calibrated_best,0.4414270025507814,0.4225677355758737,-0.018859266974907696,0.003657731012980836,0.032434743127700394,0.6530721391962241,0.8733704162456313,0.48584610794328975,0.8454331549566801
13,36,ens_caruana_bag20,ens_caruana_bag20_calibrated_best,0.4414270025507814,0.4145866903151991,-0.026840312235582253,0.004383422863110331,0.032434743127700394,0.6530721391962241,0.8733704162456313,0.48584610794328975,0.8454331549566801
14,16,ens_caruana_bag20,ens_caruana_bag20_calibrated_best,0.4430377590818476,0.4357788073667819,-0.007258951715065742,0.0018562344614542203,0.032434743127700394,0.6530721391962241,0.8733704162456313,0.48584610794328975,0.8454331549566801
14,17,ens_caruana_bag20,ens_caruana_bag20_calibrated_best,0.4430377590818476,0.4318297602126632,-0.011207998869184388,0.006790029207458748,0.032434743127700394,0.6530721391962241,0.8733704162456313,0.48584610794328975,0.8454331549566801
14,18,ens_caruana_bag20,ens_caruana_bag20_calibrated_best,0.4430377590818476,0.4244185733497787,-0.018619185732068888,0.008749925982947993,0.032434743127700394,0.6530721391962241,0.8733704162456313,0.48584610794328975,0.8454331549566801
14,26,ens_caruana_bag20,ens_caruana_bag20_calibrated_best,0.4430377590818476,0.4243494844698721,-0.01868827461197553,-0.002438848807455929,0.032434743127700394,0.6530721391962241,0.8733704162456313,0.48584610794328975,0.8454331549566801
14,27,ens_caruana_bag20,ens_caruana_bag20_calibrated_best,0.4430377590818476,0.4225677355758737,-0.020470023505973933,0.005415211957614741,0.032434743127700394,0.6530721391962241,0.8733704162456313,0.48584610794328975,0.8454331549566801
14,36,ens_caruana_bag20,ens_caruana_bag20_calibrated_best,0.4430377590818476,0.4145866903151991,-0.02845106876664849,0.006140903807744236,0.032434743127700394,0.6530721391962241,0.8733704162456313,0.48584610794328975,0.8454331549566801
15,16,ens_caruana_bag20,ens_caruana_bag20_calibrated_best,0.4423088470924464,0.4357788073667819,-0.006530039725664516,0.0,0.032434743127700394,0.6530721391962241,0.8733704162456313,0.48584610794328975,0.8454331549566801
15,17,ens_caruana_bag20,ens_caruana_bag20_calibrated_best,0.4423088470924464,0.4318297602126632,-0.010479086879783162,0.004933794746004527,0.032434743127700394,0.6530721391962241,0.8733704162456313,0.48584610794328975,0.8454331549566801
15,18,ens_caruana_bag20,ens_caruana_bag20_calibrated_best,0.4423088470924464,0.4244185733497787,-0.01789027374266766,0.006893691521493772,0.032434743127700394,0.6530721391962241,0.8733704162456313,0.48584610794328975,0.8454331549566801
15,26,ens_caruana_bag20,ens_caruana_bag20_calibrated_best,0.4423088470924464,0.4243494844698721,-0.017959362622574304,-0.004295083268910149,0.032434743127700394,0.6530721391962241,0.8733704162456313,0.48584610794328975,0.8454331549566801
15,27,ens_caruana_bag20,ens_caruana_bag20_calibrated_best,0.4423088470924464,0.4225677355758737,-0.019741111516572707,0.0035589774961605203,0.032434743127700394,0.6530721391962241,0.8733704162456313,0.48584610794328975,0.8454331549566801
15,36,ens_caruana_bag20,ens_caruana_bag20_calibrated_best,0.4423088470924464,0.4145866903151991,-0.027722156777247264,0.004284669346290015,0.032434743127700394,0.6530721391962241,0.8733704162456313,0.48584610794328975,0.8454331549566801
25,26,ens_caruana_bag20,ens_caruana_bag20_calibrated_best,0.4290789893593625,0.4243494844698721,-0.004729504889490421,-0.009862878299404132,0.032434743127700394,0.6530721391962241,0.8733704162456313,0.48584610794328975,0.8454331549566801
25,27,ens_caruana_bag20,ens_caruana_bag20_calibrated_best,0.4290789893593625,0.4225677355758737,-0.006511253783488824,-0.0020088175343334624,0.032434743127700394,0.6530721391962241,0.8733704162456313,0.48584610794328975,0.8454331549566801
25,36,ens_caruana_bag20,ens_caruana_bag20_calibrated_best,0.4290789893593625,0.4145866903151991,-0.014492299044163381,-0.0012831256842039673,0.032434743127700394,0.6530721391962241,0.8733704162456313,0.48584610794328975,0.8454331549566801
13,19,ens_caruana_bag20,ens_caruana_bag20_calibrated_importance,0.4414270025507814,0.4154008268960474,-0.026026175654733974,0.005371608627985802,0.07820241919032911,0.6530721391962238,0.8733704162456313,0.2600958966610715,2.33338642526244
13,21,ens_caruana_bag20,ens_caruana_bag20_calibrated_importance,0.4414270025507814,0.4154008268960474,-0.026026175654733974,0.005371608627985802,0.07820241919032911,0.6530721391962238,0.8733704162456313,0.2600958966610715,2.33338642526244
13,22,ens_caruana_bag20,ens_caruana_bag20_calibrated_importance,0.4414270025507814,0.4152122396657471,-0.02621476288503427,0.005688954534861512,0.07820241919032911,0.6530721391962238,0.8733704162456313,0.2600958966610715,2.33338642526244
13,23,ens_caruana_bag20,ens_caruana_bag20_calibrated_importance,0.4414270025507814,0.4148648161452291,-0.0265621864055523,0.003657731012980836,0.07820241919032911,0.6530721391962238,0.8733704162456313,0.2600958966610715,2.33338642526244
13,24,ens_caruana_bag20,ens_caruana_bag20_calibrated_importance,0.4414270025507814,0.4200188468957465,-0.0214081556550349,0.00017654536499522866,0.07820241919032911,0.6530721391962238,0.8733704162456313,0.2600958966610715,2.33338642526244
13,28,ens_caruana_bag20,ens_caruana_bag20_calibrated_importance,0.4414270025507814,0.4148648161452291,-0.0265621864055523,0.003657731012980836,0.07820241919032911,0.6530721391962238,0.8733704162456313,0.2600958966610715,2.33338642526244
13,29,ens_caruana_bag20,ens_caruana_bag20_calibrated_importance,0.4414270025507814,0.4189477353901447,-0.022479267160636696,-0.0009994364181483695,0.07820241919032911,0.6530721391962238,0.8733704162456313,0.2600958966610715,2.33338642526244
13,30,ens_caruana_bag20,ens_caruana_bag20_calibrated_importance,0.4414270025507814,0.408442464692175,-0.03298453785860639,0.004849253357613659,0.07820241919032911,0.6530721391962238,0.8733704162456313,0.2600958966610715,2.33338642526244
13,31,ens_caruana_bag20,ens_caruana_bag20_calibrated_importance,0.4414270025507814,0.4078471063458229,-0.03357989620495849,0.004383422863110331,0.07820241919032911,0.6530721391962238,0.8733704162456313,0.2600958966610715,2.33338642526244
13,32,ens_caruana_bag20,ens_caruana_bag20_calibrated_importance,0.4414270025507814,0.4078471063458229,-0.03357989620495849,0.004383422863110331,0.07820241919032911,0.6530721391962238,0.8733704162456313,0.2600958966610715,2.33338642526244
13,38,ens_caruana_bag20,ens_caruana_bag20_calibrated_importance,0.4414270025507814,0.4109513858637011,-0.030475616687080265,-0.0013343884356337155,0.07820241919032911,0.6530721391962238,0.8733704162456313,0.2600958966610715,2.33338642526244
13,39,ens_caruana_bag20,ens_caruana_bag20_calibrated_importance,0.4414270025507814,0.4080327859318756,-0.03339421661890579,0.005454737280416122,0.07820241919032911,0.6530721391962238,0.8733704162456313,0.2600958966610715,2.33338642526244
13,40,ens_caruana_bag20,ens_caruana_bag20_calibrated_importance,0.4414270025507814,0.4110413223574798,-0.030385680193301567,0.002620426153526423,0.07820241919032911,0.6530721391962238,0.8733704162456313,0.2600958966610715,2.33338642526244
13,41,ens_caruana_bag20,ens_caruana_bag20_calibrated_importance,0.4414270025507814,0.4137047577516737,-0.027722244799107676,-0.004122779747581906,0.07820241919032911,0.6530721391962238,0.8733704162456313,0.2600958966610715,2.33338642526244
