name,MAE,RAE,R2,Spearman_R,Kendall_Tau,residual_r_vs_ens_caruana_bag20,oof_coverage,test_mean,test_std,submission_path
kan_chemprop_pretrain_embed_full256_h64_lr1e3_umap,0.47157868668077074,0.5182583837014932,0.6609287423078194,0.7875254254662686,0.5952482604209866,0.88499913317028,4140,4.634454954902099,1.3840145586234471,track1_activity/submissions/kan_chemprop_pretrain_embed_full256_h64_lr1e3_umap.csv
