M1_raw,M2_cal_lr,M3_iw_raw_lr,M4_iw_cal_lr,M9_iw_raw_lgb,M10_iw_cal_lgb,M12_top25_cal_mae,M13_top25_cal_sp,M14_bot25_cal_mae,case,test_mean,test_std,d_M1_raw,d_M2_cal_lr,d_M3_iw_raw_lr,d_M4_iw_cal_lr,d_M9_iw_raw_lgb,d_M10_iw_cal_lgb,d_M12_top25_cal_mae,d_M13_top25_cal_sp,d_M14_bot25_cal_mae
0.39708902689862263,0.3961531506485711,0.4080309301168315,0.40055283547848813,0.4151037744217917,0.4062285243815598,0.36705601197384,0.8345995654727277,0.4211110526238101,base9pool,4.734012530078256,0.7022776235593394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40785178974264236,0.4058971215018904,0.42141865839321996,0.4131343615765089,0.42811403261346104,0.41825969334977114,0.3785399512962249,0.8228777026137528,0.4318379574170615,id42_family_meta,4.800647110455428,0.7540210763991483,0.010762762844019724,0.009743970853319295,0.013387728276388455,0.012581526098020768,0.013010258191669344,0.012031168968211325,0.011483939322384895,-0.011721862858974919,0.01072690479325139
0.4019487233985024,0.4003142365450793,0.4142514816357771,0.4062278121162512,0.42111901686734504,0.4115655877058364,0.372324508649765,0.8294309519819025,0.4256964053667552,id43_hybrid,4.796617899697279,0.7598869898889249,0.004859696499879773,0.00416108589650821,0.006220551518945572,0.005674976637763063,0.006015242445553348,0.005337063324276581,0.005268496675924994,-0.005168613490825202,0.004585352742945081
0.39556747390499764,0.4069474278784801,0.4019044666316366,0.406253222602557,0.4078273061493321,0.4104918466723769,0.37342751235319604,0.8337014662833903,0.43086159433326493,id44_anchor_residual,4.796114482897845,0.7573153042323705,-0.0015215529936249972,0.010794277229909,-0.006126463485194911,0.00570038712406884,-0.007276468272459591,0.0042633222908171065,0.006371500379356021,-0.0008980991893374757,0.00975054170945483
0.3985253254534911,0.39666838388202524,0.4103383779811192,0.40199319417334184,0.41738250637528557,0.4076296773050355,0.3682459091700209,0.8334830919236994,0.42151066646131696,id45_admet_no_log2fc,4.789235259128437,0.774167319576877,0.001436298554868487,0.0005152332334541487,0.002307447864287715,0.001440358694853705,0.0022787319534938733,0.0014011529234757014,0.0011898971961809002,-0.0011164735490283295,0.0003996138375068625
