gate,amount,full_mae,full_delta_mae,full_spearman,full_delta_spearman,train_gate_mean,test_gate_mean,test_shift_mean,test_abs_shift_mean,test_abs_shift_p90,test_abs_shift_max,test_n_shift_gt_005,id57_spearman,umap_canonical_mae,umap_canonical_delta_mae,public_adv_top513_mae,public_adv_top513_delta_mae,public_testnn_top513_mae,public_testnn_top513_delta_mae,public_log2fc_top513_mae,public_log2fc_top513_delta_mae,public_hybrid_nolabel_top513_mae,public_hybrid_nolabel_top513_delta_mae,public_hybrid_with_y_top513_mae,public_hybrid_with_y_top513_delta_mae,public_chembl_ext_nn_ge025_mae,public_chembl_ext_nn_ge025_delta_mae,public_stress_mean_delta_mae,id56_minus_id55_projection,id56_minus_id55_pearson,id56_minus_id51_projection,id56_minus_id51_pearson
log2fc_33_pred_soft_q60_AND_pred_soft_q70,0.05,0.3899548918843191,-0.00037199141262128643,0.8503024431618903,-0.0002184891891761076,0.07789652257692528,0.1250149227741472,0.006250746138707362,0.006250746138707362,0.02464049053025299,0.04999999999999982,0,0.99986276082554,0.3898253024608468,-0.0003721860794642651,0.3673685407458157,-0.0015529750499226336,0.36205650244629356,-0.0017171917855721697,0.2764393972345788,-0.001239497245121124,0.32823899614887936,-0.001038309557678696,0.30522565980630284,-0.00308466192422302,0.3947509855519746,-0.0006428688087139478,-0.0015459173952052652,0.015402327214140733,0.11183037972957081,0.02506586377381001,0.14662600345098498
lf_mean_soft_q60_AND_pred_soft_q60,0.03,0.3898601898306774,-0.0004666934662629907,0.8504349203451051,-8.601200596125569e-05,0.10913339619638024,0.18188298513152268,0.005456489553945681,0.005456489553945681,0.020368513440289074,0.03000000000000025,0,0.9999385801363008,0.38973061393712494,-0.0004668746031861182,0.36721098691832976,-0.0017105288774085792,0.3619192189478826,-0.0018544752839831369,0.2765273608912801,-0.0011515335884197953,0.3279036508719949,-0.0013736548345631427,0.30523833472342465,-0.0030719870071012068,0.39472553266828037,-0.0006683216924081581,-0.0016384168806473365,0.017102121927179664,0.16231316602923465,0.031560378603876234,0.24376275865201844
lf_mean_soft_q50,0.02,0.3898201101795137,-0.0005067731174266954,0.8505211617563269,2.2940526045456267e-07,0.22613256731567852,0.25385906499348876,0.005077181299869743,0.005077181299869743,0.016248467345475602,0.019999999999999574,0,0.9999505796755185,0.38969027758997565,-0.0005072109503354016,0.3675796726872947,-0.0013418431084436522,0.3621693668250142,-0.0016043274068515134,0.2768803902606113,-0.0007985042190886138,0.3283195827206651,-0.0009577229858929726,0.3053347278096645,-0.0029755939208613857,0.3949237538065886,-0.0004701005540999059,-0.0013580153658730072,0.016746924157276927,0.21376606621952918,0.02936476454679534,0.30734074760479685
lf_mean_soft_q60_AND_pred_soft_q70,0.03,0.38987719102216406,-0.00044969227477631435,0.8504516441830786,-6.928816798779103e-05,0.09322625474277724,0.17332465536271258,0.0051997396608813844,0.0051997396608813844,0.020251919164318188,0.03000000000000025,0,0.9999480019967235,0.3897478469291603,-0.00044964161115074175,0.3671618575145583,-0.001759658281180021,0.3619688778196281,-0.0018048164122376198,0.2763244638465762,-0.0013544306331236822,0.32784188300807904,-0.0014354226984790164,0.30538472130427097,-0.002925600426254893,0.39476318494171464,-0.0006306694189738837,-0.001651766311708186,0.015844198443868408,0.15237782069243083,0.02983981731075022,0.2326695308162801
lf_mean_soft_q70,0.03,0.38988259888647925,-0.00044428441046112654,0.8503804390901902,-0.0001404932608761733,0.14902497605799306,0.17323501304644756,0.005197050391393431,0.005197050391393431,0.0218903982075366,0.03000000000000025,0,0.9998899597811002,0.38975232845472185,-0.0004451600855892024,0.3678002381007482,-0.0011212776949901526,0.36211158818922523,-0.0016621060426404988,0.27683619525792313,-0.0008426992217767659,0.32855838306804336,-0.0007189226385146963,0.30539140261092734,-0.0029189191195985176,0.3949056402472061,-0.0004882141134824325,-0.0012920231385005105,0.017156902883396236,0.15751180631627387,0.030088309981171187,0.2265087694757307
lf_max_soft_q50_AND_pred_soft_q50,0.03,0.3899494514285102,-0.00037743186843020027,0.8503414417179448,-0.00017949063312161506,0.12598496619146407,0.17632530011041217,0.00528975900331237,0.00528975900331237,0.017858717587739648,0.03000000000000025,0,0.9999319137256242,0.38981973902100286,-0.00037774951930819034,0.3675804761136067,-0.0013410396821316173,0.362207497885579,-0.0015661963462867412,0.27696994389227153,-0.0007089505874283697,0.3283322952433824,-0.0009450104631756329,0.3055266356514966,-0.002783686079029235,0.39487716562611586,-0.0005166887345726678,-0.001310261982104044,0.014567802015255977,0.1575662493242739,0.025211849471725684,0.22060415818952492
lf_mean_soft_q70_AND_pred_soft_q50,0.03,0.38993607899942073,-0.0003908042975196424,0.850400207515635,-0.00012072483543135171,0.10330855243157605,0.15652001893230638,0.0046956005679692015,0.0046956005679692015,0.019785583460380007,0.03000000000000025,0,0.9999300471306348,0.3898063046948291,-0.0003911838454819794,0.36756305158272634,-0.0013584642130120006,0.3621446855353431,-0.0016290086965226047,0.27665369079170393,-0.001025203687995968,0.3282203648338764,-0.0010569408726816554,0.3056091785237419,-0.0027011432067839403,0.3948023391879627,-0.0005915151727258205,-0.0013937126416203316,0.014603158147525292,0.14408397091286262,0.02658449148595904,0.21352841507710021
lf_max_soft_q70_AND_pred_soft_q50,0.05,0.39005885799173623,-0.0002680253052041448,0.8501453154406153,-0.00037561691045107093,0.0903800437076428,0.10927211789871405,0.005463605894935695,0.005463605894935695,0.021689145209715835,0.04999999999999982,0,0.9998287176883521,0.3899284838071619,-0.0002690047331491696,0.3680013717510666,-0.0009201440446717224,0.36234092782401844,-0.0014327664078472857,0.27721597000779247,-0.00046292447190743324,0.32891935435150915,-0.0003579513550489022,0.305645446134208,-0.0026648755963178394,0.39482405459124137,-0.0005697997694471546,-0.0010680769408733897,0.014570292078388369,0.10817991470143215,0.022118965584144886,0.13406515502133937
lf_max_soft_q50_AND_pred_soft_q60,0.03,0.3899533349076107,-0.00037354838932968093,0.8503732991157001,-0.00014763323536626238,0.10946570418816623,0.16904915889574634,0.005071474766872389,0.005071474766872389,0.0172796871930613,0.03000000000000025,0,0.9999381357089222,0.38982376786846756,-0.00037372067184349156,0.3675299514029909,-0.0013915643927474575,0.3622290980961605,-0.001544596135705234,0.2768153857386689,-0.0008635087410310271,0.32825097567279204,-0.0010263300337660097,0.30564734436321733,-0.0026629773673085277,0.3948444290351784,-0.0005494253255101111,-0.0013397336660113945,0.013707441550185991,0.1504340758439426,0.0241163965953853,0.2134753250854367
lf_max_soft_q70,0.05,0.3901458620141985,-0.0001810212827418889,0.8498880614976501,-0.0006328708534163452,0.14502062655217715,0.12468176941462529,0.006234088470731255,0.006234088470731255,0.024644331562243948,0.04999999999999982,0,0.9997544094306781,0.3900149050126335,-0.00018258352767758224,0.36870771858846835,-0.00021379720726999452,0.3624602578445847,-0.0013134363872810417,0.27839628320778437,0.0007173887280844671,0.3299596876730566,0.0006823819664985575,0.30564927722611807,-0.0026610445044077946,0.39530889558064664,-8.495878004188828e-05,-0.00047891103073628244,0.01753545532165097,0.11803290957906866,0.02576527548273869,0.14257597279493134
lf_mean_soft_q70_AND_pred_soft_q60,0.03,0.38993962229251006,-0.0003872610044303171,0.8504141716413024,-0.00010676070976400887,0.09451475234963241,0.15280164271231503,0.004584049281369459,0.004584049281369459,0.01866138431751274,0.03000000000000025,0,0.9999350247172732,0.38981001315508745,-0.00038747538522360125,0.3675141945578391,-0.0014073212378992173,0.36215877490045617,-0.001614919331409559,0.2765330293569781,-0.0011458651227218009,0.32814948782511105,-0.001127817881447002,0.3056619080470526,-0.0026484136834732386,0.3947934496925254,-0.0006004046681631348,-0.0014241236541856588,0.014039420740592749,0.14011582376743897,0.025808499927387672,0.20927391705246193
lf_max_soft_q60,0.03,0.389993205436786,-0.00033367786015436884,0.8502406803827596,-0.00028025196830683274,0.1834686101219307,0.16766144110151035,0.005029843233045319,0.005029843233045319,0.017649049002021754,0.03000000000000025,0,0.9998919152615652,0.38986282104462255,-0.00033466749568850096,0.3682726156587172,-0.0006489001370211245,0.3624932234513753,-0.001280470780490428,0.2773065039313711,-0.000372390548328827,0.3291273055484975,-0.00015000015806054812,0.30567028668659574,-0.0026400350439301223,0.39516203505416003,-0.00023181930652849125,-0.0008872693290599235,0.01478777171305815,0.15266122080418418,0.023229820809449332,0.1966048761456319
log2fc_33_pred_soft_q50_AND_pred_soft_q50,0.03,0.3899870874965182,-0.0003397958004221491,0.8503179255225198,-0.00020300682854657026,0.12454958672423738,0.17074425976493812,0.005122327792948159,0.005122327792948159,0.017539116456894634,0.03000000000000025,0,0.9999298693596834,0.38985747122959014,-0.00034001731072091923,0.3677287336986883,-0.001192782097050038,0.36236019743197373,-0.001413496799892,0.2769913375032759,-0.0006875569764239753,0.32849605468702325,-0.000781251019534801,0.30567356423259107,-0.002636757497934794,0.39492771133788485,-0.0004661430228036778,-0.0011963312356065476,0.0134960249253891,0.14780090317881092,0.022508224660670074,0.19929242016854484
lf_max_soft_q70_AND_pred_soft_q60,0.05,0.39004152340580567,-0.0002853598911347066,0.8502074591525505,-0.00031347319851593447,0.08059693152668986,0.10583907527672458,0.005291953763836221,0.005291953763836221,0.021203809390666357,0.04999999999999982,0,0.9998457836996839,0.38991144897574365,-0.00028603956456740853,0.3678643070581382,-0.0010572087376001238,0.3623246791925727,-0.0014490150392930112,0.2769315680699931,-0.0007473264097068166,0.3287204503331431,-0.0005568553734149329,0.3056753476075521,-0.0026349741229737544,0.39477614682295753,-0.0006177075377309937,-0.001177181203453272,0.013911281930928717,0.10503848319410374,0.02130742006490382,0.13107830000030898
log2fc_33_pred_soft_q70,0.05,0.3902169710075449,-0.00010991228939549735,0.8498134182008186,-0.0007075141502478344,0.14449642906902613,0.12154233047500228,0.0060771165237501045,0.0060771165237501045,0.02404116341147411,0.04999999999999982,0,0.9997495207295152,0.39008628233347875,-0.00011120620683230387,0.3687954663279392,-0.00012604946779914972,0.3625340701516284,-0.0012396240802373115,0.2784911389861375,0.0008122445064375761,0.33005861935879843,0.0007813136522403785,0.3057346600079386,-0.0025756617225872747,0.3955080252492786,0.00011417088859005942,-0.0003722677038926203,0.016459103974652795,0.1115181962718489,0.022309052162046594,0.1249394788846928
log2fc_33_pred_soft_q70_AND_pred_soft_q50,0.05,0.3901117663518932,-0.00021511694504716683,0.8501024405021956,-0.0004184918488707723,0.08910353989854745,0.10568544211633572,0.0052842721058167785,0.0052842721058167785,0.021614327483590583,0.04999999999999982,0,0.9998218735067241,0.3899814651136122,-0.00021602342669885255,0.36808980776390154,-0.0008317080318367975,0.36242273258446495,-0.0013509616474007835,0.27729155489775653,-0.0003873395819433689,0.3290167204602318,-0.00026058524632627256,0.30574032056549866,-0.0025700011650272025,0.39493510937581083,-0.00045874498487769033,-0.0009765567762353525,0.0133821059509454,0.10072447199888698,0.018523893501374285,0.11446077287382259
lf_max_soft_q70_AND_pred_soft_q70,0.05,0.39001767317555835,-0.00030921012138201975,0.8503023090532492,-0.0002186232978171887,0.06801563459783139,0.10036279447767882,0.005018139723883925,0.005018139723883925,0.020548345185720688,0.04999999999999982,0,0.9998643607641025,0.3898880004414564,-0.0003094880988546711,0.367680119169267,-0.001241396626471325,0.3623371349452514,-0.0014365592866143473,0.2764814559527732,-0.0011974385269267196,0.3285072906527038,-0.0007700150538542672,0.30574077242460224,-0.002569549305923624,0.3947816728101113,-0.0006121815505772399,-0.0013045233917279204,0.01287389233463373,0.09945037580506567,0.020049342261086654,0.125740350808862
lf_mean_soft_q70_AND_pred_soft_q70,0.03,0.38994399697866905,-0.0003828863182713249,0.8504417133790186,-7.921897204776762e-05,0.08236859183011795,0.14692795111633114,0.0044078385334899465,0.0044078385334899465,0.018267353899817176,0.03000000000000025,0,0.9999438243793662,0.3898146225163193,-0.00038286602399173475,0.3674414748228384,-0.001480040972899943,0.3621887490786725,-0.0015849451531932401,0.2763376164851492,-0.0013412779945506936,0.3280734710324623,-0.0012038346740957384,0.30574968322250995,-0.002560638508015911,0.39481511128056246,-0.0005787430801260651,-0.0014582467304802653,0.01317857606115735,0.13347711370005275,0.024625586819404213,0.20200194639490357
log2fc_33_pred_soft_q60,0.03,0.39003722658490886,-0.00028965671203151633,0.8501871697666155,-0.0003337625844509473,0.18363335988203974,0.16366338163423075,0.004909901449026942,0.004909901449026942,0.01742511029491478,0.03000000000000025,0,0.9998877376442079,0.3899070436827207,-0.0002904448575903329,0.3683662062159488,-0.0005553095797895535,0.36258434442617526,-0.001189349805690465,0.2773429480101265,-0.00033594646957341157,0.3292343366569103,-4.296904964773418e-05,0.3057633443943426,-0.0025469773361832537,0.3952684384359501,-0.00012541592473841456,-0.0007993280276038054,0.014049718409810187,0.14562401874422015,0.020968675753313012,0.17863367253495313
log2fc_33_pred_soft_q70_AND_pred_soft_q60,0.05,0.3900903342689488,-0.00023654902799158384,0.8501776936297453,-0.0003432387213211374,0.07921391245243288,0.10215443238254045,0.005107721619127018,0.005107721619127018,0.020751358300318407,0.04999999999999982,0,0.9998421393951806,0.38996028870987376,-0.00023719983043729576,0.36795354626362925,-0.000967969532109092,0.36240855051413895,-0.00136514371772678,0.27700185717001674,-0.0006770373096831594,0.32881731456739266,-0.00045999113916539436,0.30577195373418536,-0.002538367996340496,0.3948686956711727,-0.0005251586895158034,-0.0010889447307567874,0.012699420896237733,0.09737199562964372,0.017682686698455286,0.11108621530801963
log2fc_33_pred_soft_q50_AND_pred_soft_q60,0.03,0.3899895352830521,-0.0003373480138882945,0.8503600281101655,-0.00016090424090087208,0.10766563861583511,0.16318599073337056,0.0048955797220011235,0.0048955797220011235,0.017229596054951203,0.03000000000000025,0,0.9999360913429814,0.38986003290270527,-0.000337455637605788,0.367680886932371,-0.0012406288633673435,0.3623846400161815,-0.001389054215684249,0.27683595106966946,-0.0008429434100304389,0.3284170133481866,-0.0008602923583714284,0.3057998598222504,-0.0025104619082754742,0.3948851293827242,-0.0005087249779643366,-0.001225350955615545,0.012607927297433498,0.14039719315508706,0.021376049693807204,0.1917899866088536
lf_max_soft_q50_AND_pred_soft_q70,0.03,0.38996420589693664,-0.0003626774000037303,0.8504095625657625,-0.00011136978530390529,0.08977847504248485,0.15793481901205894,0.004738044570361773,0.004738044570361773,0.016993049576979936,0.03000000000000025,0,0.9999490686224317,0.3898348500245317,-0.00036263851577933437,0.3674658625864184,-0.0014556532093199515,0.36227501021860853,-0.001498684013257201,0.2765642300481018,-0.001114664431598078,0.32816334764258304,-0.001113958063975018,0.3058115853991652,-0.0024987363313606625,0.3948629216324752,-0.000530932728213307,-0.0013687714629540364,0.012500962976822134,0.13947836884335188,0.022558632181288417,0.20214974346198852
lf_mean_soft_q60,0.02,0.3899027285210759,-0.0004241547758644937,0.8504718836799228,-4.9048671143636646e-05,0.1847888123605944,0.21218129854465353,0.004243625970893057,0.004243625970893057,0.015561812740179625,0.019999999999999574,0,0.9999500463626643,0.38977283201401897,-0.0004246565262920887,0.3678280707330834,-0.001093445062654963,0.36235954509414126,-0.0014141491377244741,0.276884226455748,-0.0007946680239518944,0.3285079503698068,-0.0007693553367512651,0.3058123834633759,-0.002497938267149946,0.3949617479526714,-0.00043210640801710776,-0.0011669437060416084,0.014586270798654306,0.19075271306014996,0.025325202226549357,0.2725696118055637
log2fc_33_pred_soft_q70_AND_pred_soft_q70,0.05,0.390059812776392,-0.00026707052054836256,0.8502839850438236,-0.00023694730724277413,0.06654972487205305,0.09652722627335247,0.004826361313667619,0.004826361313667619,0.019689603190197507,0.04999999999999982,0,0.9998620497417345,0.3899300958713642,-0.0002673926689468753,0.36777127395999937,-0.0011502418357389743,0.3624248811083068,-0.0013488131235589451,0.2765450674385394,-0.0011338270411604956,0.32860547052055694,-0.0006718351860011129,0.3058386279483089,-0.002471693782216955,0.3948460557352908,-0.0005477986253977218,-0.0012207015990123675,0.011628528213278736,0.09147199335297106,0.016381938282734296,0.10520072092793789
lf_mean_soft_q50_AND_pred_soft_q50,0.02,0.38993384473121706,-0.00039303856572331375,0.8504692398117768,-5.1692539289605044e-05,0.1380096502628489,0.2180558505300794,0.004361117010601571,0.004361117010601571,0.01457243325933444,0.019999999999999574,0,0.9999709344494506,0.3898043350828245,-0.0003931534574865281,0.36754532148855473,-0.0013761943071836091,0.36229688790617637,-0.0014768063256893615,0.27681841952870084,-0.0008604749509990572,0.32819519086118454,-0.0010821148453735163,0.30586000756709897,-0.002450314163426892,0.3948922154202114,-0.0005016389404771116,-0.0012912572555249247,0.013301402639096311,0.18267777649648423,0.024786155201411576,0.27621432173979826
lf_max_soft_q50,0.02,0.38998599612130996,-0.00034088717563041104,0.8503565439067897,-0.0001643884442766863,0.22465388591896865,0.2104126176810614,0.004208252353621221,0.004208252353621221,0.01303151026779954,0.019999999999999574,0,0.999947290912918,0.38985614446444117,-0.00034134407586988713,0.36811706767473257,-0.0008044481210057741,0.36260037992214605,-0.0011733143097196752,0.2771351618641524,-0.0005437326155475208,0.3288347414483691,-0.00044256425818894884,0.3059247905980591,-0.002385531132466756,0.39513300631174575,-0.00026084804894277447,-0.0009350730809785749,0.012627587336138163,0.18445747698985177,0.020391464132010647,0.24401182704852215
lf_mean_soft_q50_AND_pred_soft_q60,0.02,0.38994710740447,-0.000379775892470402,0.8504772775362303,-4.365481483614708e-05,0.12223962959336532,0.21030302999236034,0.004206060599847186,0.004206060599847186,0.01457243325933444,0.019999999999999574,0,0.9999730677008671,0.3898176900845088,-0.00037979845580227156,0.3675323425413089,-0.0013891732544294433,0.3623226232565583,-0.0014510709753074447,0.2767341178342441,-0.0009447766454557804,0.3281618113841535,-0.0011154943224045422,0.3059577592747987,-0.0023525624557271807,0.39488722783723607,-0.0005066265234524581,-0.0012932840294628083,0.01259530975221561,0.17455300129846982,0.023826828346846678,0.2672368998498976
log2fc_33_pred_soft_q50_AND_pred_soft_q70,0.03,0.38999801315827964,-0.00032887013866073067,0.8504032061036734,-0.00011772624739303517,0.08767352790948578,0.15166086653044453,0.004549825995913345,0.004549825995913345,0.017106575987782514,0.03000000000000025,0,0.9999476464548207,0.3898686757090502,-0.0003288128312608496,0.3676206416545637,-0.001300874141174635,0.3624353692510173,-0.0013383249808484043,0.2765832666283451,-0.0010956278513548079,0.32833177987399725,-0.0009455258325608007,0.30597004735197514,-0.002340274378550722,0.39488851812918396,-0.0005053362315045606,-0.0012543272359989883,0.011371712851408384,0.12913067941370998,0.019775292607458007,0.18003316221410642
log2fc_33_pred_soft_q50,0.02,0.3900142954378694,-0.0003125878590709563,0.8503282364983641,-0.00019269585270231815,0.22595872019580202,0.20627987922671573,0.0041255975845343055,0.0041255975845343055,0.01294349647794384,0.019999999999999574,0,0.999945868745307,0.38988460317628587,-0.00031288536402518385,0.3682081137147368,-0.0007134020810015684,0.3626937566194215,-0.0010799376124442372,0.27715101806172837,-0.000527876417971529,0.32893843489874025,-0.00033887080781780377,0.3060000196907832,-0.00231030203974264,0.3951951143429902,-0.00019874001769831784,-0.0008615214961126827,0.012047401290442909,0.17638802665725245,0.01874003796659978,0.2250177793157184
lf_max_soft_q60_AND_pred_soft_q50,0.03,0.3900361337768281,-0.0002907495201122656,0.8503238791513391,-0.00019705319972729285,0.10885179331219524,0.14369218769641065,0.004310765630892324,0.004310765630892324,0.015973142849007974,0.03000000000000025,0,0.9999315581837214,0.3899063225052527,-0.0002911660350583545,0.3679211861333904,-0.0010003296623479208,0.36248822111945733,-0.0012854731124083973,0.2770296877143276,-0.0006492067653722788,0.3286383658751965,-0.0006389398313615402,0.3060341253284614,-0.0022761964020644454,0.3949451701033156,-0.00044868425737293327,-0.001049805005154586,0.011756683258320275,0.1346226989717481,0.01950722578043813,0.18120102259186127
lf_mean_soft_q50_AND_pred_soft_q70,0.02,0.38996802605974906,-0.00035885723719131235,0.8504916732448129,-2.9259106253509692e-05,0.10243941530449006,0.1984167365636998,0.0039683347312739715,0.0039683347312739715,0.014434235193398592,0.019999999999999574,0,0.9999769786617972,0.3898387436566441,-0.00035874488366693935,0.3675236520623622,-0.0013978637333761368,0.36236417894621464,-0.0014095152856510862,0.27660550305216747,-0.001073391427532433,0.32812795529324307,-0.0011493504133149868,0.306095228590861,-0.0022150931396648366,0.39491661161179353,-0.0004772427488949904,-0.0012870761247390783,0.011615019597790292,0.1624564651681915,0.022455683436050953,0.2532916710597078
lf_max_soft_q60_AND_pred_soft_q60,0.03,0.390034456366906,-0.00029242693003439513,0.8503494770747803,-0.00017145527628614765,0.09583234500377767,0.13842012902829193,0.004152603870848762,0.004152603870848762,0.015653860937900357,0.03000000000000025,0,0.9999371579686896,0.38990481084242257,-0.0002926776978884882,0.3678535036551846,-0.0010680121405537424,0.3624994538755104,-0.0012742403563553162,0.2768724096719767,-0.0008064848077232178,0.3285394843230491,-0.0007378213835089742,0.306105423316835,-0.00220489841369087,0.3949153904182311,-0.00047846394245742996,-0.001094986840714925,0.01110011920408714,0.12922841168523017,0.01869712382156587,0.17605086392250416
lf_mean_soft_q60_AND_pred_soft_q50,0.02,0.3899824955768036,-0.0003443877201367851,0.8504558913513148,-6.504099975157551e-05,0.12108503822696426,0.18736518933323076,0.003747303786664599,0.003747303786664599,0.013769628553799863,0.019999999999999574,0,0.9999669346030449,0.38985291969566116,-0.0003445688446498951,0.3677329661427751,-0.0011885496529632222,0.3624409420223226,-0.0013327522095431532,0.27681949763266506,-0.0008593968470348434,0.3283422734456745,-0.0009350322608835393,0.3061360089650584,-0.0021743127654674788,0.3949247791216009,-0.00046907523908762405,-0.0011598531624966435,0.011970844446069598,0.1685699026755262,0.021810189591808502,0.2505441727089446
log2fc_33_pred_soft_q60_AND_pred_soft_q50,0.03,0.3900708487431353,-0.00025603455380507345,0.8502975453215276,-0.00022338702953883516,0.10751838751735979,0.13889378979736272,0.004166813693920895,0.004166813693920895,0.01566849753900446,0.03000000000000025,0,0.9999262250551803,0.3899411059690965,-0.0002563825712145751,0.36801932849279184,-0.0009021873029465,0.36258882323616937,-0.0011848709956963632,0.27705721547462286,-0.000621679005077036,0.32874675667297876,-0.0005305490335792973,0.3061407803211915,-0.0021695414093343413,0.39500108835599684,-0.0003927660046916803,-0.0009669322918875364,0.010908721878163124,0.12649494425210353,0.01710433601135254,0.1611805676383346
lf_mean_soft_q80,0.03,0.39004297597485027,-0.0002839073220901045,0.8503101633718753,-0.0002107689791911449,0.11267173875733394,0.12744306455745563,0.003823291936723689,0.003823291936723689,0.01892546440267431,0.03000000000000025,0,0.9998938707420303,0.38991281732829214,-0.00028467121201891654,0.3681561910546488,-0.0007653247410895347,0.3624525221082918,-0.0013211721235739105,0.27680364322096795,-0.0008752512587319461,0.3288011208389112,-0.0004761848676468339,0.30615943411635677,-0.0021508876141690947,0.39496311017233215,-0.00043074418835636896,-0.001003260798927948,0.010921068128427426,0.11075262661024159,0.019664510576173043,0.16132382392883848
lf_mean_soft_q60_AND_pred_soft_q60,0.02,0.38999097132397614,-0.00033591197296423125,0.8504702377627109,-5.069458835549323e-05,0.10913339619638024,0.18188298513152268,0.003637659702630435,0.003637659702630435,0.013579008960192419,0.019999999999999574,0,0.9999697789382668,0.3898614985884553,-0.0003359899518557419,0.367708475231827,-0.0012130405639113606,0.36245855174291935,-0.0013151424889463748,0.2767367978742196,-0.0009420966054802804,0.328300584157511,-0.0009767215490470438,0.30619998910714474,-0.002110332623381117,0.39492252594573507,-0.00047132841495345357,-0.0011714437076199384,0.011401414618119788,0.16231316602923626,0.021040252402584142,0.2437627586520207
lf_max_soft_q60_AND_pred_soft_q70,0.03,0.390033903836136,-0.00029297946080436565,0.8503961961790507,-0.00012473617201569365,0.07964180856943798,0.13024162427697672,0.003907248728309301,0.003907248728309301,0.014750069996108551,0.03000000000000025,0,0.999946490943637,0.3899044951589952,-0.0002929933813158314,0.3677680177948302,-0.0011534980009081375,0.3625345843750161,-0.0012391098568496073,0.27661829169645424,-0.0010606027832456566,0.32843765478790715,-0.0008396509186509027,0.3062135337427069,-0.002096787987818982,0.3949277098680585,-0.00046614449263004953,-0.0011426323400172227,0.010142770254773127,0.12058986148470047,0.017513640980762885,0.1676169926695956
log2fc_33_pred_soft_q60_AND_pred_soft_q60,0.03,0.3900673106945273,-0.0002595726024130496,0.8503303847733543,-0.00019054757771208575,0.09427881364071318,0.13345041759537768,0.004003512527861352,0.004003512527861352,0.015317142565275613,0.03000000000000025,0,0.9999351136027489,0.3899377058989777,-0.0002597826413333615,0.36795318386580494,-0.000968331929933397,0.36260240819947265,-0.0011712860323930818,0.27689885728092606,-0.0007800371987738419,0.32864915844364473,-0.0006281472629133256,0.30621479953772973,-0.0020955221927961287,0.3949607467608751,-0.0004331075998134093,-0.0010127387027705308,0.010229543871673252,0.12084251250235388,0.016264587387271986,0.1556235467540206
lf_mean_soft_q80_AND_pred_soft_q50,0.03,0.39005525916333456,-0.00027162413360581894,0.8503661273474842,-0.0001548050035822257,0.08200983031993088,0.11753609942784118,0.003526082982835248,0.003526082982835248,0.01700660649972879,0.03000000000000025,0,0.9999302249015862,0.3899254704876297,-0.00027201805268134427,0.36792833615416987,-0.0009931796415684757,0.36248955011528244,-0.0012841441165832856,0.27665909950884815,-0.0010197949708517506,0.32851820926343545,-0.0007590964431226088,0.3062293949048598,-0.002080926825666074,0.39487856935488636,-0.0005152850058021685,-0.0011087378339323939,0.009830018577451064,0.10676412581472008,0.018058904897040432,0.15808605317059285
lf_mean_soft_q80_AND_pred_soft_q60,0.03,0.39004884527380224,-0.0002780380231381385,0.8503917481015264,-0.00012918424954000418,0.07603363046800175,0.11531986102458469,0.003459595830737552,0.003459595830737552,0.016541227850164476,0.03000000000000025,0,0.9999333358932353,0.38991919631511074,-0.00027829222520031616,0.36787652709933627,-0.0010449886964020716,0.3625012276393076,-0.0012724665925581413,0.2765446016104231,-0.0011342928692767984,0.3284523938120188,-0.0008249118945392597,0.3062425187930153,-0.0020678029375105766,0.39486302724649175,-0.0005308271141967746,-0.0011458816840806036,0.009585945252967359,0.10525685537237581,0.017699722753969898,0.15649723296131618
lf_mean_soft_q70,0.02,0.39000035334514016,-0.00032652995180021405,0.8504285419825505,-9.239036851593774e-05,0.14902497605799306,0.17323501304644756,0.0034647002609289367,0.0034647002609289367,0.014593598805024222,0.019999999999999574,0,0.9999519129576536,0.38987043889629536,-0.0003270496440156978,0.3680816603763691,-0.000839855419369262,0.3625671489267442,-0.0012065453051215425,0.2768892688645699,-0.0007896256151300185,0.3287024628791868,-0.0005748428273712469,0.30626742495645665,-0.002042896774069214,0.39502284042622643,-0.0003710139344620944,-0.000970796645920563,0.011437935255597586,0.1575118063162769,0.020058873320780848,0.226508769475734
lf_mean_soft_q80_AND_pred_soft_q70,0.03,0.3900397813736871,-0.00028710192325326345,0.8504281773693978,-9.275498166860796e-05,0.067549877998754,0.11181338036546505,0.0033544014109639607,0.0033544014109639607,0.014630853972038338,0.03000000000000025,0,0.9999414244715227,0.38991034558393933,-0.00028714295637172205,0.3677919499504411,-0.0011295658452972202,0.36251841334958335,-0.0012552808822823835,0.27636838650917694,-0.001310507970522956,0.32837787244178984,-0.0008994332647682124,0.30627322502766907,-0.002037096702856789,0.3948672489030019,-0.0005266054576866241,-0.0011930816872356975,0.009200993917178253,0.10247581511777447,0.017149958289316522,0.1535539451504415
