name,MAE,RAE,R2,Spearman_R,Kendall_Tau,residual_r_vs_ens_caruana_bag20,oof_coverage,test_mean,test_std,submission_path
kan_chemprop_pretrain_embed_full256_h8_lr1e3_umap,0.47457438226483295,0.5215506112667071,0.6618873565831523,0.7867477602812997,0.5932110351062331,0.8879912311677763,4140,4.646107351013095,1.0576467180173277,track1_activity/submissions/kan_chemprop_pretrain_embed_full256_h8_lr1e3_umap.csv
