fold,epochs_run,best_val_mae,loss_start,loss_end,input_dim,pca_variance,target_mean,target_std,val_MAE,val_RAE,val_R2,val_Spearman_R,val_Kendall_Tau
0,52,0.5096110701560974,0.9279569472585406,0.19015472275870188,256,,4.3062325636401715,1.1157568843088637,0.5096110587515986,0.5621997690443606,0.6312925561150087,0.7540650485945551,0.5617776364395087
1,62,0.46805301308631897,0.9793135012899127,0.17686529670442855,256,,4.3484607242025275,1.1039290458056539,0.4680530020989567,0.4711519841518605,0.7264778300415078,0.8278319681504299,0.6291900134270311
2,32,0.478073388338089,0.9175864287785122,0.2136035157101495,256,,4.328602702694694,1.1412564848274103,0.4780734084339855,0.5628939883817332,0.5999808735894914,0.7870799728404375,0.5954543808537938
3,51,0.4282093644142151,0.9166921888078962,0.19222790428570338,256,,4.286644657716057,1.1454443875055935,0.428209385982644,0.5492423371302653,0.6388183694121543,0.7513051996209739,0.5705138080844286
4,59,0.4881839454174042,0.8781625032424927,0.16659229780946458,256,,4.33425288974446,1.0989523420421081,0.4881839275073547,0.48605866030759526,0.6799781820382094,0.7962996405454915,0.5984756387284653
