fold,epochs_run,best_val_mae,loss_start,loss_end,input_dim,pca_variance,target_mean,target_std,val_MAE,val_RAE,val_R2,val_Spearman_R,val_Kendall_Tau
0,80,0.5454347133636475,1.002296268939972,0.22600144573620387,64,0.9132910370826721,4.3062325636401715,1.1157568843088637,0.5454346764962739,0.6017201626396788,0.5788810509928373,0.7208470855047164,0.5318160075955701
1,81,0.5027157068252563,0.9901930945260184,0.2341152216706957,64,0.9113503694534302,4.3484607242025275,1.1039290458056539,0.5027157104158976,0.5060441944920712,0.6725826942597517,0.8043192074549145,0.6016430441461448
2,91,0.5066596865653992,1.0042871832847595,0.22268503265721457,64,0.9148596525192261,4.328602702694694,1.1412564848274103,0.5066596913826624,0.59655209723723,0.5618903051951062,0.7671992359441587,0.5723574237200821
3,77,0.4664550721645355,0.9957486050469535,0.22616748937538692,64,0.9116703271865845,4.286644657716057,1.1454443875055935,0.46645503828169954,0.5982980844852666,0.5534010934162698,0.7048876894527792,0.5274218842288839
4,85,0.57187420129776,1.0019914678164892,0.23395097042833055,64,0.9108970165252686,4.33425288974446,1.0989523420421081,0.5718742160556408,0.56938461030402,0.5990656234091849,0.756032390214802,0.5490671828734838
