rank,username,Submitted,model_report_link,MAE,MAE std,RAE,RAE std,R2,R2 std,Spearman ρ,Spearman ρ std,Kendall's τ,Kendall's τ std,Proprietary Data
1,Yan,2026-04-22 06:50 UTC,,0.4074547603242141,0.0288423284985579,0.5117207711703956,0.0281492923705329,0.6497422529403741,0.0397591728801576,0.8498001329626997,0.0212216526589624,0.6635194843799687,0.0220615406696786,No
2,Ray_art,2026-04-22 05:54 UTC,,0.4075076785375514,0.028916228016838,0.5117675044184529,0.027905346306829,0.6490135317610691,0.0396220013668756,0.8498001329626997,0.0212216526589624,0.6635194843799687,0.0220615406696786,No
3,sia,2026-04-21 23:44 UTC,,0.4075880198577085,0.0287623851317498,0.5119499771599224,0.0290685867823963,0.6567971483365873,0.0401392750739241,0.850483660803483,0.0195441239550717,0.6643381218036233,0.0218560712951159,No
4,W1175,2026-04-22 09:58 UTC,,0.4088372008197908,0.0290879296514514,0.5134608719880235,0.0285358016389899,0.6460527249795128,0.0411321468065546,0.8502215880832686,0.0211805336550112,0.6639322947203944,0.0221290777609732,No
5,N283T,2026-04-22 12:05 UTC,,0.4148648161452291,0.0273659682263693,0.5212313052943292,0.0292885389309547,0.6638324554176139,0.0393269629259552,0.8447206388567249,0.0195185365986828,0.6540400825821362,0.0216035517001046,No
6,histidine,2026-04-21 11:44 UTC,,0.4192740017030505,0.0287010401519528,0.5266748004417182,0.0295358957013969,0.64580225701835,0.0405555537970377,0.8361924232857437,0.0211061726798091,0.6463098492488488,0.0229777020874739,No
7,nova,2026-04-19 14:01 UTC,,0.4217730955980324,0.0294864556801032,0.529724382272018,0.0290102236824503,0.6354822703092836,0.0417345083509091,0.8352965989667668,0.0209999216060185,0.6446157188549693,0.0230697721430271,No
8,suspenders,2026-04-22 09:26 UTC,,0.4354563474707783,0.0320015573481937,0.5467522406661751,0.0295771787874636,0.5899675385347612,0.0440146087993046,0.8335477451447015,0.0204182520982852,0.6391014351481458,0.0223685520645666,No
9,Zoboomafoo83,2026-04-17 02:25 UTC,,0.4367770071833992,0.0303512589108985,0.548450457497609,0.0272483934101563,0.611150648247876,0.0402750563802431,0.831518547293007,0.0211007523751803,0.6374300422179866,0.0219803959432829,No
10,discoverybytes,2026-04-21 11:26 UTC,,0.4399619529644268,0.0323333252417203,0.552232313242797,0.0263189841986503,0.5854775531920863,0.0398415296529722,0.8351185848164581,0.0201372931399253,0.6382284384099647,0.0217156965413429,No
11,jordanshivers,2026-04-20 13:29 UTC,,0.4415129694549741,0.0315049504730091,0.554355802208951,0.0283703870958934,0.5944727663973126,0.0403099695254212,0.8180224864788596,0.0234934957765029,0.6399599772675459,0.0247121499855387,No
12,matcha-croissant,2026-04-16 20:54 UTC,,0.4420351447601846,0.0304535612972784,0.5550098898526081,0.0262343182604924,0.6052429324004704,0.0402922472614734,0.8266007519615304,0.0229027375252142,0.6360994018038348,0.0241911474180135,No
13,enforced,2026-04-22 11:35 UTC,,0.4441689833869565,0.027834242930084,0.5578417612410195,0.0248359555091318,0.6302589903767288,0.031271751405686,0.8133188035414252,0.0260728743143523,0.6239676010199514,0.0259646181382674,No
14,Radi,2026-04-21 16:43 UTC,exp42,0.4525119798382427,0.0291836891755061,0.568514489181314,0.0306570340739023,0.6071820683762588,0.0392377547642946,0.8237175160973227,0.0220391512491523,0.6283777432835065,0.0229856858564311,No
15,mp-alex,2026-04-22 01:46 UTC,,0.4559363311189762,0.0301084018248585,0.5725200281684603,0.0260833915392316,0.593327373195033,0.0402735581894191,0.8244153506921527,0.0216167670311417,0.6296083782415264,0.0219055436320685,No
16,MirthEngine,2026-04-06 20:27 UTC,,0.4575175350952777,0.0295031604348893,0.5746094965024856,0.0271511685178394,0.6018197162461709,0.0342007767454697,0.8024179426374063,0.022089465784856,0.5975313312271993,0.0221381458341785,No
17,Ky,2026-04-08 16:44 UTC,,0.4577310038083149,0.0301312025118286,0.5748110513749638,0.0268211675599001,0.5952657885822801,0.0364624836120371,0.8140311429746621,0.0248150775905399,0.621873225345525,0.0250031464934665,No
18,Asidsal11,2026-04-15 12:52 UTC,,0.4666856343873518,0.0340577733270998,0.5857323133200694,0.0264628652595735,0.5347440775147251,0.0460099510892326,0.8094055663089944,0.0225745385143063,0.6107021604638935,0.0231745157859706,No
19,lavibaweja,2026-04-21 23:48 UTC,,0.4702334804391304,0.0269294469282498,0.5912485072573089,0.0357206965012874,0.6100181178678796,0.0388202048654707,0.8127904033775278,0.02391392268336,0.6223936191013014,0.0242937956627405,No
20,mps-go-brrr,2026-04-22 08:38 UTC,,0.4720042960158103,0.0327300358062207,0.592395625487702,0.0229276337841733,0.5469060980998903,0.0357005683522945,0.8224422785543571,0.019391068053222,0.6174159669911359,0.0202124231462307,No
21,Mirabel,2026-04-09 14:17 UTC,,0.4727367311136901,0.0340096042810558,0.5934617248786838,0.0288714499317896,0.5170141268957059,0.0474045037240174,0.7978710406887928,0.0221509901236955,0.5966699519334158,0.02344428337928,No
22,vertical,2026-04-17 17:14 UTC,,0.4767052068636364,0.031521463717101,0.5987688880922195,0.0307452679447958,0.5664901279880012,0.0394676660090372,0.782232380197406,0.0271201984577255,0.5886518936125493,0.0262261767949732,No
23,TakuyaPKPD,2026-04-12 05:53 UTC,,0.4811349441194987,0.030571646299153,0.6044241874748846,0.0309218104670165,0.5623124147823944,0.0434603061411973,0.8028529494575757,0.0235189530072714,0.6059331138756798,0.0233134118341786,No
24,N1NC1O,2026-04-01 23:28 UTC,,0.4814876602248241,0.0334174387874154,0.6046688820720472,0.0317629241476804,0.5200284743142642,0.0406688357322235,0.7894870205272405,0.0265874798949977,0.6050090299722675,0.0259532629488907,No
25,karlfeyerabend,2026-04-20 17:26 UTC,,0.482320467264614,0.0358603768423633,0.6053090431505003,0.0278106519132672,0.5003012924465068,0.0492894267985727,0.805348038345581,0.0226718294666457,0.6084515300186719,0.0234976477288321,No
26,asidsal11,2026-04-15 14:31 UTC,,0.4840013403162055,0.0341671123589051,0.6074707468578613,0.025235373574709,0.5164987590071565,0.044160800908484,0.81757265384127,0.0214688131773791,0.6191927571785057,0.0227423512765971,No
27,soriniX,2026-04-14 21:14 UTC,,0.4889812572505929,0.0286610135878294,0.6144469136972134,0.0310655186622687,0.5849251938317991,0.0352082829766161,0.8054652926892739,0.0236706187896604,0.6067589917490034,0.0240785141366926,No
28,gtfg,2026-04-21 05:07 UTC,,0.4897307323710909,0.0319931381476926,0.6149264730861329,0.026770904129621,0.5354566572901244,0.0382075048298861,0.7967311381172909,0.0234536945977251,0.5989370802267924,0.0234190688537071,No
29,myco,2026-04-18 15:34 UTC,,0.4909341692941728,0.0352379183290829,0.6161385294121247,0.0258776953200901,0.4961793510810747,0.0461957496133695,0.8045815737059319,0.0234468370715326,0.6068746940646473,0.0233651257352069,No
30,MM-2092,2026-04-16 04:59 UTC,,0.4970927526771282,0.0364270453965437,0.6239994744930436,0.0308872241022007,0.4734195305662093,0.0505827309178578,0.7694206132729413,0.0273166617249407,0.5708410320036582,0.0261492463947669,No
31,Koala,2026-04-22 00:47 UTC,,0.4981657811853755,0.0336339128503595,0.6253851443033043,0.0262012751756624,0.5157271793441383,0.0384443977626495,0.7948866328328448,0.0224846650036249,0.5937104537444022,0.0225114496373069,No
32,DMakarov,2026-04-08 13:52 UTC,,0.4990550316205534,0.0352792809167368,0.6263753137983503,0.0264661072571277,0.4888716651859076,0.0464305099761723,0.785569712604825,0.023658361193637,0.5859176189335912,0.0236771577479814,No
33,ubiqtuitin,2026-04-16 21:53 UTC,,0.5080327788442229,0.0327648041644234,0.6380020826454038,0.0290490376952021,0.5064194050996575,0.0392468917038473,0.7770449384164196,0.0253588148211262,0.5743628755380552,0.0252892654213328,No
34,shelby,2026-04-19 00:39 UTC,,0.5101448566090085,0.0385964430273626,0.6399918332382549,0.0252682927843675,0.4352534162625835,0.0461012705188328,0.809792690523157,0.0220590175638899,0.6128665462056776,0.0227457363845948,No
35,gty,2026-04-20 15:02 UTC,,0.5115645474666475,0.0321848196989103,0.6424962720908827,0.0293316940828633,0.5072810550672971,0.0373731854693435,0.7519736518837979,0.0310965280970252,0.5614174220609456,0.0286396910267525,No
36,Queimo,2026-04-03 12:46 UTC,,0.5132054746806324,0.0347575871879365,0.6444109686051583,0.030493424792823,0.4650289763125934,0.0497070718554661,0.7584285202053321,0.0288495887895488,0.564720531535556,0.0273330979906366,No
37,TangerineTrees,2026-04-21 18:23 UTC,,0.5127972651719368,0.028726962711246,0.6444472351314251,0.0322101003263641,0.5563526747570663,0.0336123610776102,0.7798343009472756,0.026133354881302,0.5791838065288163,0.0250525112751677,No
38,kimiai2,2026-04-20 18:36 UTC,,0.5146814038636365,0.0354764159355963,0.6460931623331252,0.0278685060537916,0.4706015474078885,0.0485485771249382,0.7595402342624041,0.0287009555133953,0.5646253881279689,0.0264767271604242,No
39,leeherman99,2026-04-21 23:22 UTC,autogluon_dynamic_MAPE_zeroshot_DynStackTrue_extreme_quality_9600,0.5144750559268775,0.0334852170903036,0.6461164579070902,0.0304205155250417,0.4898510086381202,0.0452266515552832,0.7631599199181645,0.026516223144087,0.5606709322647523,0.0249581477165027,No
40,luke,2026-04-14 21:28 UTC,,0.5152580701719369,0.0328613409209067,0.6474226628120756,0.0358247613633648,0.4957157931907317,0.0568987425580381,0.713433752658599,0.0348145416443902,0.5280596092969996,0.0304976031389331,No
41,notjim,2026-04-21 04:04 UTC,,0.5180314612407115,0.0368123233393125,0.650298670462003,0.0303356752310107,0.4406121447096602,0.0548805779323722,0.7380146840620846,0.0311425990865654,0.5442061631536276,0.0286261127316634,No
42,axelrolov,2026-04-04 07:32 UTC,https://github.com/AxelRolov/moltabfm_pxr,0.519259768331098,0.0356760263546931,0.6519047133931806,0.029494466793431,0.4557975321121896,0.0474589835255235,0.7615272265599938,0.0281166403883403,0.5630099370140454,0.0264415907653938,No
43,Gashaw,2026-04-21 01:12 UTC,,0.5195945382462529,0.0356885948270781,0.6526329807678225,0.0356095913959473,0.4570267048871002,0.0514556766957096,0.7258124059207578,0.0308779073979186,0.5280035432993949,0.0284622603856566,No
44,mp-sabrina,2026-04-18 15:34 UTC,,0.5236757904043479,0.0364844174910228,0.6573833664706966,0.0290617243969521,0.4428797021673394,0.0458806368692504,0.7335932116244319,0.0313568712442842,0.5364001620277029,0.0279262215712369,No
45,zhou-shan-shui,2026-04-20 07:56 UTC,,0.5247786355201581,0.0340839474036872,0.6589955682624529,0.0294702757151985,0.4765914094223398,0.0402101070040809,0.7767034909464353,0.0238844211817509,0.5731237428302379,0.0240810959866464,No
46,modeling1213,2026-04-16 22:02 UTC,,0.5254433552218154,0.0349198906105517,0.6598030067864643,0.0305327558759363,0.4757037170733961,0.0424301990125901,0.7519627423363747,0.0282374026674775,0.5520153024101767,0.02617068387779,No
47,zipper,2026-04-20 03:07 UTC,,0.5261994239794467,0.0388085133993061,0.6604427851701391,0.0311535920299396,0.4106642371392298,0.0559825670862706,0.7587284569457805,0.0297771771808274,0.5654258961180524,0.027647790948423,No
48,FoundationAll,2026-04-22 08:23 UTC,,0.5271433580162055,0.0369082315086376,0.6619437150239714,0.0339634402324532,0.4477366785816041,0.0532240942163454,0.7373206322759358,0.0330367084023412,0.5477699645457154,0.0296807820878384,No
49,adme-learning,2026-04-07 12:09 UTC,,0.5295422740043478,0.0357092113735512,0.6648458062251789,0.0293753058786218,0.446318252592094,0.047475020877748,0.7264235608066396,0.0300851376018927,0.5275376063279803,0.0271588099871198,No
50,MolTabICL,2026-04-02 16:05 UTC,,0.530763709115415,0.0352333059679614,0.6666208123987409,0.033749127176139,0.4442627119666897,0.0457805023000933,0.7484485580046137,0.0289021497664345,0.5454745354704065,0.0268523539236386,No
51,SystemsCBLab,2026-04-13 09:33 UTC,,0.5314602520695653,0.0342554656693086,0.6674371393773212,0.0306924584179889,0.4650857949333046,0.0460942153564955,0.7738163411181254,0.0254917188191929,0.5718043841391771,0.0251739278830951,No
52,North Coil,2026-04-17 11:13 UTC,,0.5324042201857708,0.0372420225945347,0.6681967184477613,0.026440850695936,0.4244847703613838,0.0472717821775109,0.7569402913079276,0.0264971480491931,0.5666697212439633,0.0255752355002356,No
53,paracelsus,2026-04-17 09:00 UTC,,0.5350651843951907,0.0349684816503144,0.6719465476766845,0.0313858359276635,0.4483537713827679,0.0465291485415414,0.7553840338779906,0.0277704012920383,0.5543813803986277,0.0263257656212318,No
54,Lu,2026-04-22 05:22 UTC,,0.5360234453407114,0.036823965481666,0.6728482843141022,0.0278579715024612,0.4224489458085061,0.0443932059837876,0.7453284719647113,0.028314129291549,0.5474564380193938,0.026113732104861,No
