rank,username,Submitted,model_report_link,MAE,MAE std,RAE,RAE std,R2,R2 std,Spearman ρ,Spearman ρ std,Kendall's τ,Kendall's τ std,Proprietary Data
1,matcha-croissant,2026-04-09 01:15 UTC,,0.4454248345742207,0.0285771471521809,0.5595382881831369,0.028532163093228,0.6202639786260157,0.0375228834394675,0.822545123945131,0.0225341982661662,0.630526130205532,0.0231800683095601,No
2,Ray_art,2026-04-09 06:05 UTC,,0.4471307903373813,0.0289824282711589,0.5617649046194181,0.0307079055734167,0.6166679131059299,0.0412220579930403,0.8108090541404763,0.0255535389344963,0.6236064772732338,0.0256110743331196,No
3,nova,2026-04-08 12:42 UTC,,0.4507021740181328,0.0322997994135121,0.5658710626789325,0.0286173049277123,0.5752993641871689,0.0437836000344521,0.8339656444636127,0.0205735834192562,0.6363739925930999,0.0221046049285325,No
4,W1175,2026-04-09 03:52 UTC,,0.4533445529939397,0.0296788926893165,0.5693995543212278,0.0282842767464309,0.6023585621116391,0.0380998868057057,0.8118867238570994,0.024546341303584,0.6207318543114354,0.0247113401834219,No
5,discoverybytes,2026-04-09 00:37 UTC,,0.4565368799049038,0.0331782470867314,0.5730589069382124,0.0271659477676571,0.558104056504653,0.04234784770109,0.8243681029668961,0.0206028865440325,0.6262240435630737,0.0221340170224511,No
6,MirthEngine,2026-04-06 20:27 UTC,,0.4575175350952777,0.0295031604348893,0.5746094965024856,0.0271511685178394,0.6018197162461709,0.0342007767454697,0.8024179426374063,0.022089465784856,0.5975313312271993,0.0221381458341785,No
7,Ky,2026-04-08 16:44 UTC,,0.4577310038083149,0.0301312025118286,0.5748110513749638,0.0268211675599001,0.5952657885822801,0.0364624836120371,0.8140311429746621,0.0248150775905399,0.621873225345525,0.0250031464934665,No
8,Radi,2026-04-08 16:00 UTC,exp26,0.4630929947969762,0.0333310062115215,0.5812240963731488,0.0254295372676791,0.5518091628579761,0.0414924847447232,0.8242549463312213,0.0215148562658324,0.628666840553029,0.022788517248552,No
9,Yan,2026-04-08 03:24 UTC,,0.4690512441966363,0.0312184776333742,0.5888532637555194,0.0242122870524555,0.5689677197548957,0.0360196603889959,0.8179147197185924,0.0224265032148569,0.622413029391512,0.0230145084779669,No
10,Mirabel,2026-04-08 22:58 UTC,,0.4728639784638778,0.0332748458005826,0.5936908611484976,0.0289379392169874,0.5245901551708159,0.0465543896513785,0.7996301568829604,0.0227681256606008,0.5999209454585199,0.0239499549751563,No
11,N1NC1O,2026-04-01 23:28 UTC,,0.4814876602248241,0.0334174387874154,0.6046688820720472,0.0317629241476804,0.5200284743142642,0.0406688357322235,0.7894870205272405,0.0265874798949977,0.6050090299722675,0.0259532629488907,No
12,sia,2026-04-09 03:21 UTC,,0.4828795024274196,0.0343328751082386,0.6060261967593275,0.0249751877501038,0.5163325726494441,0.0420943689770736,0.8112362455923483,0.0221585404713221,0.6147378786363376,0.0233704809863224,No
13,asidsal11,2026-04-07 18:34 UTC,,0.4840342636363636,0.0358525753098264,0.6075169982654635,0.0287643793809848,0.4944205088190006,0.0523396533171504,0.7792627267429902,0.0259300356213163,0.5811625505932472,0.0248301842504122,No
14,TakuyaPKPD,2026-04-07 04:56 UTC,,0.4883258149851384,0.0308041133410524,0.6132857992627836,0.0274737071219861,0.5524923317212158,0.0388776561740606,0.7900973984723867,0.0248390412890148,0.5872901678372355,0.0244055140523369,No
15,gtfg,2026-04-08 23:11 UTC,,0.4897307323710909,0.0319931381476926,0.6149264730861329,0.026770904129621,0.5354566572901244,0.0382075048298861,0.7967311381172909,0.0234536945977251,0.5989370802267924,0.0234190688537071,No
16,jaybirdy,2026-04-08 11:48 UTC,,0.4976466019905138,0.032792085588122,0.6250456396897639,0.0314137401237832,0.522052901047592,0.0425923076157779,0.771618626609871,0.0266799553515429,0.5682151294870087,0.0254226616307382,No
17,N283T,2026-04-09 06:04 UTC,https://github.com/N283T/pxr-iduction-challenge,0.498861930443137,0.0326449043720866,0.6263293241670762,0.0258858640203612,0.5193463204765603,0.0368996245475412,0.7996684045635579,0.023311378840559,0.6002575957306198,0.0236486296964081,No
18,DMakarov,2026-04-08 13:52 UTC,,0.4990550316205534,0.0352792809167368,0.6263753137983503,0.0264661072571277,0.4888716651859076,0.0464305099761723,0.785569712604825,0.023658361193637,0.5859176189335912,0.0236771577479814,No
19,deoxys,2026-04-08 16:16 UTC,,0.5107838578798335,0.0338830580104314,0.6416416993747692,0.0344138158309553,0.5021115648720158,0.0497363573107757,0.8350350392127667,0.0199939434609511,0.6389189424337238,0.021566240401636,No
20,suspenders,2026-04-08 23:47 UTC,,0.5121547397410161,0.0325694372007023,0.6433069976914276,0.0311512490316374,0.4999868793427333,0.0460351929405442,0.7918079906456285,0.0232253192297966,0.5912135959031616,0.0237461254787375,No
21,Queimo,2026-04-03 12:46 UTC,,0.5132054746806324,0.0347575871879365,0.6444109686051583,0.030493424792823,0.4650289763125934,0.0497070718554661,0.7584285202053321,0.0288495887895488,0.564720531535556,0.0273330979906366,No
22,axelrolov,2026-04-04 07:32 UTC,https://github.com/AxelRolov/moltabfm_pxr,0.519259768331098,0.0356760263546931,0.6519047133931806,0.029494466793431,0.4557975321121896,0.0474589835255235,0.7615272265599938,0.0281166403883403,0.5630099370140454,0.0264415907653938,No
23,lin-reg3,2026-04-06 23:42 UTC,,0.5207138584495816,0.0330816156276924,0.6539582977951806,0.0296561505183822,0.4902948213800631,0.0469028796785934,0.7527198081724095,0.0280173389714066,0.5553099419305598,0.0266096634820859,No
