rank,username,Submitted,model_report_link,MAE,MAE std,RAE,RAE std,R2,R2 std,Spearman ρ,Spearman ρ std,Kendall's τ,Kendall's τ std,Proprietary Data
1,sia,2026-04-23 06:19 UTC,,0.4085780408537718,0.0288138678933447,0.5131904606815834,0.0290577596942838,0.6555489446960286,0.0400788885362044,0.8496783245732378,0.0197030549591794,0.6637099762690625,0.0220117029725012,No
2,W1175,2026-04-23 06:21 UTC,,0.4089326805243014,0.0287751691954972,0.5135901832766497,0.0282270733126184,0.6490438111950159,0.0395541951025286,0.8492640989938499,0.0212077874522957,0.6625506897366621,0.0219963950490857,No
3,N283T,2026-04-23 12:02 UTC,,0.4148648161452291,0.0273659682263693,0.5212313052943292,0.0292885389309547,0.6638324554176139,0.0393269629259552,0.8447206388567249,0.0195185365986828,0.6540400825821362,0.0216035517001046,No
4,nova,2026-04-19 14:01 UTC,,0.4217730955980324,0.0294864556801032,0.529724382272018,0.0290102236824503,0.6354822703092836,0.0417345083509091,0.8352965989667668,0.0209999216060185,0.6446157188549693,0.0230697721430271,No
5,suspenders,2026-04-23 04:56 UTC,,0.4329759100206493,0.0314312112323453,0.5437425718304446,0.0307147063234213,0.5973190143300874,0.0436970954992853,0.8284425067626964,0.0209473993529652,0.6342848054268235,0.0226478444213175,No
6,histidine,2026-04-22 13:55 UTC,,0.4326937295508541,0.0283444780824641,0.543780966064778,0.0329845884163125,0.6362111668333869,0.0426350433438928,0.8249520361401877,0.0224597063481375,0.6340457443701174,0.0238119157084133,No
7,Zoboomafoo83,2026-04-17 02:25 UTC,,0.4367770071833992,0.0303512589108985,0.548450457497609,0.0272483934101563,0.611150648247876,0.0402750563802431,0.831518547293007,0.0211007523751803,0.6374300422179866,0.0219803959432829,No
8,discoverybytes,2026-04-21 11:26 UTC,,0.4399619529644268,0.0323333252417203,0.552232313242797,0.0263189841986503,0.5854775531920863,0.0398415296529722,0.8351185848164581,0.0201372931399253,0.6382284384099647,0.0217156965413429,No
9,jordanshivers,2026-04-20 13:29 UTC,,0.4415129694549741,0.0315049504730091,0.554355802208951,0.0283703870958934,0.5944727663973126,0.0403099695254212,0.8180224864788596,0.0234934957765029,0.6399599772675459,0.0247121499855387,No
10,matcha-croissant,2026-04-16 20:54 UTC,,0.4420351447601846,0.0304535612972784,0.5550098898526081,0.0262343182604924,0.6052429324004704,0.0402922472614734,0.8266007519615304,0.0229027375252142,0.6360994018038348,0.0241911474180135,No
11,Yan,2026-04-22 19:45 UTC,,0.4487016750007395,0.0282756587088822,0.5636981161451284,0.0288011894104616,0.6207138593778018,0.0377298107558908,0.8321627980892708,0.0202571255355883,0.6371002763255498,0.0214305429693427,No
12,jaybirdy,2026-04-23 08:58 UTC,exp_78_chemprop_mt_retrain_w_chembl_toxcast_aux-loop-auto,0.4486710233536421,0.0267181643555272,0.5637178600897212,0.0276707299329654,0.6466135254124744,0.0322232834993995,0.828885310464534,0.021450001243004,0.6325024437124971,0.0227398954595266,No
13,MirthEngine,2026-04-06 20:27 UTC,,0.4575175350952777,0.0295031604348893,0.5746094965024856,0.0271511685178394,0.6018197162461709,0.0342007767454697,0.8024179426374063,0.022089465784856,0.5975313312271993,0.0221381458341785,No
14,Ky,2026-04-08 16:44 UTC,,0.4577310038083149,0.0301312025118286,0.5748110513749638,0.0268211675599001,0.5952657885822801,0.0364624836120371,0.8140311429746621,0.0248150775905399,0.621873225345525,0.0250031464934665,No
15,mps-go-brrr,2026-04-22 12:59 UTC,,0.461878850455336,0.0311533715074237,0.5798208575121413,0.0239352257328269,0.5787958123083325,0.0335176860475895,0.8214446781371997,0.0210606794871438,0.6220181070818022,0.0215973366948822,No
16,Radi,2026-04-22 19:07 UTC,exp44,0.4679654856294233,0.0360670014547145,0.5873055177172868,0.0296593946771749,0.5151885082675827,0.0500397318317024,0.814315800238575,0.0217237002929713,0.6146870907153408,0.0228021721694059,No
17,bivalent,2026-04-23 07:56 UTC,,0.4680630944581028,0.0320558561065506,0.5877096428632379,0.0278052720614838,0.5693372104725619,0.041291109429704,0.8115650652555678,0.0228853163386207,0.613011072589315,0.0233834631978612,No
18,cc,2026-04-23 08:57 UTC,,0.4702911893525692,0.0346217745157808,0.5903294607669605,0.0288433460513861,0.5249122781170937,0.0503993554419842,0.7878982183736138,0.029326186797014,0.6050203377691675,0.0270637375883806,No
19,lavibaweja,2026-04-21 23:48 UTC,,0.4702334804391304,0.0269294469282498,0.5912485072573089,0.0357206965012874,0.6100181178678796,0.0388202048654707,0.8127904033775278,0.02391392268336,0.6223936191013014,0.0242937956627405,No
20,Asidsal11,2026-04-22 17:14 UTC,,0.4721123577075099,0.033537577838213,0.5926065905465085,0.0264057939153997,0.535253419779072,0.0450493538031594,0.8140800245756851,0.0216783593192116,0.6141579362003661,0.022576049680653,No
21,Mirabel,2026-04-09 14:17 UTC,,0.4727367311136901,0.0340096042810558,0.5934617248786838,0.0288714499317896,0.5170141268957059,0.0474045037240174,0.7978710406887928,0.0221509901236955,0.5966699519334158,0.02344428337928,No
22,zipper,2026-04-23 09:18 UTC,,0.4743864645494071,0.0353759296897133,0.595329351897498,0.0269430114827884,0.5129369612156678,0.048656082921018,0.8045756736795434,0.0227812551059709,0.6081991831182465,0.0235848100353603,No
23,vertical,2026-04-17 17:14 UTC,,0.4767052068636364,0.031521463717101,0.5987688880922195,0.0307452679447958,0.5664901279880012,0.0394676660090372,0.782232380197406,0.0271201984577255,0.5886518936125493,0.0262261767949732,No
24,TakuyaPKPD,2026-04-12 05:53 UTC,,0.4811349441194987,0.030571646299153,0.6044241874748846,0.0309218104670165,0.5623124147823944,0.0434603061411973,0.8028529494575757,0.0235189530072714,0.6059331138756798,0.0233134118341786,No
25,abrahambrisset,2026-04-22 12:15 UTC,,0.4812333927581027,0.0309381122522555,0.6044512103986202,0.0295551431984296,0.5619133162048674,0.0444222013229411,0.7744634102509422,0.0265230136793119,0.5768354560488472,0.0254062677712583,No
26,N1NC1O,2026-04-01 23:28 UTC,,0.4814876602248241,0.0334174387874154,0.6046688820720472,0.0317629241476804,0.5200284743142642,0.0406688357322235,0.7894870205272405,0.0265874798949977,0.6050090299722675,0.0259532629488907,No
27,karlfeyerabend,2026-04-20 17:26 UTC,,0.482320467264614,0.0358603768423633,0.6053090431505003,0.0278106519132672,0.5003012924465068,0.0492894267985727,0.805348038345581,0.0226718294666457,0.6084515300186719,0.0234976477288321,No
28,asidsal11,2026-04-15 14:31 UTC,,0.4840013403162055,0.0341671123589051,0.6074707468578613,0.025235373574709,0.5164987590071565,0.044160800908484,0.81757265384127,0.0214688131773791,0.6191927571785057,0.0227423512765971,No
29,soriniX,2026-04-14 21:14 UTC,,0.4889812572505929,0.0286610135878294,0.6144469136972134,0.0310655186622687,0.5849251938317991,0.0352082829766161,0.8054652926892739,0.0236706187896604,0.6067589917490034,0.0240785141366926,No
30,myco,2026-04-18 15:34 UTC,,0.4909341692941728,0.0352379183290829,0.6161385294121247,0.0258776953200901,0.4961793510810747,0.0461957496133695,0.8045815737059319,0.0234468370715326,0.6068746940646473,0.0233651257352069,No
31,gtz,2026-04-22 15:13 UTC,,0.4921836332577867,0.0326979499406778,0.6179567905748314,0.0267895067942609,0.524971438605832,0.0385009551515667,0.792241925104012,0.023967031097678,0.5920091031826554,0.0235707684168016,No
32,MM-2092,2026-04-16 04:59 UTC,,0.4970927526771282,0.0364270453965437,0.6239994744930436,0.0308872241022007,0.4734195305662093,0.0505827309178578,0.7694206132729413,0.0273166617249407,0.5708410320036582,0.0261492463947669,No
33,Koala,2026-04-22 00:47 UTC,,0.4981657811853755,0.0336339128503595,0.6253851443033043,0.0262012751756624,0.5157271793441383,0.0384443977626495,0.7948866328328448,0.0224846650036249,0.5937104537444022,0.0225114496373069,No
34,DMakarov,2026-04-08 13:52 UTC,,0.4990550316205534,0.0352792809167368,0.6263753137983503,0.0264661072571277,0.4888716651859076,0.0464305099761723,0.785569712604825,0.023658361193637,0.5859176189335912,0.0236771577479814,No
35,mp-alex,2026-04-22 19:31 UTC,,0.5030441244325525,0.0312818772829494,0.6318388542889732,0.0290760914598843,0.53662587388483,0.0383113134424114,0.7431246438009472,0.0303672855571022,0.5511578557862249,0.0279188374934355,No
36,ubiqtuitin,2026-04-16 21:53 UTC,,0.5080327788442229,0.0327648041644234,0.6380020826454038,0.0290490376952021,0.5064194050996575,0.0392468917038473,0.7770449384164196,0.0253588148211262,0.5743628755380552,0.0252892654213328,No
37,JacksonBurns,2026-04-22 18:22 UTC,https://github.com/JacksonBurns/openadmet_pxr/tree/715912e25b6378ebf3923b133e03fbdd0e738b59,0.5090133314908045,0.0381929985179198,0.6385213209187636,0.0231789406814674,0.4389424189374647,0.0458300560716162,0.8012744439791872,0.0226804454065093,0.6000140397507757,0.0232317593922132,No
38,shelby,2026-04-19 00:39 UTC,,0.5101448566090085,0.0385964430273626,0.6399918332382549,0.0252682927843675,0.4352534162625835,0.0461012705188328,0.809792690523157,0.0220590175638899,0.6128665462056776,0.0227457363845948,No
