rank,username,Submitted,model_report_link,MAE,MAE std,RAE,RAE std,R2,R2 std,Spearman ρ,Spearman ρ std,Kendall's τ,Kendall's τ std,Proprietary Data
1,sia,2026-04-30 02:24 UTC,,0.4035660083196218,0.0281242831727391,0.5069460293860555,0.0290749795601672,0.6666898127576847,0.0387681177883453,0.8490074908047761,0.0197842083422383,0.6640268487128255,0.0222555917737748,No
2,N283T,2026-04-30 10:45 UTC,,0.4091592405210825,0.0267940281862389,0.5140935680914434,0.0291033141147957,0.677037864791126,0.0383061022214567,0.8435311179844552,0.0198088776701194,0.6527588101565673,0.0219737084483397,No
3,jaybirdy,2026-04-30 08:55 UTC,exp80-fulldata-10model-50ep-resubmit,0.4197643575632807,0.0265237025198714,0.5274720535682398,0.0294734592718947,0.6705715304995619,0.0345146366887741,0.8306004150507593,0.0225581314046535,0.6440905158432922,0.0238955939752278,No
4,nova,2026-04-27 06:57 UTC,,0.4206467914825134,0.0293289998411896,0.5282655772031574,0.0279756889547996,0.6379405719309249,0.0400462899448524,0.8402713390346943,0.0204721158732678,0.6502760215580744,0.0224781580848841,No
5,oxidane,2026-04-27 13:57 UTC,,0.4260574958329671,0.0307444443972552,0.5348367286900529,0.0256441365585321,0.6185197492049667,0.0392621892504329,0.8453154217801373,0.019447724878253,0.6554420055650327,0.0218370578224166,No
6,Yan,2026-04-29 12:17 UTC,,0.4281893951651557,0.0296339285788017,0.537850036379533,0.0300562701079,0.6264636170511273,0.0402178852917443,0.8367860907173604,0.0207042330479524,0.6424746975656481,0.0221216359616004,No
7,suspenders,2026-04-23 04:56 UTC,,0.4329759100206493,0.0314312112323453,0.5437425718304446,0.0307147063234213,0.5973190143300874,0.0436970954992853,0.8284425067626964,0.0209473993529652,0.6342848054268235,0.0226478444213175,No
8,Zoboomafoo83,2026-04-26 02:07 UTC,,0.4367770071833992,0.0303512589108985,0.548450457497609,0.0272483934101563,0.611150648247876,0.0402750563802431,0.831518547293007,0.0211007523751803,0.6374300422179866,0.0219803959432829,No
9,discoverybytes,2026-04-28 11:50 UTC,,0.4369953940711463,0.0306441921070312,0.5486295662967217,0.0259261765163583,0.6103236274106801,0.0360101178508805,0.8379367697503632,0.0206180667160216,0.6441736116436222,0.0220805507633307,No
10,cc,2026-04-30 06:35 UTC,,0.436825879127668,0.0281349731482659,0.5487539666733381,0.0285451615392665,0.6411020567073721,0.0369897677765608,0.8069641493818541,0.025515288726394,0.6155019527496223,0.0255386594585774,No
11,Radi,2026-04-28 21:31 UTC,exp67,0.4398189856037704,0.0319717316304932,0.5522473033991957,0.0296532147632317,0.5887230806746566,0.0436890962215554,0.8268079249964233,0.0219279743349303,0.6318038309502315,0.0229694086010629,No
12,jordanshivers,2026-04-20 13:29 UTC,,0.4415129694549741,0.0315049504730091,0.554355802208951,0.0283703870958934,0.5944727663973126,0.0403099695254212,0.8180224864788596,0.0234934957765029,0.6399599772675459,0.0247121499855387,No
13,foobar,2026-04-30 07:31 UTC,https://model-version.invalid/test1/53,0.4436903919318324,0.0292577443083654,0.557382682140421,0.0301487751929541,0.6121286499049395,0.0396829351525911,0.8192364137835129,0.0223119948627784,0.6318211749226362,0.0236941219646057,No
14,mps-go-brrr,2026-04-29 08:15 UTC,,0.4471634938377809,0.0298767432799154,0.5614640486840176,0.0253644322561398,0.6053484826675831,0.0364254609450556,0.8291099906865795,0.0210520222256256,0.6320763509567178,0.0217239038999845,No
15,Koala,2026-04-29 08:02 UTC,,0.4517024798940712,0.029193853481766,0.5672760545065558,0.0262003783633718,0.6174961021321049,0.037316920737696,0.814694758238421,0.0229154419068762,0.618251506166895,0.0239943993535375,No
16,sslash,2026-04-30 03:03 UTC,,0.4519489115613757,0.0317612828926251,0.5673248704540118,0.0253411428354282,0.5828379276692299,0.0407816411213261,0.8258227876280161,0.022021717502826,0.6309502672001452,0.0228986846596363,No
17,testify,2026-04-29 01:22 UTC,,0.456653342173434,0.0318405657190517,0.5733942294315995,0.0285594083074689,0.5780023463307742,0.0392448967780507,0.8087389758413858,0.0226831617129361,0.6070326076020593,0.0234645300698899,No
18,lavibaweja,2026-04-28 03:18 UTC,,0.4568777215039526,0.0278358589070983,0.5742988266111191,0.0341431025884551,0.6168303321417962,0.0369009864945055,0.808028355769122,0.0242117088135963,0.6151182692698792,0.0245477405394172,No
19,MirthEngine,2026-04-06 20:27 UTC,,0.4575175350952777,0.0295031604348893,0.5746094965024856,0.0271511685178394,0.6018197162461709,0.0342007767454697,0.8024179426374063,0.022089465784856,0.5975313312271993,0.0221381458341785,No
20,Ky,2026-04-08 16:44 UTC,,0.4577310038083149,0.0301312025118286,0.5748110513749638,0.0268211675599001,0.5952657885822801,0.0364624836120371,0.8140311429746621,0.0248150775905399,0.621873225345525,0.0250031464934665,No
21,pxr,2026-04-28 23:48 UTC,,0.4573118897517787,0.0272417531282373,0.5750464914303456,0.0367143736269516,0.6185545788564224,0.0407712604981803,0.810824093147678,0.0236999416470822,0.6169727171539368,0.0241023780007058,No
22,mp-alex,2026-04-27 20:13 UTC,,0.461028166754237,0.0310839522283966,0.5787499384221341,0.0237868321856385,0.578876842771056,0.037425605167098,0.8270495763003651,0.021219523391776,0.6327558463107963,0.0219861108990848,No
23,avocado,2026-04-29 23:46 UTC,,0.4620297934085449,0.031195861668032,0.5802610293859801,0.029432166754689,0.5797827066127944,0.0378615254768005,0.8035168807601613,0.0234280442583028,0.6028619049557259,0.0241108183348729,No
24,benimaru,2026-04-30 03:44 UTC,,0.4651281520169961,0.033293663782752,0.5839365134630695,0.028576739942856,0.5366599100764553,0.0514619005828364,0.8100329383233862,0.0244531209566258,0.6149849617128538,0.0238523368722471,No
25,lbaweja,2026-04-29 03:40 UTC,,0.4687832463067194,0.0277913186820679,0.5892691110939996,0.034114457305695,0.6056154679235951,0.037934071712211,0.7972010514177849,0.0250445491736373,0.600150046018961,0.0248840822733732,No
26,ranga31489,2026-04-29 05:19 UTC,,0.4696100954731793,0.0322271790084022,0.5897171016620819,0.029538661869942,0.559314381056835,0.0397614139651147,0.803659242331171,0.0233705409793305,0.6047036575214715,0.0234175331696593,No
27,Asidsal11,2026-04-22 17:14 UTC,,0.4721123577075099,0.033537577838213,0.5926065905465085,0.0264057939153997,0.535253419779072,0.0450493538031594,0.8140800245756851,0.0216783593192116,0.6141579362003661,0.022576049680653,No
28,Mirabel,2026-04-09 14:17 UTC,,0.4727367311136901,0.0340096042810558,0.5934617248786838,0.0288714499317896,0.5170141268957059,0.0474045037240174,0.7978710406887928,0.0221509901236955,0.5966699519334158,0.02344428337928,No
29,Gashaw,2026-04-30 04:03 UTC,,0.4737909629096752,0.0362670199697101,0.5946156376178308,0.0294486484475965,0.4973818859987988,0.0560954046520729,0.8021321655247547,0.0254652799940245,0.6136264412421658,0.0254907150126496,No
30,bread and butter,2026-04-29 17:32 UTC,,0.4739528720947346,0.0314122384173849,0.5950125445002752,0.0243226461706714,0.5570248870497269,0.0354920367899907,0.822076270234161,0.0207478127095769,0.6227562542388768,0.0214155723738543,No
31,,2026-04-29 02:11 UTC,,0.4744539518118577,0.0267721308696116,0.596578106556995,0.0359843625969142,0.6078011578689204,0.0381016299768342,0.7936921003470063,0.025466141197417,0.596632818672973,0.025237984901717,No
32,vertical,2026-04-17 17:14 UTC,,0.4767052068636364,0.031521463717101,0.5987688880922195,0.0307452679447958,0.5664901279880012,0.0394676660090372,0.782232380197406,0.0271201984577255,0.5886518936125493,0.0262261767949732,No
33,TakuyaPKPD,2026-04-29 06:54 UTC,,0.477370152229867,0.0309166298767985,0.599583228431086,0.0293881705477933,0.5592893966270381,0.0441802703571381,0.8006583568535656,0.0243428591654105,0.6018353004712182,0.0237614439515728,No
34,mp-,2026-04-29 17:44 UTC,,0.479984436789809,0.0320376960984377,0.6026087221264442,0.0256981071767013,0.5439162116831285,0.0371607309473287,0.8137465107264202,0.0215990276263683,0.6123614278134603,0.0222191876054819,No
35,abrahambrissetv2,2026-04-29 13:49 UTC,,0.4803635664094862,0.0279824370417272,0.6036431659674363,0.0308453060564144,0.5951673318592063,0.038525603631776,0.7880391889978032,0.0247772601931936,0.5892737785918655,0.0243444254172139,No
36,abrahambrisset,2026-04-22 12:15 UTC,,0.4812333927581027,0.0309381122522555,0.6044512103986202,0.0295551431984296,0.5619133162048674,0.0444222013229411,0.7744634102509422,0.0265230136793119,0.5768354560488472,0.0254062677712583,No
37,asidsal11,2026-04-15 14:31 UTC,,0.4840013403162055,0.0341671123589051,0.6074707468578613,0.025235373574709,0.5164987590071565,0.044160800908484,0.81757265384127,0.0214688131773791,0.6191927571785057,0.0227423512765971,No
38,srijitseal,2026-04-29 13:27 UTC,,0.4866986008589152,0.0316627274267589,0.611249679667613,0.0292125238325489,0.54521853832438,0.0386397852804409,0.79662542702744,0.0237413444672734,0.5958884979110939,0.0239654225147794,No
39,soriniX,2026-04-14 21:14 UTC,,0.4889812572505929,0.0286610135878294,0.6144469136972134,0.0310655186622687,0.5849251938317991,0.0352082829766161,0.8054652926892739,0.0236706187896604,0.6067589917490034,0.0240785141366926,No
40,myco,2026-04-18 15:34 UTC,,0.4909341692941728,0.0352379183290829,0.6161385294121247,0.0258776953200901,0.4961793510810747,0.0461957496133695,0.8045815737059319,0.0234468370715326,0.6068746940646473,0.0233651257352069,No
41,gfr,2026-04-25 06:40 UTC,,0.4928769379820174,0.0354341450092652,0.6187364860529625,0.0296638828548154,0.4822935922344499,0.0488072590285389,0.7920525810034336,0.0239511020566401,0.5911354889810838,0.0246154866811913,No
42,tguttenb1,2026-04-27 07:20 UTC,,0.4945928337754743,0.0358954795627797,0.6207146290541973,0.0267671717492867,0.483407933362838,0.0455381916479586,0.7868086979644596,0.0262009429393986,0.590459105830585,0.0249971006587807,No
43,zipper,2026-04-29 00:58 UTC,,0.4968133170019763,0.033266878152786,0.6235639164577117,0.0222314142373181,0.5229049088528966,0.0307164599787269,0.8118346400195358,0.0207392606345501,0.6093810654795467,0.0218824274109941,No
44,luke,2026-04-23 22:34 UTC,,0.4970466765573123,0.0328873108153672,0.6242390024820541,0.0307012349070794,0.5130097812767405,0.045446787384534,0.7463584464048246,0.02938373580309,0.5492096840630866,0.0271921600245738,No
45,DMakarov,2026-04-08 13:52 UTC,,0.4990550316205534,0.0352792809167368,0.6263753137983503,0.0264661072571277,0.4888716651859076,0.0464305099761723,0.785569712604825,0.023658361193637,0.5859176189335912,0.0236771577479814,No
46,marshall,2026-04-30 03:45 UTC,,0.5011278208790515,0.0355918488627874,0.6287869310576264,0.0217967290311952,0.4748190959014741,0.0384565042771301,0.8153329697378338,0.0244787360564945,0.6204595015967731,0.024630552342263,No
47,jeremy,2026-04-30 07:50 UTC,https://github.com/jeremycheminf/openadmet_scripts/tree/main/PXR/2D,0.5030772565642426,0.0374378705404853,0.6312533540804866,0.0265128508531242,0.4531240815993206,0.0487720390596068,0.7866019650369993,0.0243000569218341,0.5878898441603061,0.0249597727822706,No
48,fbi,2026-04-28 21:49 UTC,,0.5030416648836853,0.0328119844187603,0.6317573623782408,0.0299317808283757,0.5081846017847044,0.0426164262858362,0.7741729004564464,0.0255735555687066,0.5736155158563142,0.0246647984697061,No
49,Queimo,2026-04-27 14:01 UTC,,0.5050835351932806,0.0341211571098772,0.634275805421159,0.0312410941842832,0.4922430234614419,0.0456277407408165,0.7703030422029724,0.0261330924332922,0.5685645980015135,0.0251471944373999,No
50,retro-hexagon,2026-04-29 13:09 UTC,,0.5056870112964428,0.0354559244958853,0.6348533830878619,0.0297527683592268,0.4870217904445946,0.0476764684809307,0.7693618925026122,0.028444353024877,0.5754495906698589,0.0270650000275424,No
51,ldbc1999,2026-04-29 20:23 UTC,https://github.com/lizyurkewych-git/pxr-challenge,0.5065981304347826,0.0365848657461307,0.6357539228971401,0.0264038745284924,0.4619893403558895,0.0471095212079355,0.7839300670886375,0.0258703402884917,0.5877300599646802,0.0254293605738098,No
52,adlvdl,2026-04-30 10:58 UTC,https://github.com/adlvdl/pxr_challenge/tree/main,0.5065538850721978,0.0352470098258813,0.6358313342017651,0.0268471287518894,0.4724167755216583,0.0461089618342764,0.7675559283907226,0.0274071415850077,0.5719722121966071,0.0263570357374887,No
53,rasayan-labs,2026-04-30 03:28 UTC,subU_TTA5x_jeremy_GBM_blend_with_subD,0.5074876923134165,0.0350655664436368,0.6369143553778291,0.0240258157971584,0.4751512360353816,0.0409182233077416,0.8011577145171033,0.0223056210387739,0.5990655326819145,0.023012798682314,No
54,reillyosadchey,2026-04-30 01:42 UTC,https://github.com/reillyosadchey/pxr-challenge/,0.5080134076596838,0.0339303243192924,0.6380760109208155,0.0331688596674317,0.4950726374721368,0.0490825991941367,0.7822295729569783,0.0256931847463333,0.5848841864511651,0.0246955869197999,No
55,leeherman99,2026-04-29 21:09 UTC,autogluon_dynamic_MAPE_zeroshot_DynStackTrue_best_quality_NUMFOLDS10_MWgt160,0.5094729467557313,0.0348307084518239,0.6397221957224473,0.0306697825854986,0.4775733724763293,0.0503248473097435,0.7775120986555286,0.0245391999651825,0.5752389525470201,0.0239526497001816,No
56,shelby,2026-04-19 00:39 UTC,,0.5101448566090085,0.0385964430273626,0.6399918332382549,0.0252682927843675,0.4352534162625835,0.0461012705188328,0.809792690523157,0.0220590175638899,0.6128665462056776,0.0227457363845948,No
57,zhou-shan-shui,2026-04-28 18:13 UTC,,0.5104636963217443,0.0348093869139567,0.6408244215380442,0.027292463396336,0.4789459493091481,0.0456895723910765,0.791486047043511,0.023150996988089,0.5919192525033705,0.0241779432921682,No
