rank,username,Submitted,model_report_link,MAE,MAE std,RAE,RAE std,R2,R2 std,Spearman ρ,Spearman ρ std,Kendall's τ,Kendall's τ std,Proprietary Data
24,pxr,2026-05-03 04:46 UTC,,0.4571368832098814,0.0272883903826556,0.574743596058179,0.0354596450379736,0.6195019662786756,0.0391333342888121,0.8078284872444358,0.0237876785658245,0.6128276422769457,0.0240198083511185,No
25,Ky,2026-04-08 16:44 UTC,,0.4577310038083149,0.0301312025118286,0.5748110513749638,0.0268211675599001,0.5952657885822801,0.0364624836120371,0.8140311429746621,0.0248150775905399,0.621873225345525,0.0250031464934665,No
26,labrodoodle,2026-05-06 02:02 UTC,,0.4581206361571672,0.0323467791724294,0.5750872078998682,0.0262818556949372,0.5669482366943196,0.0379024369539318,0.8118362888520695,0.0229865814888855,0.6138990846386316,0.0239663142622294,No
27,rchshtr,2026-05-05 23:38 UTC,,0.4592554486473046,0.0325674859753638,0.5765000806116382,0.026359954165174,0.562605169465999,0.038593507775911,0.8126273504962173,0.0227866664150144,0.6145890898568307,0.0238394103879461,No
28,mp-alex,2026-04-27 20:13 UTC,,0.461028166754237,0.0310839522283966,0.5787499384221341,0.0237868321856385,0.578876842771056,0.037425605167098,0.8270495763003651,0.021219523391776,0.6327558463107963,0.0219861108990848,No
29,avocado,2026-04-29 23:46 UTC,,0.4620297934085449,0.031195861668032,0.5802610293859801,0.029432166754689,0.5797827066127944,0.0378615254768005,0.8035168807601613,0.0234280442583028,0.6028619049557259,0.0241108183348729,No
30,dargason,2026-05-06 01:43 UTC,chemprop_rdkit_physchem_seed_ensemble_3x,0.4627642057322879,0.0349637173576829,0.5807610362737594,0.027553046480594,0.5312081408908235,0.0463090028754228,0.8185779105666192,0.0210554295078514,0.6220191838267558,0.0227542147356541,No
31,Koala,2026-05-05 00:47 UTC,,0.4625222677522649,0.0282567174991132,0.5810677386911173,0.0284985107215772,0.6138824713910317,0.034430746986291,0.7858673930212288,0.0276668421896453,0.5899847817140726,0.026338680219162,No
32,srijitseal,2026-05-01 23:46 UTC,,0.462907179621833,0.0331315181759021,0.5811852121688901,0.0292224441837403,0.5484165344103071,0.0441727907234449,0.8185081997424039,0.0208180804720953,0.6190092533835269,0.022363945821934,No
33,vaksaf,2026-05-06 00:47 UTC,,0.4649009179825096,0.0318073753842687,0.58373591675706,0.0277623712779692,0.5684138448061179,0.0369893374466028,0.8053393475183293,0.0231067671160929,0.6038895321241149,0.0239518860620893,No
34,TakuyaPKPD,2026-05-05 16:46 UTC,,0.4674354227031364,0.0302577183594954,0.5871397905759997,0.0294835958899219,0.5837790710440004,0.0422199888747739,0.8111086922666666,0.0230884516910333,0.6140545394396576,0.0233601410393395,No
35,ranga31489,2026-04-29 05:19 UTC,,0.4696100954731793,0.0322271790084022,0.5897171016620819,0.029538661869942,0.559314381056835,0.0397614139651147,0.803659242331171,0.0233705409793305,0.6047036575214715,0.0234175331696593,No
36,Asidsal11,2026-04-22 17:14 UTC,,0.4721123577075099,0.033537577838213,0.5926065905465085,0.0264057939153997,0.535253419779072,0.0450493538031594,0.8140800245756851,0.0216783593192116,0.6141579362003661,0.022576049680653,No
37,Mirabel,2026-04-09 14:17 UTC,,0.4727367311136901,0.0340096042810558,0.5934617248786838,0.0288714499317896,0.5170141268957059,0.0474045037240174,0.7978710406887928,0.0221509901236955,0.5966699519334158,0.02344428337928,No
38,hippir,2026-05-05 23:24 UTC,,0.4760602289307089,0.0322309966714325,0.5976886225438773,0.0264557353373276,0.5504965080665392,0.035123283167574,0.7958122532750744,0.0248419439621043,0.5962462695707191,0.0246826929237193,No
39,karlfeyerabend,2026-05-05 23:59 UTC,,0.4757578518931235,0.027327283179203,0.598270001277475,0.0375309250085727,0.603951257412919,0.0410391154353267,0.7917437855204117,0.0265995812900084,0.5937965072344126,0.026294388779026,No
40,vertical,2026-04-17 17:14 UTC,,0.4767052068636364,0.031521463717101,0.5987688880922195,0.0307452679447958,0.5664901279880012,0.0394676660090372,0.782232380197406,0.0271201984577255,0.5886518936125493,0.0262261767949732,No
41,abrahambrissetv2,2026-04-29 13:49 UTC,,0.4803635664094862,0.0279824370417272,0.6036431659674363,0.0308453060564144,0.5951673318592063,0.038525603631776,0.7880391889978032,0.0247772601931936,0.5892737785918655,0.0243444254172139,No
42,abrahambrisset,2026-04-22 12:15 UTC,,0.4812333927581027,0.0309381122522555,0.6044512103986202,0.0295551431984296,0.5619133162048674,0.0444222013229411,0.7744634102509422,0.0265230136793119,0.5768354560488472,0.0254062677712583,No
43,vaskaf,2026-05-05 15:48 UTC,,0.4822590888062832,0.031758329810855,0.6055204163291605,0.0262113224682519,0.5489960736635804,0.0348770527099208,0.792451859570766,0.0252673837422023,0.5926308835125722,0.0249783667079211,No
44,North Coil,2026-05-04 16:33 UTC,,0.4828976794743083,0.033783850292287,0.6062250224868936,0.0277673604223817,0.5223850340563441,0.045446261357419,0.7966211476326127,0.0235767308948717,0.5974936567772471,0.0237786451750154,No
45,ldbc1999,2026-05-02 15:04 UTC,https://github.com/lizyurkewych-git/pxr-challenge,0.4840402569169961,0.036700205565733,0.6073624220344233,0.0270819364352379,0.4808990075535534,0.0484566779197229,0.7973598673820779,0.0252250672442347,0.6029650802167577,0.0250084289624635,No
46,asidsal11,2026-04-15 14:31 UTC,,0.4840013403162055,0.0341671123589051,0.6074707468578613,0.025235373574709,0.5164987590071565,0.044160800908484,0.81757265384127,0.0214688131773791,0.6191927571785057,0.0227423512765971,No
47,toxicity,2026-05-05 18:06 UTC,,0.4838686440533597,0.0318290668229873,0.6077053455667683,0.0297114967537341,0.5540069815247384,0.0436616201446746,0.7944468049413891,0.0235719340291762,0.591393020823366,0.0241718364601213,No
48,N1NC1O,2026-05-05 08:32 UTC,https://gist.github.com/dehaenw/f63f9c9bd42eacbddede706e90d8d8e9,0.4855740572447322,0.0347072284934307,0.6096616255467956,0.0311363032254208,0.5038064243369945,0.0522058545351308,0.7815712266595877,0.0266348384072274,0.5976523883435929,0.02633051610513,No
49,bobek,2026-05-05 09:39 UTC,,0.4868812520348664,0.0335726015827392,0.6114938033935032,0.0327269171237777,0.5102302128122742,0.0455005970440681,0.7855526641413191,0.0287129557073766,0.6053902018311077,0.0264425691284312,No
50,rchshtr-key,2026-05-05 23:15 UTC,,0.4873386743744559,0.032265576980646,0.61184637034573,0.0255734619094617,0.5367625886400744,0.0339843723232019,0.7918957313574957,0.0250859467056974,0.5902917746463947,0.0246219532300407,No
51,tguttenb1,2026-05-05 05:23 UTC,,0.4879541095596325,0.0368591901425666,0.6123015515906208,0.0275562048928367,0.4784901708335906,0.0494730145645354,0.8118902669758137,0.022387521058889,0.6125912690078851,0.0226425243023548,No
52,chemical,2026-05-06 00:49 UTC,,0.4891386990936759,0.0375025541755561,0.6136466482628281,0.0256232669308812,0.4670241948229213,0.0528346678694215,0.8043459751054572,0.0240219857386784,0.6055761409577812,0.0237408524814615,No
53,soriniX,2026-04-14 21:14 UTC,,0.4889812572505929,0.0286610135878294,0.6144469136972134,0.0310655186622687,0.5849251938317991,0.0352082829766161,0.8054652926892739,0.0236706187896604,0.6067589917490034,0.0240785141366926,No
54,gfr,2026-04-25 06:40 UTC,,0.4928769379820174,0.0354341450092652,0.6187364860529625,0.0296638828548154,0.4822935922344499,0.0488072590285389,0.7920525810034336,0.0239511020566401,0.5911354889810838,0.0246154866811913,No
55,SUM1,2026-05-04 12:54 UTC,,0.4933663664031621,0.0329088987312198,0.6196482684502945,0.0314245606162409,0.5204133277749595,0.0468580920181895,0.7899326432815653,0.0264911619284877,0.5953118504419185,0.0262019550316539,No
56,sslash,2026-05-01 10:04 UTC,,0.4939696108553359,0.037390780912077,0.6198639203290351,0.0283579630750289,0.4593453754715673,0.0543825049956246,0.7840888340760629,0.0240351530930959,0.5838775563423738,0.024459447899012,No
57,bvlv,2026-05-03 09:40 UTC,,0.4952572106316344,0.0335174025986834,0.6218869371312641,0.0296814508296728,0.5220298938070855,0.0462482855045668,0.7636475491509737,0.0290299217954393,0.5687398534850661,0.027061885661846,No
58,zipper,2026-04-29 00:58 UTC,,0.4968133170019763,0.033266878152786,0.6235639164577117,0.0222314142373181,0.5229049088528966,0.0307164599787269,0.8118346400195358,0.0207392606345501,0.6093810654795467,0.0218824274109941,No
59,DMakarov,2026-04-08 13:52 UTC,,0.4990550316205534,0.0352792809167368,0.6263753137983503,0.0264661072571277,0.4888716651859076,0.0464305099761723,0.785569712604825,0.023658361193637,0.5859176189335912,0.0236771577479814,No
60,TangerineTrees,2026-05-02 20:30 UTC,,0.4993417085944664,0.0299786699705639,0.6273048938013221,0.0295065020239177,0.5515680703119831,0.03663355012287,0.7853992376900152,0.0253421980092817,0.5836794861264083,0.0241165361115254,No
61,jeremy,2026-05-05 14:53 UTC,https://github.com/jeremycheminf/openadmet_scripts/tree/main/PXR/2D,0.5028819866525084,0.0362706455327089,0.6310988992925586,0.0261952323639709,0.4698363181795294,0.0467575664012448,0.7858359245101496,0.0238759370985186,0.5853044779976803,0.024305419792341,No
62,adlvdl,2026-04-30 18:07 UTC,https://github.com/adlvdl/pxr_challenge/tree/main,0.5033091006365613,0.036588239938504,0.6317050408914544,0.0286098175278213,0.4624871440131622,0.0504191981340792,0.769786057928211,0.0279578594703105,0.5760885233859856,0.0267929175392709,No
63,Gashaw,2026-05-06 04:00 UTC,,0.5049143046963853,0.039704842296657,0.6334368368423345,0.0284678113672049,0.4209144735504013,0.0580281828716489,0.7896793834783333,0.0280950921113965,0.6029640586735964,0.0265997276374648,No
64,Queimo,2026-04-27 14:01 UTC,,0.5050835351932806,0.0341211571098772,0.634275805421159,0.0312410941842832,0.4922430234614419,0.0456277407408165,0.7703030422029724,0.0261330924332922,0.5685645980015135,0.0251471944373999,No
65,united_airlines,2026-05-03 06:49 UTC,,0.5064095833389551,0.0339467148545535,0.6363747675307425,0.0387002288947958,0.505928679602855,0.0551818298992927,0.7940797092014574,0.0255961520429972,0.5995821587793536,0.0250425455019346,No
66,rasayan-labs,2026-04-30 03:28 UTC,subU_TTA5x_jeremy_GBM_blend_with_subD,0.5074876923134165,0.0350655664436368,0.6369143553778291,0.0240258157971584,0.4751512360353816,0.0409182233077416,0.8011577145171033,0.0223056210387739,0.5990655326819145,0.023012798682314,No
67,leeherman99,2026-04-29 21:09 UTC,autogluon_dynamic_MAPE_zeroshot_DynStackTrue_best_quality_NUMFOLDS10_MWgt160,0.5094729467557313,0.0348307084518239,0.6397221957224473,0.0306697825854986,0.4775733724763293,0.0503248473097435,0.7775120986555286,0.0245391999651825,0.5752389525470201,0.0239526497001816,No
68,shelby,2026-04-19 00:39 UTC,,0.5101448566090085,0.0385964430273626,0.6399918332382549,0.0252682927843675,0.4352534162625835,0.0461012705188328,0.809792690523157,0.0220590175638899,0.6128665462056776,0.0227457363845948,No
69,retro-hexagon,2026-05-05 13:09 UTC,,0.510898738285018,0.0382540553008313,0.6412103012783069,0.0306821810355633,0.4399778022163443,0.0569915219760663,0.7611281863423606,0.0284238332650774,0.5657317907912883,0.0270311189447289,No
70,gty,2026-04-20 15:02 UTC,,0.5115645474666475,0.0321848196989103,0.6424962720908827,0.0293316940828633,0.5072810550672971,0.0373731854693435,0.7519736518837979,0.0310965280970252,0.5614174220609456,0.0286396910267525,No
71,waffles,2026-04-26 20:35 UTC,,0.5117562780241107,0.0337659990098294,0.6427167983576025,0.0313875987720891,0.4862903449528105,0.0466581651063106,0.7635621759094698,0.0271176378966514,0.5742151868561475,0.0257458747703004,No
72,kimiai2,2026-04-20 18:36 UTC,,0.5146814038636365,0.0354764159355963,0.6460931623331252,0.0278685060537916,0.4706015474078885,0.0485485771249382,0.7595402342624041,0.0287009555133953,0.5646253881279689,0.0264767271604242,No
73,FoundationAll,2026-05-01 06:52 UTC,,0.516841822566008,0.03555280906995,0.6488785268684538,0.0295518786347233,0.4685966979266517,0.0495675719611371,0.7464691914975531,0.0309627086538708,0.5565136998539446,0.0288022491844832,No
74,111,2026-04-26 04:26 UTC,,0.5173934260320155,0.0365964634306815,0.649269351587244,0.0244140039831934,0.456186400649794,0.0412856038370665,0.7832552424580443,0.0255308103219237,0.5829763808462156,0.0249153487799126,No
75,sandeepbii,2026-05-05 19:39 UTC,,0.5169898311470356,0.0344411910097251,0.6492988824530023,0.0325168549631988,0.4788879359192849,0.0532376388921671,0.7480720618900731,0.0311241271610752,0.5579374221131315,0.0279018468801768,No
76,chuhong,2026-04-23 13:16 UTC,,0.5181138893118913,0.0339988333603104,0.6505020437682106,0.0269453326893912,0.4893058885740812,0.040036695870034,0.7604845918177381,0.0275193938809601,0.5651274714085665,0.0261538429649029,No
77,pampus,2026-05-06 05:16 UTC,,0.5185378226924902,0.0357198562637684,0.6509740216513595,0.0289336897961566,0.4558129880294368,0.0451292631856689,0.7383912166820792,0.0294145123755775,0.5373396279393716,0.0273181704331968,No
78,aarshit-mittal,2026-05-01 13:53 UTC,https://github.com/rasayan-labs/pxr-v9,0.5196109743616086,0.0350390318720735,0.6521670159655427,0.0236460505709893,0.4668127613931468,0.0413504457042532,0.7864770780051177,0.0246830890440769,0.5892540600463925,0.0241977844306554,No
79,stacking_v1,2026-04-23 03:54 UTC,,0.520557893444616,0.0357962369969013,0.6535362799886055,0.0295031872225781,0.4596565776718272,0.0442953164209057,0.7564916439641284,0.0268623253154583,0.5559691851318602,0.0255919116635219,No
80,matcha-croissant,2026-04-24 21:53 UTC,,0.5222947480014379,0.0401699867671062,0.655211246471491,0.0265675918141042,0.3893567196261259,0.0529836524882568,0.7583707142311426,0.0284683448293351,0.5667036300945163,0.0262389702611911,Yes
81,vertigo,2026-05-04 20:21 UTC,,0.5233092593025207,0.0361788932663914,0.6571958058707956,0.0343653228020955,0.4382973341244673,0.0531399913051161,0.7368825259126872,0.0311587987794472,0.5402375433180124,0.0287984589229428,No
82,mp-sabrina,2026-04-18 15:34 UTC,,0.5236757904043479,0.0364844174910228,0.6573833664706966,0.0290617243969521,0.4428797021673394,0.0458806368692504,0.7335932116244319,0.0313568712442842,0.5364001620277029,0.0279262215712369,No
83,axelrolov,2026-04-23 09:43 UTC,https://github.com/AxelRolov/moltabfm_pxr,0.5239371540543779,0.0343155567576127,0.657968621972975,0.0308947129765395,0.4650186777401422,0.0465599320283843,0.758679759224398,0.0279477310493897,0.5570971525287673,0.0262867331382272,No
84,gokulalgates,2026-04-28 22:06 UTC,,0.5231558081010939,0.0270550424842274,0.6582318013759277,0.0436368606099847,0.559071332870143,0.0455822650939576,0.8002844302122767,0.0263891437724026,0.6105240075565154,0.0259336288378209,No
85,MM-2092,2026-04-28 23:20 UTC,,0.5243230391523933,0.0272296257499847,0.6597063518419484,0.0439332301780045,0.5557239030685457,0.0462174369209476,0.799129559635628,0.026483566297544,0.6091532101823048,0.0259949725108515,No
86,mp-,2026-04-28 08:00 UTC,,0.5255000083216546,0.0349904644733326,0.6600002391983456,0.0333033057478913,0.4586796151871566,0.0468203862791115,0.7535419372263258,0.0282621881212177,0.5544728296264116,0.026586439823127,No
87,bekirpashaliev,2026-04-22 16:36 UTC,,0.5259961482372083,0.0376658869939804,0.6601566191095806,0.0281004483376654,0.4225089017269168,0.0484395837494894,0.7178529957870143,0.0349182692430808,0.5336466230092758,0.0301242890389412,No
88,,2026-04-24 23:33 UTC,,0.525728033318182,0.0344956312515336,0.6602265852405327,0.0312419755609909,0.4611823736796339,0.049569651572492,0.7494888036741256,0.0282444730274619,0.5516689185905124,0.0264249801797716,No
89,Ray_art,2026-04-22 19:59 UTC,,0.5268071541272727,0.0350680449797787,0.6616246397954407,0.03301487712936,0.4650881361764615,0.050828003061912,0.7572613298928307,0.0282688339890772,0.5575931513997396,0.0265272730921041,No
90,mrswapnilchavan,2026-05-05 18:41 UTC,,0.5278978448664032,0.0377516228496154,0.6624714662485579,0.0261073480707046,0.4291946783778268,0.0478407270610258,0.7624597032461503,0.0275139430423393,0.561512750591381,0.0264763483853567,No
91,zhou-shan-shui,2026-05-05 14:35 UTC,,0.5276736731509466,0.0310881043551542,0.6628873464077728,0.0299904324560477,0.5229177340216158,0.034698066420097,0.7787544925028742,0.025696777330449,0.5782304329851011,0.0248362992180207,No
92,adme-learning,2026-04-07 12:09 UTC,,0.5295422740043478,0.0357092113735512,0.6648458062251789,0.0293753058786218,0.446318252592094,0.047475020877748,0.7264235608066396,0.0300851376018927,0.5275376063279803,0.0271588099871198,No
93,MolTabICL,2026-04-02 16:05 UTC,,0.530763709115415,0.0352333059679614,0.6666208123987409,0.033749127176139,0.4442627119666897,0.0457805023000933,0.7484485580046137,0.0289021497664345,0.5454745354704065,0.0268523539236386,No
94,SystemsCBLab,2026-04-13 09:33 UTC,,0.5314602520695653,0.0342554656693086,0.6674371393773212,0.0306924584179889,0.4650857949333046,0.0460942153564955,0.7738163411181254,0.0254917188191929,0.5718043841391771,0.0251739278830951,No
95,ashoori,2026-05-03 00:47 UTC,,0.5317000670837945,0.0387577010250281,0.6674528729573441,0.0327282207090243,0.4032511518686703,0.0602308754058533,0.7544710567856654,0.0306745655964217,0.565323117702343,0.0286594039038638,No
96,ella-off,2026-05-03 00:49 UTC,,0.5339840185284584,0.0381967027765252,0.670433375834975,0.033820613372866,0.412727711468718,0.0607761368684669,0.7511049901366837,0.0314876605815704,0.5631224444897189,0.0292724773026018,No
97,EGabrielle,2026-05-04 21:31 UTC,,0.5345766975976285,0.0358090277477733,0.6714092362299701,0.0344919438172248,0.427607463197227,0.0511035876496479,0.7406673287290486,0.0299841831566729,0.5420541275901446,0.0278010488511107,No
98,paracelsus,2026-04-17 09:00 UTC,,0.5350651843951907,0.0349684816503144,0.6719465476766845,0.0313858359276635,0.4483537713827679,0.0465291485415414,0.7553840338779906,0.0277704012920383,0.5543813803986277,0.0263257656212318,No
99,platypus,2026-05-05 16:56 UTC,,0.5352968201565218,0.0305173375702071,0.6728004675040103,0.0359949697277379,0.509026433971677,0.0394318499971008,0.7126539287884375,0.0332173522833256,0.5168188779332312,0.0297201278407032,No
100,Lu,2026-04-22 05:22 UTC,,0.5360234453407114,0.036823965481666,0.6728482843141022,0.0278579715024612,0.4224489458085061,0.0443932059837876,0.7453284719647113,0.028314129291549,0.5474564380193938,0.026113732104861,No
101,moyu,2026-04-20 09:24 UTC,,0.5363457440395257,0.0371046993975845,0.673216351431951,0.0274662297664481,0.4217020014914606,0.0461518248837418,0.7481964011858886,0.0283776656382837,0.5500409230581335,0.0262488544246262,No
102,MLT,2026-04-29 04:56 UTC,,0.5367983784917274,0.0290208071716818,0.6744573768541859,0.0288710606446248,0.5329071571758018,0.0285110819164559,0.8092500657820254,0.0248316615348846,0.6168558030985923,0.025190129646461,No
103,133333,2026-04-23 05:46 UTC,,0.5397060071146246,0.0364499571391663,0.6774333332657291,0.025800669085448,0.4285715594540788,0.0453499275879858,0.7740399441645113,0.0254854169881352,0.5718651436876957,0.0249272759103624,No
104,gadigopula,2026-04-27 22:19 UTC,,0.5403426590286642,0.0346856223839935,0.6785568320741663,0.0302866595001417,0.4500633621641984,0.0405901790266965,0.734716885050241,0.0297880010466663,0.5366327605447889,0.0276379932202263,No
105,Star,2026-04-21 05:43 UTC,,0.5415699384656127,0.0375809369333885,0.6797529712767605,0.0275926851490356,0.4083603823181685,0.046640764149058,0.7417537376292996,0.028439526673668,0.5451077338979395,0.0260819388546642,No
106,shelby,2026-05-05 22:04 UTC,,0.5418665253907478,0.0352723121007665,0.6802383872656385,0.025496076715943,0.4462800321179914,0.0396717601937106,0.7626229928788764,0.0270922594100332,0.5618663168687271,0.0267270724088636,No
107,Ensemble,2026-04-19 13:18 UTC,,0.5418496852297726,0.0364526716286574,0.6803280881194755,0.0305461027091546,0.4215818810882382,0.0452334830181556,0.7269107301035825,0.0292856672987709,0.5266005476553548,0.0262721794993459,No
108,JAACK,2026-05-06 04:48 UTC,,0.5424232201332015,0.0378081622130041,0.680796839358556,0.0272614446598028,0.4042529465679664,0.0446337981447643,0.7384129739188562,0.0296011151941048,0.5380424340882762,0.0265972462894956,No
109,warm donut,2026-05-04 21:32 UTC,,0.5420512265402526,0.0301963961832344,0.6812531970351091,0.0346463887189031,0.5046045272589951,0.0367808027721318,0.7871258489098601,0.0236565961969712,0.5873655134302388,0.0241226923418298,No
110,ranga_31489,2026-04-12 22:11 UTC,https://github.com/quantumdolphin/OPENADMET-PXR-activity-pred/blob/c02fd2a86421f9a808327071c2a9d7894aaa4d02/METHOD_REPORT.md,0.5443146182699605,0.036339216913922,0.6835232366601273,0.0323764658030651,0.4194865227708032,0.050490619412348,0.7255509311092441,0.0294029451182141,0.5266760055948212,0.0268101272066797,No
111,luke,2026-05-06 02:55 UTC,,0.5465845659443701,0.0393050374833479,0.686330747037653,0.0365123947812789,0.3811815920879265,0.0652508544469753,0.7266302218846344,0.0342047222252459,0.5400214869834502,0.0304347193969954,No
112,mikeaustin,2026-04-24 18:33 UTC,,0.5478009196780407,0.0353913368252968,0.6881598834245664,0.0358994590049503,0.4244780200858847,0.0498784032464786,0.7247044715139113,0.0298037178551887,0.5248378385967374,0.0268670136125238,No
113,KNIMEST,2026-04-26 10:46 UTC,,0.5483941281982327,0.0328741160261361,0.6889516422185182,0.0328203870824979,0.4685353135030649,0.0394057895678162,0.7287353731012107,0.0302610453246319,0.5300818084971561,0.0275781118057045,No
114,JAACK,2026-05-06 05:08 UTC,,0.5497518134071145,0.0348875721268976,0.690338345932042,0.029010127212104,0.4407046269798719,0.0453828241690839,0.7355737665316006,0.029096970536795,0.5363549599932556,0.0265344109005575,No
115,spiritairlines,2026-05-03 06:35 UTC,,0.5492030813511991,0.0320432834263173,0.6904194901002476,0.0403129965565443,0.4756434887799924,0.054135932092955,0.7054620750934208,0.0339753273949836,0.5082985903173325,0.0293617300729873,No
116,ihavenoidea,2026-05-03 06:40 UTC,,0.5492030813511991,0.0320432834263173,0.6904194901002476,0.0403129965565443,0.4756434887799924,0.054135932092955,0.7054620750934208,0.0339753273949836,0.5082985903173325,0.0293617300729873,No
117,classical_ML,2026-04-21 16:18 UTC,,0.5512918406371542,0.0350167066456236,0.6923779097255184,0.0316884446920561,0.4350020007760421,0.0407235948487489,0.7225958283283502,0.029294035467554,0.5213158874234796,0.0259463009762733,No
