rank,username,Submitted,model_report_link,MAE,MAE std,RAE,RAE std,R2,R2 std,Spearman ρ,Spearman ρ std,Kendall's τ,Kendall's τ std,Proprietary Data
1,Yan,2026-05-06 17:01 UTC,,0.3996423943070371,0.0289307424941867,0.5018204571775623,0.0269873433342059,0.6545078411920835,0.0385258264176861,0.8595383668859345,0.0190870815901095,0.6763178981050187,0.0215831564401746,No
2,sia,2026-05-03 00:36 UTC,,0.4031164329177866,0.0278935158296404,0.5063997886426749,0.0290700116690617,0.6690503777359453,0.0380142574418959,0.8467514501359211,0.0201428346583166,0.6615302440117414,0.0227224830672428,No
3,jaybirdy,2026-05-06 16:46 UTC,caruana_full_library_r100_bag25_topk7_v2,0.409175648628963,0.0278190913727611,0.5139766775761133,0.0282013857843928,0.6610468099950817,0.03792807446156,0.8332456800423945,0.0228274321786598,0.6486311806894066,0.0241397292964735,No
4,N283T,2026-05-06 04:27 UTC,,0.4105644448288402,0.026673593856747,0.5159146913621944,0.0299566294357343,0.6776446236218278,0.037850454117357,0.8414765484110365,0.0204001909815308,0.6516432561583666,0.0223641146909197,No
5,matcha-croissant,2026-05-06 19:30 UTC,,0.4116224974035727,0.0287724611869615,0.5168650098501123,0.0260002189577881,0.6482939228555707,0.0370466141953836,0.8472167508322398,0.0203945237426678,0.6595090759355686,0.0221258879941306,Yes
6,nova,2026-05-03 19:31 UTC,,0.4196732080701734,0.0291573345185534,0.5270775981272167,0.0284044666306591,0.6405043898941137,0.0402286144433765,0.8393348657119041,0.0205628723928185,0.6488818627623577,0.0225716878313012,No
7,discoverybytes,2026-05-04 15:43 UTC,,0.4300077146245059,0.0314721600782759,0.5398168402163839,0.0270954179641367,0.6044523519311028,0.0411834092665391,0.8303951949313891,0.0232144704345784,0.641008762280933,0.0233281180464096,No
8,suspenders,2026-04-23 04:56 UTC,,0.4329759100206493,0.0314312112323453,0.5437425718304446,0.0307147063234213,0.5973190143300874,0.0436970954992853,0.8284425067626964,0.0209473993529652,0.6342848054268235,0.0226478444213175,No
9,red-orange,2026-05-06 20:11 UTC,,0.434050619120268,0.0309369411733432,0.544985106626493,0.0277058718451169,0.6126657603437217,0.0396853025028554,0.8210909343466724,0.0234194886681642,0.6314132098922357,0.0247197090654805,No
10,Radi,2026-05-06 19:03 UTC,exp82,0.4395972140405188,0.0310723467301052,0.5520672476158833,0.029938786040418,0.6029481054879671,0.0427898004085453,0.8254704000225048,0.0212773276191888,0.628751932479501,0.0225442251116352,No
11,mps-go-brrr,2026-05-05 06:23 UTC,,0.4461998984000001,0.0305551751192405,0.560182444939955,0.0250159395359073,0.5961295510956307,0.0320420533548629,0.8262449400743747,0.0218111536108523,0.6284045981264564,0.0225237912270551,No
12,foobar,2026-05-04 13:06 UTC,https://model-version.invalid/test1/68,0.4467511286947915,0.0307618978063566,0.5610745315794712,0.0294033641839226,0.5918936505375976,0.0428872314657264,0.815097258615753,0.0226097324171062,0.6294069642006838,0.0237723518141956,No
13,Uncertain-Tea,2026-05-04 05:42 UTC,,0.4472035198406177,0.0320499647160769,0.5613208245713481,0.0251134735335112,0.5749513222842941,0.0396257367334693,0.8439054422237129,0.0186429561679509,0.6487195685600727,0.0207902044160586,No
14,oxidane,2026-05-03 13:41 UTC,,0.4478437389169137,0.0302579566157713,0.5622684521321689,0.0249182495716534,0.6023593447401527,0.0363253823858352,0.8386319983031197,0.0201293370954742,0.6449600279312014,0.0220733042807947,No
15,cc,2026-05-05 13:05 UTC,,0.4527757080841897,0.0315428725685389,0.5685443956807551,0.0285216369403147,0.581843502261775,0.043894608774998,0.8125415642738681,0.0247178137560776,0.6227059208012895,0.0249048549852646,No
16,Proper,2026-05-03 17:07 UTC,,0.4544036759283608,0.026279310430137,0.571230724039542,0.0327939323351161,0.6419350615651979,0.037785298375901,0.8190485385960251,0.0224706035861025,0.6214605521189249,0.0229533104817429,No
17,HungryCapybara,2026-05-06 19:09 UTC,,0.4558369547277257,0.0319944764143594,0.5723901705049412,0.0292804981606414,0.5640094000315904,0.0446569251037075,0.7983838742420668,0.0230371217939227,0.6008771605951703,0.0230532705773852,No
18,testify,2026-04-29 01:22 UTC,,0.456653342173434,0.0318405657190517,0.5733942294315995,0.0285594083074689,0.5780023463307742,0.0392448967780507,0.8087389758413858,0.0226831617129361,0.6070326076020593,0.0234645300698899,No
19,MirthEngine,2026-04-06 20:27 UTC,,0.4575175350952777,0.0295031604348893,0.5746094965024856,0.0271511685178394,0.6018197162461709,0.0342007767454697,0.8024179426374063,0.022089465784856,0.5975313312271993,0.0221381458341785,No
20,pxr,2026-05-03 04:46 UTC,,0.4571368832098814,0.0272883903826556,0.574743596058179,0.0354596450379736,0.6195019662786756,0.0391333342888121,0.8078284872444358,0.0237876785658245,0.6128276422769457,0.0240198083511185,No
21,Ky,2026-04-08 16:44 UTC,,0.4577310038083149,0.0301312025118286,0.5748110513749638,0.0268211675599001,0.5952657885822801,0.0364624836120371,0.8140311429746621,0.0248150775905399,0.621873225345525,0.0250031464934665,No
22,toxicity,2026-05-06 19:28 UTC,,0.4586957653221343,0.0332582974426988,0.5760018970372881,0.0316450956422854,0.5519711322333827,0.0518715718309153,0.7917890315793181,0.0273564247757812,0.6038468925388575,0.0268071893447108,No
23,mp-alex,2026-04-27 20:13 UTC,,0.461028166754237,0.0310839522283966,0.5787499384221341,0.0237868321856385,0.578876842771056,0.037425605167098,0.8270495763003651,0.021219523391776,0.6327558463107963,0.0219861108990848,No
24,rchshtr,2026-05-06 18:37 UTC,,0.4612937607540058,0.030984863439525,0.5792872517826352,0.0282237247870876,0.5815217246882823,0.0367125357082444,0.8026894226794143,0.0241421046325482,0.6026670225436285,0.0245220791771911,No
25,avocado,2026-04-29 23:46 UTC,,0.4620297934085449,0.031195861668032,0.5802610293859801,0.029432166754689,0.5797827066127944,0.0378615254768005,0.8035168807601613,0.0234280442583028,0.6028619049557259,0.0241108183348729,No
26,Koala,2026-05-05 00:47 UTC,,0.4625222677522649,0.0282567174991132,0.5810677386911173,0.0284985107215772,0.6138824713910317,0.034430746986291,0.7858673930212288,0.0276668421896453,0.5899847817140726,0.026338680219162,No
27,srijitseal,2026-05-01 23:46 UTC,,0.462907179621833,0.0331315181759021,0.5811852121688901,0.0292224441837403,0.5484165344103071,0.0441727907234449,0.8185081997424039,0.0208180804720953,0.6190092533835269,0.022363945821934,No
28,asidsal11,2026-05-06 17:47 UTC,,0.463537528853755,0.0337967693551432,0.581820911435986,0.0271155746472065,0.5405757594588606,0.0470566590831188,0.8055513067430599,0.02291748170391,0.6075478227390745,0.0234229712571074,No
29,chemical,2026-05-06 17:09 UTC,,0.46449753093083,0.033736769042374,0.5831158035657847,0.0288515018274163,0.5304076336960378,0.0525156703563603,0.8077629086544358,0.0247052842109353,0.6133879754857132,0.0241506804871086,No
30,vaksaf,2026-05-06 00:47 UTC,,0.4649009179825096,0.0318073753842687,0.58373591675706,0.0277623712779692,0.5684138448061179,0.0369893374466028,0.8053393475183293,0.0231067671160929,0.6038895321241149,0.0239518860620893,No
31,myco,2026-05-06 16:23 UTC,,0.4676155713233201,0.0346169307667638,0.5868610853777952,0.0265807079221804,0.5256600050686177,0.0460596101318129,0.8211450686608667,0.0214511455060238,0.6223267818569045,0.022125889397784,No
32,TakuyaPKPD,2026-05-05 16:46 UTC,,0.4674354227031364,0.0302577183594954,0.5871397905759997,0.0294835958899219,0.5837790710440004,0.0422199888747739,0.8111086922666666,0.0230884516910333,0.6140545394396576,0.0233601410393395,No
