rank,username,Submitted,model_report_link,MAE,MAE std,RAE,RAE std,R2,R2 std,Spearman ρ,Spearman ρ std,Kendall's τ,Kendall's τ std,Proprietary Data
38,Asidsal11,2026-05-10 19:14 UTC,,0.4666856343873518,0.0340577733270998,0.5857323133200694,0.0264628652595735,0.5347440775147251,0.0460099510892326,0.8094055663089944,0.0225745385143063,0.6107021604638935,0.0231745157859706,No
39,RyeCatcher,2026-05-11 15:25 UTC,v43-defensive-2026-05-11,0.4666990075060954,0.0333109652710844,0.5859611153353532,0.0296972263748917,0.5419386640801988,0.0438175577572297,0.8019073593387527,0.0245533377310181,0.6151007077037879,0.0248834296542047,No
40,ADMETing,2026-05-15 22:56 UTC,mtl-v3-5seed-ens-tta,0.4672139570806324,0.0346014389529663,0.5865879994365598,0.0314002240015761,0.5261654552008869,0.055764571888282,0.7907490632347332,0.0256187573676543,0.5980700124323173,0.0255272111479799,No
41,hippir,2026-05-08 02:17 UTC,,0.4681103672299088,0.0316242264157343,0.5877659300099707,0.0272033432304365,0.5651210360422938,0.0362516397202889,0.8014386269580646,0.0242640994497566,0.6031419688139502,0.024764483787243,No
42,ranga31489,2026-04-29 05:19 UTC,,0.4696100954731793,0.0322271790084022,0.5897171016620819,0.029538661869942,0.559314381056835,0.0397614139651147,0.803659242331171,0.0233705409793305,0.6047036575214715,0.0234175331696593,No
43,dargason,2026-05-16 06:51 UTC,,0.4722795889641201,0.0350962725711641,0.5928320574274193,0.0296683815807764,0.5210530989479928,0.0456633456391139,0.800134650890749,0.0225709766314733,0.5997818439390312,0.0237570960362552,No
44,HungryCapybara,2026-05-09 05:39 UTC,,0.4724296242227668,0.0328617143160208,0.593269993210076,0.0308675847637668,0.5372513910116575,0.0490063202285776,0.7884635222298026,0.0263530076762593,0.5987283558021922,0.0248203022413395,No
45,Mirabel,2026-04-09 14:17 UTC,,0.4727367311136901,0.0340096042810558,0.5934617248786838,0.0288714499317896,0.5170141268957059,0.0474045037240174,0.7978710406887928,0.0221509901236955,0.5966699519334158,0.02344428337928,No
46,PACE,2026-05-11 06:33 UTC,,0.4738839641227496,0.0284799517181624,0.5953859330986849,0.0293834279390619,0.5960876434684489,0.0379513449926339,0.809599218085434,0.023818412636023,0.6123129464494621,0.0239226292435902,No
47,myco,2026-05-12 12:44 UTC,,0.4747083934847748,0.0341353514050759,0.5958468902359019,0.0268132084078038,0.5279918902857454,0.0443654392034894,0.8135202783587352,0.0221079405092138,0.6133936605422396,0.0223969491875556,No
48,vertical,2026-04-17 17:14 UTC,,0.4767052068636364,0.031521463717101,0.5987688880922195,0.0307452679447958,0.5664901279880012,0.0394676660090372,0.782232380197406,0.0271201984577255,0.5886518936125493,0.0262261767949732,No
49,Radi,2026-05-16 10:17 UTC,exp116,0.4770016525425539,0.0341806554997351,0.5989895263237672,0.0322095352319182,0.5228219495647919,0.0497468925175896,0.8045918188751795,0.0230321501868673,0.6048163974114351,0.0241361256286576,No
