rank,username,Submitted,model_report_link,MAE,MAE std,RAE,RAE std,R2,R2 std,Spearman ρ,Spearman ρ std,Kendall's τ,Kendall's τ std,Proprietary Data
1,Yan,2026-05-04 09:03 UTC,,0.3986934015936416,0.0292470704731593,0.500631988049176,0.0275911943481514,0.6525684560096656,0.0402523632134713,0.8577030692724641,0.0193669461379937,0.6742572970170843,0.0218535539022987,No
2,sia,2026-05-03 00:36 UTC,,0.4031164329177866,0.0278935158296404,0.5063997886426749,0.0290700116690617,0.6690503777359453,0.0380142574418959,0.8467514501359211,0.0201428346583166,0.6615302440117414,0.0227224830672428,No
3,N283T,2026-05-04 12:16 UTC,,0.4074004936698981,0.0268770274352908,0.5118532455164688,0.0287623174946141,0.6764711287552622,0.0375293788335038,0.8471828179505669,0.0195819803033327,0.6583853448454511,0.0217764301746834,No
4,jaybirdy,2026-05-04 10:47 UTC,caruana_15way_diverse_full_arch_r100_bag30,0.4111814742889851,0.0275114735981422,0.5166067732471225,0.0296906556706498,0.6623907256091734,0.0375203421648136,0.8350016466713734,0.022012605817065,0.6491307760133852,0.023852280804273,No
5,matcha-croissant,2026-05-04 09:10 UTC,,0.4125369085262504,0.0290362465430756,0.5179895123271875,0.0259161311509865,0.6446679333162626,0.0373371713760151,0.8456995299518826,0.0206777076227788,0.6588226987083643,0.0223049336628353,Yes
6,nova,2026-05-03 19:31 UTC,,0.4196732080701734,0.0291573345185534,0.5270775981272167,0.0284044666306591,0.6405043898941137,0.0402286144433765,0.8393348657119041,0.0205628723928185,0.6488818627623577,0.0225716878313012,No
7,discoverybytes,2026-05-04 11:43 UTC,https://www.linkedin.com/pulse/openadmet-blind-challenge-predicting-pxr-induction-track-proudfoot-jex3e/,0.4272511233201581,0.0318203258411348,0.536327791301034,0.0273513828588016,0.6022853376408239,0.0421034630611277,0.8298183903528316,0.0234886796721383,0.6406441059392496,0.023656448057421,No
8,suspenders,2026-04-23 04:56 UTC,,0.4329759100206493,0.0314312112323453,0.5437425718304446,0.0307147063234213,0.5973190143300874,0.0436970954992853,0.8284425067626964,0.0209473993529652,0.6342848054268235,0.0226478444213175,No
9,red-orange,2026-05-03 22:23 UTC,https://github.com/reillyosadchey/pxr-challenge,0.4340225371732221,0.031042709269997,0.5449218460807697,0.0273049896171397,0.6116169100166781,0.0401838252361583,0.8278832896820347,0.0221930005112057,0.639126464838951,0.0238375988249684,No
10,hexabits,2026-04-30 15:34 UTC,,0.4346390374023716,0.0287652953278602,0.5458081224229596,0.0255385078603946,0.6295988930405827,0.033190489978486,0.8207753877234686,0.0250285898939769,0.626984230994955,0.02512068345055,No
11,Zoboomafoo83,2026-04-26 02:07 UTC,,0.4367770071833992,0.0303512589108985,0.548450457497609,0.0272483934101563,0.611150648247876,0.0402750563802431,0.831518547293007,0.0211007523751803,0.6374300422179866,0.0219803959432829,No
12,jordanshivers,2026-04-20 13:29 UTC,,0.4415129694549741,0.0315049504730091,0.554355802208951,0.0283703870958934,0.5944727663973126,0.0403099695254212,0.8180224864788596,0.0234934957765029,0.6399599772675459,0.0247121499855387,No
13,Uncertain-Tea,2026-05-04 05:42 UTC,,0.4472035198406177,0.0320499647160769,0.5613208245713481,0.0251134735335112,0.5749513222842941,0.0396257367334693,0.8439054422237129,0.0186429561679509,0.6487195685600727,0.0207902044160586,No
14,oxidane,2026-05-03 13:41 UTC,,0.4478437389169137,0.0302579566157713,0.5622684521321689,0.0249182495716534,0.6023593447401527,0.0363253823858352,0.8386319983031197,0.0201293370954742,0.6449600279312014,0.0220733042807947,No
15,mps-go-brrr,2026-05-03 14:18 UTC,,0.4499529661766501,0.0308000489018987,0.564903257622042,0.0255243978647649,0.5943230649080229,0.0380386320585135,0.8307010275322566,0.0206589627268706,0.6351692432283563,0.0216989598097107,No
16,HungryCapybara,2026-05-04 05:29 UTC,,0.4514621105825477,0.0315724210731855,0.5668707379265308,0.0283222432707129,0.5788047733914768,0.0419385478629033,0.8128139807365182,0.0222989723606961,0.6156113403455632,0.0230886565619858,No
17,Koala,2026-04-29 08:02 UTC,,0.4517024798940712,0.029193853481766,0.5672760545065558,0.0262003783633718,0.6174961021321049,0.037316920737696,0.814694758238421,0.0229154419068762,0.618251506166895,0.0239943993535375,No
18,lavibaweja,2026-05-01 13:08 UTC,,0.4533333614067194,0.0273941305531091,0.5699190994443785,0.0348598577424606,0.623028583200147,0.0382253912150617,0.8089179419019668,0.0239634379530785,0.6157106815224399,0.0243562389404704,No
19,foobar,2026-05-02 08:25 UTC,https://model-version.invalid/test1/61,0.4544563304222491,0.0300501983795024,0.5708488426387712,0.0297849500522967,0.5927366054816334,0.0415173618244601,0.8167427351781056,0.0216005330276104,0.627169501461977,0.0229304538045461,No
20,Proper,2026-05-03 17:07 UTC,,0.4544036759283608,0.026279310430137,0.571230724039542,0.0327939323351161,0.6419350615651979,0.037785298375901,0.8190485385960251,0.0224706035861025,0.6214605521189249,0.0229533104817429,No
21,lbaweja,2026-05-03 15:00 UTC,,0.4556488002270751,0.0280647550769678,0.5728339861766188,0.0357817747450729,0.6152020026723984,0.0378005063976098,0.8079196758614986,0.0239799204557647,0.6132829704754539,0.0247156641805413,No
22,testify,2026-04-29 01:22 UTC,,0.456653342173434,0.0318405657190517,0.5733942294315995,0.0285594083074689,0.5780023463307742,0.0392448967780507,0.8087389758413858,0.0226831617129361,0.6070326076020593,0.0234645300698899,No
23,MirthEngine,2026-04-06 20:27 UTC,,0.4575175350952777,0.0295031604348893,0.5746094965024856,0.0271511685178394,0.6018197162461709,0.0342007767454697,0.8024179426374063,0.022089465784856,0.5975313312271993,0.0221381458341785,No
