test_rank_group,test_index,global_feature_idx,feature,family,shap_value,abs_shap,lgbm_gain
1,401,888,mordred__MATS1c,mordred,-0.2764127548419883,0.2764127548419883,23.955429373600055
1,401,1464,mordred__MINssCH2,mordred,0.5613809970666206,0.5613809970666206,23.898107330460334
1,401,1108,mordred__AATSC5v,mordred,-0.012877152852724921,0.012877152852724921,23.849194874288514
1,401,82,chemeleon_082,chemeleon,-0.005115654129458393,0.005115654129458393,23.77105430472875
1,401,1318,mordred__VR2_Dzp,mordred,0.43219319316170723,0.43219319316170723,23.33768940367736
1,401,1235,mordred__MAXsssN,mordred,-0.4408797782916898,0.4408797782916898,23.16508626646828
1,401,72,chemeleon_072,chemeleon,0.019690440111927995,0.019690440111927995,23.027057266124757
1,401,59,chemeleon_059,chemeleon,0.09690238365214517,0.09690238365214517,22.796626227500383
1,401,909,mordred__MATS3s,mordred,0.5264152608699258,0.5264152608699258,22.558293093548855
1,401,65,chemeleon_065,chemeleon,-0.06803302617422449,0.06803302617422449,22.28751289343927
1,401,95,chemeleon_095,chemeleon,0.0278334630378096,0.0278334630378096,22.269568724761484
1,401,793,mordred__ATSC6d,mordred,0.06128653246334033,0.06128653246334033,22.18278031173395
1,401,282,chemeleon_282,chemeleon,0.1676884551087399,0.1676884551087399,22.08394545299234
1,401,270,chemeleon_270,chemeleon,0.5362931141872106,0.5362931141872106,21.967397364089265
1,401,477,mordred__ATS4i,mordred,-0.47510811605858516,0.47510811605858516,21.91974473046139
1,401,122,chemeleon_122,chemeleon,0.016746181453419523,0.016746181453419523,21.851624546397943
1,401,810,mordred__ATSC8i,mordred,-0.006324953294100618,0.006324953294100618,21.834566851553973
1,401,160,chemeleon_160,chemeleon,1.221791771773771,1.221791771773771,21.754717628180515
1,401,696,mordred__AATS6v,mordred,-0.30469904475808707,0.30469904475808707,21.70832955057267
1,401,824,mordred__GATS1c,mordred,-0.26072604901217006,0.26072604901217006,21.599040782777593
1,401,1666,mordred__PEOE_VSA10,mordred,0.254917336649993,0.254917336649993,21.559734898328315
1,401,2087,boltz_tier1__pde_intra_ligand_max,boltz_tier1_conf,0.6425448438458874,0.6425448438458874,21.429289164196234
1,401,84,chemeleon_084,chemeleon,0.00412266035077904,0.00412266035077904,21.42317830247339
1,401,811,mordred__ATSC8m,mordred,0.5777987308050316,0.5777987308050316,21.308171856799163
1,401,261,chemeleon_261,chemeleon,-0.19151297062573872,0.19151297062573872,21.296178607910406
1,401,127,chemeleon_127,chemeleon,0.2862383055800941,0.2862383055800941,21.261073403962655
1,401,193,chemeleon_193,chemeleon,1.1623079836833876,1.1623079836833876,21.09018894142355
1,401,1440,mordred__BalabanJ,mordred,-0.003968888291463658,0.003968888291463658,20.972076729376568
1,401,1052,mordred__AATS6dv,mordred,0.7096179684392476,0.7096179684392476,20.87643503502477
1,401,140,chemeleon_140,chemeleon,0.7646939545889766,0.7646939545889766,20.698091857833788
1,401,36,chemeleon_036,chemeleon,0.5518503147261798,0.5518503147261798,20.604694350622594
1,401,1087,mordred__AATSC3d,mordred,-0.394439251798927,0.394439251798927,20.54058365736273
1,401,1064,mordred__AATSC0i,mordred,0.05033334841605557,0.05033334841605557,20.502034445060417
1,401,1737,mordred__VSA_EState7,mordred,0.008801387679673431,0.008801387679673431,20.39823667384917
1,401,132,chemeleon_132,chemeleon,-0.3889774645216338,0.3889774645216338,20.233277551538777
1,401,74,chemeleon_074,chemeleon,0.6781595792222928,0.6781595792222928,20.22095747780986
1,401,541,mordred__MWC06,mordred,0.35293330324191935,0.35293330324191935,20.19972143508494
1,401,76,chemeleon_076,chemeleon,-0.5088178070392272,0.5088178070392272,20.191989515704336
1,401,184,chemeleon_184,chemeleon,0.019350539551432344,0.019350539551432344,20.03936702082865
1,401,772,mordred__ATSC3p,mordred,0.005405784131669759,0.005405784131669759,19.97521344854613
1,401,2055,boltz_tier0__ensemble_diff_affinity,boltz_tier0,-0.7117198709497056,0.7117198709497056,19.893699865904637
1,401,1651,mordred__AETA_dBeta,mordred,-0.20096282772754157,0.20096282772754157,19.889288545935415
1,401,170,chemeleon_170,chemeleon,0.26688287760795526,0.26688287760795526,19.650302550406195
1,401,299,chemeleon_299,chemeleon,-0.4367770674331312,0.4367770674331312,19.58263708994491
1,401,1186,mordred__GATS3dv,mordred,-1.0172783322249916,1.0172783322249916,19.49472062382847
1,401,1584,mordred__PEOE_VSA2,mordred,-0.3476402878978588,0.3476402878978588,19.470891291013686
1,401,130,chemeleon_130,chemeleon,0.8241112799785985,0.8241112799785985,19.3298903767718
1,401,151,chemeleon_151,chemeleon,-0.6615351776948719,0.6615351776948719,18.96004036141676
1,401,161,chemeleon_161,chemeleon,-0.00018989954207131472,0.00018989954207131472,18.93047634564573
1,401,2066,boltz_tier1__plddt_ligand_p10,boltz_tier1_conf,-0.5405408517629733,0.5405408517629733,18.808424920222024
1,401,213,chemeleon_213,chemeleon,0.7059682530036885,0.7059682530036885,18.715001439210027
1,401,98,chemeleon_098,chemeleon,0.5574796763173516,0.5574796763173516,18.48010883620009
1,401,2005,rdkit__FpDensityMorgan3,rdkit_full,-1.5395307381918277,1.5395307381918277,18.478622229391476
1,401,1390,mordred__AATSC1dv,mordred,-0.5594393767385816,0.5594393767385816,18.463763351930538
1,401,702,mordred__AATS7s,mordred,-0.0041241362829296056,0.0041241362829296056,18.40700054174522
1,401,189,chemeleon_189,chemeleon,0.5893801437609246,0.5893801437609246,18.383702406310476
1,401,790,mordred__ATSC5v,mordred,-0.5801893298457865,0.5801893298457865,18.329166105919285
1,401,682,mordred__AATS4v,mordred,0.4985379867538072,0.4985379867538072,18.30372161453124
1,401,892,mordred__MATS1p,mordred,-0.002930421957672079,0.002930421957672079,18.22469629024272
1,401,1716,mordred__EState_VSA9,mordred,0.8272943109032386,0.8272943109032386,18.1942360457615
1,401,107,chemeleon_107,chemeleon,0.4638994273390935,0.4638994273390935,18.172770479053725
1,401,144,chemeleon_144,chemeleon,0.007667107430813384,0.007667107430813384,18.10943914053496
1,401,226,chemeleon_226,chemeleon,0.16857871680636893,0.16857871680636893,18.088321590272244
1,401,271,chemeleon_271,chemeleon,0.4133591729851256,0.4133591729851256,18.062374913220992
1,401,868,mordred__GATS6p,mordred,-0.08257005459073279,0.08257005459073279,18.045432597456966
1,401,198,chemeleon_198,chemeleon,0.5762615801142406,0.5762615801142406,17.94473722059047
1,401,77,chemeleon_077,chemeleon,0.012870828776293407,0.012870828776293407,17.818492223945213
1,401,1739,mordred__VSA_EState9,mordred,0.17022636756306145,0.17022636756306145,17.77731945956475
1,401,885,mordred__GATS8s,mordred,-0.5412808804620632,0.5412808804620632,17.755801394145237
1,401,587,mordred__SddsN,mordred,0.4362926178477176,0.4362926178477176,17.751229643821716
1,401,284,chemeleon_284,chemeleon,-0.054522589393512184,0.054522589393512184,17.691235878912266
1,401,778,mordred__ATSC4i,mordred,-0.006377960420803366,0.006377960420803366,17.67599436866294
1,401,1770,mordred__MAXaaaC,mordred,0.12465704964509176,0.12465704964509176,17.64497958868742
1,401,905,mordred__MATS3d,mordred,0.0026467784765147333,0.0026467784765147333,17.629116333730053
1,401,277,chemeleon_277,chemeleon,0.1882122559345888,0.1882122559345888,17.624232692847727
1,401,227,chemeleon_227,chemeleon,0.1372996742363408,0.1372996742363408,17.51391970476834
1,401,165,chemeleon_165,chemeleon,0.5734899717802272,0.5734899717802272,17.471968375350116
1,401,734,mordred__ATS6dv,mordred,0.09044741618804815,0.09044741618804815,17.39157669286942
1,401,276,chemeleon_276,chemeleon,1.2009166268651352,1.2009166268651352,17.351428133493755
1,401,2043,boltz_tier0__affinity_probability_binary_2,boltz_tier0,-0.08335486235658496,0.08335486235658496,17.32352125205216
1,401,47,chemeleon_047,chemeleon,0.010843509142829241,0.010843509142829241,17.252215206681285
1,401,259,chemeleon_259,chemeleon,-0.015138957923387035,0.015138957923387035,17.21503826751723
1,401,1447,mordred__GATS5are,mordred,-0.5002977452314566,0.5002977452314566,17.207170861162012
1,401,147,chemeleon_147,chemeleon,-0.53637498276623,0.53637498276623,17.183718015323393
1,401,263,chemeleon_263,chemeleon,0.0004509940955083894,0.0004509940955083894,17.123182397976052
1,401,50,chemeleon_050,chemeleon,-0.717831859050744,0.717831859050744,17.075676337903133
1,401,384,mordred__MIC5,mordred,0.2528503948315766,0.2528503948315766,17.06932090688497
1,401,814,mordred__ATSC8v,mordred,-0.6229586929205069,0.6229586929205069,17.062340118805878
1,401,1842,rdkit__Kappa1,rdkit_full,0.13287008459000577,0.13287008459000577,17.024382444447838
1,401,1197,mordred__GATS6se,mordred,-0.003910985829688968,0.003910985829688968,17.01290773387882
1,401,73,chemeleon_073,chemeleon,0.0014893668231859888,0.0014893668231859888,16.955387583569973
1,401,614,mordred__VR3_A,mordred,-0.25957680261532856,0.25957680261532856,16.927289683837444
1,401,91,chemeleon_091,chemeleon,0.19895394675005043,0.19895394675005043,16.85755284302286
1,401,1429,mordred__BCUTd-1l,mordred,0.4976221312992124,0.4976221312992124,16.77205944666639
1,401,767,mordred__ATSC3Z,mordred,-0.4473719018282578,0.4473719018282578,16.71812528852024
1,401,17,chemeleon_017,chemeleon,-0.06614179876888596,0.06614179876888596,16.69977766298689
1,401,849,mordred__GATS4d,mordred,0.9987869937067351,0.9987869937067351,16.678420967335114
1,401,531,mordred__MID_X,mordred,0.43206760714503156,0.43206760714503156,16.601444468135014
1,401,30,chemeleon_030,chemeleon,-0.015718894247501503,0.015718894247501503,16.459508304935298
1,401,15,chemeleon_015,chemeleon,0.261435777052355,0.261435777052355,16.346628601575503
1,401,2085,boltz_tier1__pde_intra_ligand_std,boltz_tier1_conf,-0.01107792029983484,0.01107792029983484,16.323863003373845
1,401,289,chemeleon_289,chemeleon,0.31569739155770143,0.31569739155770143,16.295513688528445
1,401,281,chemeleon_281,chemeleon,-0.14278026559272414,0.14278026559272414,16.29410944203846
1,401,1292,mordred__TopoPSA,mordred,-0.9827501239745602,0.9827501239745602,16.259705663047498
1,401,584,mordred__SaasC,mordred,-0.012191435292953058,0.012191435292953058,16.19126143203175
1,401,188,chemeleon_188,chemeleon,-0.4237759026042861,0.4237759026042861,16.006439490622142
1,401,223,chemeleon_223,chemeleon,-0.13781279350841275,0.13781279350841275,15.995105433481513
1,401,275,chemeleon_275,chemeleon,0.005654062766759677,0.005654062766759677,15.944169416703517
1,401,690,mordred__AATS6Z,mordred,0.03224081782329984,0.03224081782329984,15.809766420628875
1,401,48,chemeleon_048,chemeleon,0.012536059980655026,0.012536059980655026,15.655046382074943
1,401,242,chemeleon_242,chemeleon,0.009343195845607558,0.009343195845607558,15.621259398991242
1,401,604,mordred__VE1_A,mordred,-0.5036994376145109,0.5036994376145109,15.593016187427565
1,401,1245,mordred__MINsCH3,mordred,-0.06460116969315947,0.06460116969315947,15.546379989827983
1,401,1194,mordred__GATS5se,mordred,-0.6316493215985391,0.6316493215985391,15.545066947786836
1,401,23,chemeleon_023,chemeleon,-0.010316001922626094,0.010316001922626094,15.505850524699781
1,401,1074,mordred__AATSC1p,mordred,0.19907052745078396,0.19907052745078396,15.4853467985522
1,401,1732,mordred__VSA_EState2,mordred,-0.07905757894518961,0.07905757894518961,15.47847958211787
1,401,52,chemeleon_052,chemeleon,0.13972894214088288,0.13972894214088288,15.459683606779436
1,401,66,chemeleon_066,chemeleon,-0.3426248503953871,0.3426248503953871,15.362431143119466
1,401,171,chemeleon_171,chemeleon,0.5802395819512063,0.5802395819512063,15.359265561972279
1,401,134,chemeleon_134,chemeleon,-0.36486388131762487,0.36486388131762487,15.35922014247626
1,401,973,mordred__SpAD_A,mordred,0.3189975722295986,0.3189975722295986,15.334023776551476
1,401,352,mordred__BIC3,mordred,0.0018507074567896055,0.0018507074567896055,15.145597795315553
1,401,1966,rdkit__BCUT2D_CHGLO,rdkit_full,-0.013757357494505875,0.013757357494505875,15.069526669249171
1,401,1474,mordred__SMR_VSA5,mordred,0.8457818079228703,0.8457818079228703,15.009492901182966
1,401,1454,mordred__MATS1are,mordred,-1.1069971124538516,1.1069971124538516,15.009141117276158
1,401,1011,mordred__Xp-4dv,mordred,-0.05820726763064925,0.05820726763064925,14.983391432208009
1,401,825,mordred__GATS1d,mordred,-0.19886206092950934,0.19886206092950934,14.95594768258161
1,401,854,mordred__GATS4v,mordred,1.0265266826289692,1.0265266826289692,14.941339195822366
1,401,1017,mordred__Xpc-6d,mordred,0.4028405155747282,0.4028405155747282,14.872397552157054
1,401,120,chemeleon_120,chemeleon,0.30588419939885464,0.30588419939885464,14.804789505811641
1,401,68,chemeleon_068,chemeleon,-0.5768291113378405,0.5768291113378405,14.786405222839676
1,401,290,chemeleon_290,chemeleon,0.38629407333813265,0.38629407333813265,14.756146362109575
1,401,725,mordred__ATS3dv,mordred,0.20606726619653373,0.20606726619653373,14.750962872785749
1,401,126,chemeleon_126,chemeleon,1.2813026071812867,1.2813026071812867,14.741436490963679
1,401,283,chemeleon_283,chemeleon,0.8781947866916245,0.8781947866916245,14.687343241937924
1,401,49,chemeleon_049,chemeleon,-0.8358726237000358,0.8358726237000358,14.640066290972754
1,401,355,mordred__CIC0,mordred,0.010613782199927988,0.010613782199927988,14.626930908474606
1,401,138,chemeleon_138,chemeleon,-0.262854262263031,0.262854262263031,14.60034729038307
1,401,731,mordred__ATS5dv,mordred,-0.1882422095520424,0.1882422095520424,14.58245816087583
1,401,221,chemeleon_221,chemeleon,0.01353169451223843,0.01353169451223843,14.569865794852376
1,401,1268,mordred__SM1_Dzv,mordred,-0.8339750987861538,0.8339750987861538,14.552949173259549
1,401,1230,mordred__MAXaaCH,mordred,0.3718686754197202,0.3718686754197202,14.552314661064884
1,401,234,chemeleon_234,chemeleon,0.02521143893792525,0.02521143893792525,14.547022140730405
1,401,1792,mordred__MINaaNH,mordred,-0.5568384618736951,0.5568384618736951,14.494066514074802
1,401,850,mordred__GATS4i,mordred,-0.9906599214900096,0.9906599214900096,14.417209390434437
1,401,2095,boltz_tier1__plddt_res288,boltz_tier1_conf,0.340594790290879,0.340594790290879,14.35318990444648
1,401,302,mordred__Mi,mordred,0.01467943667888924,0.01467943667888924,14.344060866627842
1,401,727,mordred__ATS3se,mordred,0.0023960109753810655,0.0023960109753810655,14.335699617862701
1,401,869,mordred__GATS6s,mordred,-0.0019055837148311205,0.0019055837148311205,14.30608433962334
1,401,280,chemeleon_280,chemeleon,0.10385100122438555,0.10385100122438555,14.28390608652262
1,401,296,chemeleon_296,chemeleon,-0.32855959821423986,0.32855959821423986,14.260926634218777
1,401,137,chemeleon_137,chemeleon,-0.25366557142630347,0.25366557142630347,14.187658102688147
1,401,845,mordred__GATS3s,mordred,-0.2040923810032685,0.2040923810032685,14.185128090379294
1,401,186,chemeleon_186,chemeleon,-0.16481896131538307,0.16481896131538307,14.143577888753498
1,401,1572,mordred__ETA_eta_B,mordred,-1.0439122918943138,1.0439122918943138,14.135852903535124
1,401,115,chemeleon_115,chemeleon,-1.1772404729042463,1.1772404729042463,14.127264668146381
1,401,247,chemeleon_247,chemeleon,0.012486128412968735,0.012486128412968735,14.106124815094518
1,401,262,chemeleon_262,chemeleon,-0.16945324931478198,0.16945324931478198,14.000936100172112
1,401,194,chemeleon_194,chemeleon,-0.5795223753930059,0.5795223753930059,13.9669871974329
1,401,228,chemeleon_228,chemeleon,-0.737196131415851,0.737196131415851,13.94149828015361
1,401,866,mordred__GATS6i,mordred,1.3625811490365978,1.3625811490365978,13.891435196012026
1,401,2065,boltz_tier1__plddt_ligand_max,boltz_tier1_conf,0.021892927741717527,0.021892927741717527,13.853882430586964
1,401,176,chemeleon_176,chemeleon,0.13912844822831483,0.13912844822831483,13.850454859231832
1,401,2044,boltz_tier0__confidence_score,boltz_tier0,0.003569739269486657,0.003569739269486657,13.797222023829818
1,401,1897,rdkit__SMR_VSA10,rdkit_full,0.7388996622798669,0.7388996622798669,13.768594135879539
1,401,260,chemeleon_260,chemeleon,-0.6302789761451972,0.6302789761451972,13.740618050738703
1,401,278,chemeleon_278,chemeleon,-0.05238675782439935,0.05238675782439935,13.732271717279218
1,401,2081,boltz_tier1__pde_pocket_ligand_std,boltz_tier1_conf,-0.30724720500244623,0.30724720500244623,13.692615944775753
1,401,2063,boltz_tier1__plddt_ligand_std,boltz_tier1_conf,0.0073933661613124445,0.0073933661613124445,13.684097701247083
1,401,2067,boltz_tier1__plddt_pocket_mean,boltz_tier1_conf,-0.27664431942899315,0.27664431942899315,13.637469705252443
1,401,71,chemeleon_071,chemeleon,-0.13168838518581838,0.13168838518581838,13.62719047452265
1,401,326,mordred__IC3,mordred,0.0006052681333186014,0.0006052681333186014,13.62161407709209
1,401,191,chemeleon_191,chemeleon,0.6730547118522073,0.6730547118522073,13.49573575030081
1,401,804,mordred__ATSC7p,mordred,0.032160802393474894,0.032160802393474894,13.492010352754733
1,401,1246,mordred__MINssNH,mordred,-0.43730080502453156,0.43730080502453156,13.442704723158386
1,401,1590,mordred__PEOE_VSA8,mordred,0.2389555146058253,0.2389555146058253,13.436930481315358
1,401,1719,mordred__ETA_shape_x,mordred,0.01875038141524356,0.01875038141524356,13.435649920487776
1,401,789,mordred__ATSC5s,mordred,-0.4505001580963594,0.4505001580963594,13.435392849089112
1,401,672,mordred__AATS3m,mordred,-0.5129156911656158,0.5129156911656158,13.401777043938637
1,401,754,mordred__ATSC1i,mordred,0.0023141803309555445,0.0023141803309555445,13.360592954879394
1,401,164,chemeleon_164,chemeleon,-0.506667191911212,0.506667191911212,13.357036036555655
1,401,1936,rdkit__BCUT2D_MWHI,rdkit_full,1.1340900848879314,1.1340900848879314,13.341132158384426
1,401,1066,mordred__AATSC0p,mordred,-0.409548907944176,0.409548907944176,13.254340768617112
1,401,21,chemeleon_021,chemeleon,-0.06340462725133532,0.06340462725133532,13.218611316682654
1,401,411,mordred__RPCG,mordred,-0.05192433982916201,0.05192433982916201,13.186423938401276
1,401,345,mordred__fMF,mordred,0.8404755008565793,0.8404755008565793,13.164368990343064
1,401,762,mordred__ATSC2i,mordred,-0.8442018413039317,0.8442018413039317,13.13452421547845
1,401,148,chemeleon_148,chemeleon,-0.010785416897083842,0.010785416897083842,13.125683366510202
1,401,580,mordred__SaaCH,mordred,0.2828334651048107,0.2828334651048107,13.099592561207828
1,401,2064,boltz_tier1__plddt_ligand_min,boltz_tier1_conf,-0.634661487534376,0.634661487534376,13.090298821858596
1,401,1467,mordred__RotRatio,mordred,-0.39783973195179023,0.39783973195179023,13.089356567565119
1,401,929,mordred__MATS6d,mordred,-0.006034158385855193,0.006034158385855193,13.07146174593072
1,401,217,chemeleon_217,chemeleon,-0.3978987904151248,0.3978987904151248,13.0651452409802
1,401,745,mordred__ATSC0d,mordred,-0.5775682270704877,0.5775682270704877,13.05446872417815
1,401,124,chemeleon_124,chemeleon,0.34668477407915516,0.34668477407915516,12.999736080004368
1,401,251,chemeleon_251,chemeleon,-0.4795011362993395,0.4795011362993395,12.973859718069434
1,401,154,chemeleon_154,chemeleon,-0.5750385220999915,0.5750385220999915,12.932957758603152
1,401,2059,boltz_tier1__plddt_protein_min,boltz_tier1_conf,-0.026538159394088833,0.026538159394088833,12.926653664297191
1,401,354,mordred__BIC5,mordred,0.5556564495749438,0.5556564495749438,12.910765462147538
1,401,913,mordred__MATS4d,mordred,-0.003347427972935366,0.003347427972935366,12.898658612393774
1,401,1168,mordred__ATSC8se,mordred,0.5451195234964442,0.5451195234964442,12.88816682403558
1,401,1270,mordred__SpAD_Dt,mordred,0.7955241709187352,0.7955241709187352,12.823661888454808
1,401,64,chemeleon_064,chemeleon,-0.26212398194467884,0.26212398194467884,12.813064583868254
1,401,785,mordred__ATSC5d,mordred,1.0244691753106083,1.0244691753106083,12.812623016827274
1,401,20,chemeleon_020,chemeleon,-0.30967492185233547,0.30967492185233547,12.801832743134582
1,401,12,chemeleon_012,chemeleon,0.01361432448858533,0.01361432448858533,12.751359943038551
1,401,105,chemeleon_105,chemeleon,0.004224766112639109,0.004224766112639109,12.731940308527555
1,401,1759,mordred__ETA_dEpsilon_D,mordred,0.17099372852092004,0.17099372852092004,12.722526867175475
1,401,174,chemeleon_174,chemeleon,0.3959039613579615,0.3959039613579615,12.701254438899923
1,401,770,mordred__ATSC3i,mordred,0.22767264651944225,0.22767264651944225,12.688018974586157
1,401,671,mordred__AATS3i,mordred,-0.5659597244706029,0.5659597244706029,12.675907645971165
1,401,266,chemeleon_266,chemeleon,0.05901827486774024,0.05901827486774024,12.670805482106516
1,401,1819,pose_jazzy__dgp,pose_jazzy,-0.4323972371948108,0.4323972371948108,12.64164423031616
1,401,2052,boltz_tier0__complex_ipde,boltz_tier0,-1.2042340379600838,1.2042340379600838,12.635044568829471
1,401,183,chemeleon_183,chemeleon,-0.004332017904657252,0.004332017904657252,12.590746400222997
1,401,1994,rdkit__MinEStateIndex,rdkit_full,-0.3667967678405602,0.3667967678405602,12.581243862892734
1,401,18,chemeleon_018,chemeleon,-0.02017140897978707,0.02017140897978707,12.53637909158715
1,401,861,mordred__GATS5s,mordred,0.020822473589277645,0.020822473589277645,12.489567173324758
1,401,237,chemeleon_237,chemeleon,-0.6745589229188749,0.6745589229188749,12.462489480094519
1,401,1480,mordred__SpAD_Dzi,mordred,-0.5659902144301404,0.5659902144301404,12.461663724679966
1,401,27,chemeleon_027,chemeleon,-0.0038404478631113748,0.0038404478631113748,12.42119362516678
1,401,1013,mordred__Xp-6dv,mordred,0.08414138450400517,0.08414138450400517,12.402673559321556
1,401,324,mordred__IC1,mordred,0.012860603319396209,0.012860603319396209,12.356069756802754
1,401,156,chemeleon_156,chemeleon,-0.3747936605239218,0.3747936605239218,12.348193565834663
1,401,530,mordred__MID_O,mordred,-0.45410133699359106,0.45410133699359106,12.341314156277804
1,401,2058,boltz_tier1__plddt_protein_std,boltz_tier1_conf,0.047572599547083004,0.047572599547083004,12.315235544170719
1,401,1241,mordred__MDEN-23,mordred,0.6737802215444703,0.6737802215444703,12.254059431375936
1,401,0,chemeleon_000,chemeleon,-0.6712864635507494,0.6712864635507494,12.238508385955356
1,401,51,chemeleon_051,chemeleon,0.0031722181117883152,0.0031722181117883152,12.210190726356814
1,401,663,mordred__AATS2d,mordred,0.5044952430701927,0.5044952430701927,12.158993697492406
1,401,243,chemeleon_243,chemeleon,-0.009197348877614564,0.009197348877614564,12.098829361231765
1,401,796,mordred__ATSC6p,mordred,-0.3475621793658072,0.3475621793658072,12.089288116054377
1,401,836,mordred__GATS2p,mordred,0.008298868840734403,0.008298868840734403,12.019299516221508
1,401,1213,mordred__MATS3pe,mordred,-0.3029495245939709,0.3029495245939709,12.019171303370968
1,401,786,mordred__ATSC5i,mordred,-0.221986602294467,0.221986602294467,12.016870864958037
1,401,829,mordred__GATS1s,mordred,0.413358244388509,0.413358244388509,12.00977286847774
1,401,499,mordred__ATS7m,mordred,0.5304212699108561,0.5304212699108561,11.996496189385653
1,401,1978,rdkit__fr_piperzine,rdkit_full,-0.6885496914725684,0.6885496914725684,11.993217885494232
1,401,1487,mordred__SpMAD_Dt,mordred,0.007325257616968289,0.007325257616968289,11.956997953064274
1,401,1239,mordred__MDEC-23,mordred,0.34379804023852506,0.34379804023852506,11.956747597520007
1,401,56,chemeleon_056,chemeleon,-0.4216879293256268,0.4216879293256268,11.90396419930039
1,401,1176,mordred__AXp-7dv,mordred,0.5021207293969641,0.5021207293969641,11.898130171350203
1,401,880,mordred__GATS8c,mordred,0.9584633294575899,0.9584633294575899,11.866428388137138
1,401,610,mordred__VR1_A,mordred,0.4962670700865068,0.4962670700865068,11.79706584860105
1,401,1331,mordred__Xpc-5dv,mordred,0.017664988829623817,0.017664988829623817,11.714049909234745
1,401,2080,boltz_tier1__pde_pocket_ligand_mean,boltz_tier1_conf,0.42247268917106584,0.42247268917106584,11.69197153756977
1,401,1475,mordred__SMR_VSA6,mordred,-0.05080212446113791,0.05080212446113791,11.6907870285213
1,401,760,mordred__ATSC2c,mordred,0.052365586586440006,0.052365586586440006,11.672554175485857
1,401,802,mordred__ATSC7i,mordred,-0.21084827530115363,0.21084827530115363,11.659671113651711
1,401,889,mordred__MATS1d,mordred,0.0027530377527242864,0.0027530377527242864,11.639336315070977
1,401,1860,rdkit__BalabanJ,rdkit_full,-0.014119578264715762,0.014119578264715762,11.617525139212376
1,401,81,chemeleon_081,chemeleon,1.0458023826802345,1.0458023826802345,11.565493416506797
1,401,487,mordred__ATS5s,mordred,0.2474075366223133,0.2474075366223133,11.56421778560616
1,401,279,chemeleon_279,chemeleon,-0.008572023397287106,0.008572023397287106,11.54999005686841
1,401,75,chemeleon_075,chemeleon,0.06175182530841335,0.06175182530841335,11.505309985164786
1,401,25,chemeleon_025,chemeleon,-0.7959079898601954,0.7959079898601954,11.48851680685766
1,401,195,chemeleon_195,chemeleon,-0.16380838184025706,0.16380838184025706,11.456219761574175
1,401,654,mordred__AATS0v,mordred,-0.002447422819503425,0.002447422819503425,11.402711800765246
1,401,364,mordred__GGI4,mordred,0.007233788818842914,0.007233788818842914,11.401768798008561
1,401,578,mordred__SRW09,mordred,0.5028533063661773,0.5028533063661773,11.39977576455567
1,401,1427,mordred__BCUTc-1l,mordred,-0.17577531112918496,0.17577531112918496,11.366217049595434
1,401,912,mordred__MATS4c,mordred,0.4440436750060297,0.4440436750060297,11.277788654260803
1,401,1185,mordred__GATS2se,mordred,-0.1320928545547643,0.1320928545547643,11.252909532689955
1,401,2007,rdkit__MinPartialCharge,rdkit_full,-0.009809876985909086,0.009809876985909086,11.184399227495305
1,401,112,chemeleon_112,chemeleon,-0.2686756706613768,0.2686756706613768,11.17492846614914
1,401,1079,mordred__AATSC2d,mordred,-0.4138451296589259,0.4138451296589259,11.142317909601843
1,401,1459,mordred__MATS6are,mordred,-0.5584744859256116,0.5584744859256116,11.09195965284016
1,401,2078,boltz_tier1__pae_pocket_ligand_min,boltz_tier1_conf,-0.12216636794085611,0.12216636794085611,11.007044585072435
1,401,146,chemeleon_146,chemeleon,-0.1484675736734153,0.1484675736734153,10.999995799254975
1,401,1102,mordred__AATSC5c,mordred,-0.3627356539033687,0.3627356539033687,10.97521293439786
1,401,177,chemeleon_177,chemeleon,-0.00199982981538194,0.00199982981538194,10.957380663676304
1,401,642,mordred__piPC4,mordred,0.004072442437922406,0.004072442437922406,10.951156064576935
1,401,292,chemeleon_292,chemeleon,0.6945465482774046,0.6945465482774046,10.941261930973269
1,401,1094,mordred__AATSC4c,mordred,-0.05045284258258931,0.05045284258258931,10.906724011350889
1,401,841,mordred__GATS3d,mordred,-0.7498575953614082,0.7498575953614082,10.896406452200608
1,401,1180,mordred__GATS1dv,mordred,0.002348120940065379,0.002348120940065379,10.89257694108528
1,401,16,chemeleon_016,chemeleon,-0.5464703538137304,0.5464703538137304,10.801888921065256
1,401,1218,mordred__MATS5dv,mordred,0.20497779014097345,0.20497779014097345,10.752579828753369
1,401,218,chemeleon_218,chemeleon,-0.3037603289312324,0.3037603289312324,10.716692395450082
1,401,2071,boltz_tier1__plddt_pocket_p10,boltz_tier1_conf,0.06869197408412121,0.06869197408412121,10.672267923364416
1,401,873,mordred__GATS7d,mordred,0.12289039457108489,0.12289039457108489,10.669617079751333
1,401,34,chemeleon_034,chemeleon,0.4543653740083979,0.4543653740083979,10.658890846767463
1,401,233,chemeleon_233,chemeleon,-0.2606643281039657,0.2606643281039657,10.628555848816177
1,401,372,mordred__JGI3,mordred,-1.218773018065663,1.218773018065663,10.613453554658918
1,401,366,mordred__GGI6,mordred,0.032597875648160565,0.032597875648160565,10.523154461494414
1,401,910,mordred__MATS3v,mordred,0.29636614745870893,0.29636614745870893,10.50932036570157
1,401,253,chemeleon_253,chemeleon,0.6592109184008444,0.6592109184008444,10.44125093150069
