corr_cap,bag_frac,n_bags,init_top_n,blend_lambda,pool_size,nonzero_weights,candidate_raw_mae,candidate_cal_mae,candidate_cal_sp,candidate_resid_r_vs_id48,id48_proxy_mae,id48_proxy_sp,blend_proxy_mae,blend_proxy_sp,delta_proxy_mae,delta_proxy_sp,test_mean_shift_vs_id48,test_mean_abs_shift_vs_id48,test_p90_abs_shift_vs_id48,test_max_abs_shift_vs_id48,test_pearson_vs_id48,top_weights_json,submission_path
1.01,0.5,40,1,0.3,51,18,0.3905172003047975,0.38883730114171916,0.8535556769584111,0.9842041850102184,0.3990535282803186,0.8425250499626794,0.39434672601549225,0.8470414499205743,-0.0047068022648263375,0.004516399957894879,-0.028867824999029547,0.03549917557923646,0.06796105111355466,0.1189814891076475,0.9991842395046452,"[[""tabpfn_cheme_2d_full_boltz_log2fc_pred_optuna_trial10_seed5ens_umap_default"", 0.2762396694214876], [""tabpfn_chemprop_family_meta_umap"", 0.1847107438016529], [""lgbm_mordred_singleconc_umap_default"", 0.18388429752066116], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_umap_default"", 0.11921487603305785], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed5ens_umap_default"", 0.08574380165289257], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed15ens_umap_default"", 0.07995867768595041], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.042355371900826444], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.00743801652892562]]",track1_activity/submissions/ens_internal_decor_cap101_bf50_b40_i1_l30.csv
1.01,0.5,40,3,0.3,51,23,0.3906076547089877,0.3889218501468979,0.8535308305845293,0.9840994863317764,0.3990535282803186,0.8425250499626794,0.39436627350912873,0.847035139119687,-0.004687254771189864,0.0045100891570075685,-0.02905361670527474,0.03573578649493124,0.0680153248021309,0.11912717649107485,0.9991749757293641,"[[""tabpfn_cheme_2d_full_boltz_log2fc_pred_optuna_trial10_seed5ens_umap_default"", 0.27215447154471545], [""lgbm_mordred_singleconc_umap_default"", 0.18495934959349594], [""tabpfn_chemprop_family_meta_umap"", 0.18170731707317073], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_umap_default"", 0.12052845528455285], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed5ens_umap_default"", 0.08617886178861789], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed15ens_umap_default"", 0.08048780487804878], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.041463414634146344], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.007520325203252033]]",track1_activity/submissions/ens_internal_decor_cap101_bf50_b40_i3_l30.csv
1.01,0.7,40,1,0.2,51,11,0.38749903389848495,0.3856884015636218,0.8561529883510983,0.9770413872192295,0.3990535282803186,0.8425250499626794,0.39450574578982034,0.8466640899360206,-0.004547782490498253,0.0041390399733411964,-0.0254453809060513,0.030123724003712535,0.059325981237435786,0.08870308565159046,0.9994553248570033,"[[""tabpfn_cheme_2d_full_boltz_log2fc_pred_optuna_trial10_seed5ens_umap_default"", 0.371900826446281], [""tabpfn_chemprop_family_meta_umap"", 0.2956611570247934], [""lgbm_mordred_singleconc_umap_default"", 0.24256198347107438], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed15ens_umap_default"", 0.03347107438016529], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.03161157024793389], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed5ens_umap_default"", 0.011983471074380166], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_umap_default"", 0.005785123966942148], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.003925619834710744]]",track1_activity/submissions/ens_internal_decor_cap101_bf70_b40_i1_l20.csv
1.01,0.7,40,3,0.2,51,13,0.38757488464876944,0.38573827254300375,0.8561402339936072,0.9769505365735385,0.3990535282803186,0.8425250499626794,0.3945136749337933,0.8466679252233044,-0.004539853346525291,0.004142875260624956,-0.025637568736549005,0.030323083943820706,0.05935496172318882,0.08936154795115847,0.9994512481069434,"[[""tabpfn_cheme_2d_full_boltz_log2fc_pred_optuna_trial10_seed5ens_umap_default"", 0.3642276422764228], [""tabpfn_chemprop_family_meta_umap"", 0.2910569105691057], [""lgbm_mordred_singleconc_umap_default"", 0.24451219512195121], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed15ens_umap_default"", 0.034552845528455285], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.030894308943089432], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed5ens_umap_default"", 0.01402439024390244], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_umap_default"", 0.011178861788617886], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.003658536585365854]]",track1_activity/submissions/ens_internal_decor_cap101_bf70_b40_i3_l20.csv
1.01,0.5,20,1,0.3,51,15,0.39064502171305215,0.3890716397573335,0.8531856377328839,0.9853775317641486,0.3990535282803186,0.8425250499626794,0.39453711126143104,0.8468326495310882,-0.004516417018887553,0.00430759956840876,-0.026225555585649936,0.0327608148657949,0.06325702176450676,0.11897689762734487,0.9992712413170963,"[[""tabpfn_cheme_2d_full_boltz_log2fc_pred_optuna_trial10_seed5ens_umap_default"", 0.2950413223140496], [""tabpfn_chemprop_family_meta_umap"", 0.19669421487603306], [""lgbm_mordred_singleconc_umap_default"", 0.1669421487603306], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_umap_default"", 0.15702479338842976], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed15ens_umap_default"", 0.08677685950413223], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.047107438016528926], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed5ens_umap_default"", 0.026446280991735537], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.006611570247933884]]",track1_activity/submissions/ens_internal_decor_cap101_bf50_b20_i1_l30.csv
1.01,0.5,20,3,0.3,51,19,0.39073454195034296,0.3891617390733298,0.8531694764578288,0.9852548851103136,0.3990535282803186,0.8425250499626794,0.39455578158620686,0.8468331063967801,-0.004497746694111737,0.004308056434100704,-0.02640899180252398,0.03300171695676904,0.06361276168770368,0.11935094661295231,0.9992618851120596,"[[""tabpfn_cheme_2d_full_boltz_log2fc_pred_optuna_trial10_seed5ens_umap_default"", 0.2914634146341463], [""tabpfn_chemprop_family_meta_umap"", 0.19349593495934958], [""lgbm_mordred_singleconc_umap_default"", 0.1678861788617886], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_umap_default"", 0.15813008130081302], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed15ens_umap_default"", 0.08699186991869919], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.0459349593495935], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed5ens_umap_default"", 0.02804878048780488], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.006097560975609756]]",track1_activity/submissions/ens_internal_decor_cap101_bf50_b20_i3_l30.csv
1.01,0.7,20,1,0.2,51,8,0.387382723874321,0.3856584312138605,0.8560143658465743,0.9779886464942527,0.3990535282803186,0.8425250499626794,0.3945651671912038,0.8465734669942483,-0.004488361089114767,0.004048417031568885,-0.024428994503640777,0.029011961085704144,0.057481905883862976,0.0862221187027763,0.9994850125112439,"[[""tabpfn_cheme_2d_full_boltz_log2fc_pred_optuna_trial10_seed5ens_umap_default"", 0.38925619834710745], [""tabpfn_chemprop_family_meta_umap"", 0.31694214876033056], [""lgbm_mordred_singleconc_umap_default"", 0.2322314049586777], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.030578512396694214], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed15ens_umap_default"", 0.024793388429752067], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.004132231404958678], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.001652892561983471], [""tabpfn_chemprop_pretrain_embed_umap_default"", 0.00041322314049586776]]",track1_activity/submissions/ens_internal_decor_cap101_bf70_b20_i1_l20.csv
1.01,0.7,20,3,0.2,51,13,0.38745462498922645,0.38570364979569277,0.8560239952021439,0.9779333890748,0.3990535282803186,0.8425250499626794,0.3945748414926677,0.846573503100421,-0.0044786867876508984,0.004048453137741603,-0.024575303176140078,0.029159067782648762,0.05782430585005863,0.08637372565224144,0.9994824328194524,"[[""tabpfn_cheme_2d_full_boltz_log2fc_pred_optuna_trial10_seed5ens_umap_default"", 0.3821138211382114], [""tabpfn_chemprop_family_meta_umap"", 0.31178861788617884], [""lgbm_mordred_singleconc_umap_default"", 0.23373983739837398], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.02967479674796748], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed15ens_umap_default"", 0.026829268292682926], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_umap_default"", 0.006097560975609756], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.003658536585365854], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed5ens_umap_default"", 0.0020325203252032522]]",track1_activity/submissions/ens_internal_decor_cap101_bf70_b20_i3_l20.csv
1.01,0.35,40,1,0.3,51,29,0.3927964505098377,0.39134189124164503,0.8514985207568398,0.9881987627238944,0.3990535282803186,0.8425250499626794,0.3955550521042947,0.846175045188428,-0.0034984761760238903,0.0036499952257486035,-0.025984715713383327,0.032352716324662655,0.062160155491213946,0.09454232960181663,0.9993134820825101,"[[""tabpfn_cheme_2d_full_boltz_log2fc_pred_optuna_trial10_seed5ens_umap_default"", 0.1871900826446281], [""lgbm_mordred_singleconc_umap_default"", 0.16756198347107437], [""tabpfn_chemprop_family_meta_umap"", 0.16508264462809918], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed15ens_umap_default"", 0.14524793388429752], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed5ens_umap_default"", 0.06921487603305786], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_umap_default"", 0.055578512396694216], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.05144628099173554], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_umap_s43_default"", 0.03140495867768595]]",track1_activity/submissions/ens_internal_decor_cap101_bf35_b40_i1_l30.csv
1.01,0.35,40,3,0.3,51,29,0.39291360579995666,0.39146538787103075,0.851424168338776,0.9881866824238819,0.3990535282803186,0.8425250499626794,0.3955951475782884,0.8461559496738063,-0.003458380702030195,0.003630899711126845,-0.025957986487974056,0.03237989775915256,0.06218860152801238,0.09452613447494596,0.9993108370767244,"[[""tabpfn_cheme_2d_full_boltz_log2fc_pred_optuna_trial10_seed5ens_umap_default"", 0.18455284552845527], [""lgbm_mordred_singleconc_umap_default"", 0.16727642276422763], [""tabpfn_chemprop_family_meta_umap"", 0.16260162601626016], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed15ens_umap_default"", 0.1445121951219512], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed5ens_umap_default"", 0.07032520325203252], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_umap_default"", 0.056504065040650406], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.0508130081300813], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_umap_s43_default"", 0.03373983739837398]]",track1_activity/submissions/ens_internal_decor_cap101_bf35_b40_i3_l30.csv
