subset,metric,n,spearman_vs_lb_mae,pearson_vs_lb_mae,spearman_vs_lb_rae,spearman_vs_lb_spearman,abs_spearman_vs_lb_mae
all_matched_rows,slice_potent46_nn_top19__rmse,22,0.018036276823947584,0.5130919226406143,0.018036276823947584,-0.10097349629238159,0.018036276823947584
all_matched_rows,slice_lgbm_testlike_top30__rmse,22,0.018036276823947584,0.5127956832410482,0.018036276823947584,-0.10097349629238159,0.018036276823947584
all_matched_rows,slice_test_nn_top9__mae,22,0.018036276823947584,0.5102313383495956,0.018036276823947584,-0.10097349629238159,0.018036276823947584
all_matched_rows,slice_potent46_nn_top9__mae,22,0.018036276823947584,0.5091295056047823,0.018036276823947584,-0.10097349629238159,0.018036276823947584
all_matched_rows,weighted_lgbm_x_potent46__mae,22,0.018036276823947584,0.506047898426529,0.018036276823947584,-0.10097349629238159,0.018036276823947584
all_matched_rows,slice_lf_mean_top30__rmse,22,0.018036276823947584,0.5060015531758094,0.018036276823947584,-0.10097349629238159,0.018036276823947584
all_matched_rows,slice_logreg_testlike_top9__rmse,22,0.018036276823947584,0.5023695878961137,0.018036276823947584,-0.10097349629238159,0.018036276823947584
all_matched_rows,slice_lf_mean_top19__rmse,22,0.018036276823947584,0.4998271701146838,0.018036276823947584,-0.10097349629238159,0.018036276823947584
all_matched_rows,slice_pec50_top19__rmse,22,0.018036276823947584,0.49571827615529895,0.018036276823947584,-0.10097349629238159,0.018036276823947584
all_matched_rows,slice_lf_mean_top9__rmse,22,0.018036276823947584,0.4900185515960569,0.018036276823947584,-0.10097349629238159,0.018036276823947584
all_matched_rows,slice_logreg_testlike_top9__mae,22,0.018036276823947584,0.4845797528991328,0.018036276823947584,-0.10097349629238159,0.018036276823947584
all_matched_rows,slice_potent46_nn_top9__rmse,22,0.018036276823947584,0.47026444098861686,0.018036276823947584,-0.10097349629238159,0.018036276823947584
all_matched_rows,slice_pec50_top9__rmse,22,0.018036276823947584,0.4314423078802106,0.018036276823947584,-0.10097349629238159,0.018036276823947584
all_matched_rows,slice_potent46_nn_top9__bias,22,-0.018036276823947584,-0.4547912878139585,-0.018036276823947584,0.10097349629238159,0.018036276823947584
all_matched_rows,slice_lgbm_testlike_top50__bias,22,-0.06109061504885473,-0.32972352347508266,-0.06109061504885473,-0.00029098990285988935,0.06109061504885473
all_matched_rows,global_mae__bias,22,-0.06632695348161369,-0.007159865006285343,-0.06632695348161369,-0.0008729697085796681,0.06632695348161369
all_matched_rows,slice_pec50_top9__bias,22,-0.11810852242778579,-0.4331342307944297,-0.11810852242778579,0.18070472967599127,0.11810852242778579
all_matched_rows,slice_pec50_top19__bias,22,-0.11810852242778579,-0.49636066924039796,-0.11810852242778579,0.18070472967599127,0.11810852242778579
all_matched_rows,slice_pec50_top30__bias,22,-0.11810852242778579,-0.5296037363689036,-0.11810852242778579,0.18070472967599127,0.11810852242778579
all_matched_rows,slice_lgbm_testlike_top9__bias,22,-0.11810852242778579,-0.5371414386586083,-0.11810852242778579,0.18070472967599127,0.11810852242778579
all_matched_rows,slice_lf_mean_top30__bias,22,-0.11810852242778579,-0.5820467986182003,-0.11810852242778579,0.18070472967599127,0.11810852242778579
all_matched_rows,slice_pec50_top50__bias,22,-0.11810852242778579,-0.5875371873090702,-0.11810852242778579,0.18070472967599127,0.11810852242778579
all_matched_rows,slice_lf_mean_top19__bias,22,-0.11810852242778579,-0.5933590125993778,-0.11810852242778579,0.18070472967599127,0.11810852242778579
all_matched_rows,slice_lf_mean_top50__bias,22,-0.11810852242778579,-0.6065683355390821,-0.11810852242778579,0.18070472967599127,0.11810852242778579
all_matched_rows,slice_test_nn_top19__rmse,22,-0.16872646061112256,0.5568367617861657,-0.16872646061112256,0.0765303444521509,0.16872646061112256
all_matched_rows,slice_logreg_testlike_top30__mae,22,-0.16872646061112256,0.5467505204429716,-0.16872646061112256,0.0765303444521509,0.16872646061112256
all_matched_rows,slice_test_nn_top19__mae,22,-0.16872646061112256,0.536874074134583,-0.16872646061112256,0.0765303444521509,0.16872646061112256
all_matched_rows,slice_lgbm_testlike_top9__rmse,22,-0.16872646061112256,0.5353568604082106,-0.16872646061112256,0.0765303444521509,0.16872646061112256
all_matched_rows,slice_lgbm_testlike_top19__mae,22,-0.16872646061112256,0.5323417891357424,-0.16872646061112256,0.0765303444521509,0.16872646061112256
all_matched_rows,slice_test_nn_top30__mae,22,-0.16872646061112256,0.5305258587963196,-0.16872646061112256,0.0765303444521509,0.16872646061112256
all_matched_rows,slice_lgbm_testlike_top9__mae,22,-0.16872646061112256,0.5272241337073007,-0.16872646061112256,0.0765303444521509,0.16872646061112256
all_matched_rows,slice_potent46_nn_top19__mae,22,-0.16872646061112256,0.5262822886809138,-0.16872646061112256,0.0765303444521509,0.16872646061112256
all_matched_rows,slice_lgbm_testlike_top30__mae,22,-0.16872646061112256,0.5170524330489615,-0.16872646061112256,0.0765303444521509,0.16872646061112256
all_matched_rows,slice_logreg_testlike_top19__mae,22,-0.16872646061112256,0.5128584376820079,-0.16872646061112256,0.0765303444521509,0.16872646061112256
