fold,epochs_run,best_val_mae,loss_start,loss_end,input_dim,pca_variance,target_mean,target_std,val_MAE,val_RAE,val_R2,val_Spearman_R,val_Kendall_Tau
0,60,0.5799442529678345,0.7252764872142247,0.20070010423660278,128,,4.3062325636401715,1.1157568843088637,0.5799442452213824,0.6397909054814924,0.5221267615895835,0.6881487616442044,0.4982122807901835
1,74,0.5316917300224304,0.8469833135604858,0.17295076378754207,128,,4.3484607242025275,1.1039290458056539,0.5316917426614877,0.5352120772406828,0.6390569971920745,0.7595941911006412,0.561996602837002
2,40,0.5231193900108337,0.8732841781207493,0.2691164548907961,128,,4.328602702694694,1.1412564848274103,0.5231193913769233,0.6159321046040603,0.5448146703629891,0.7199601219822248,0.5270682424209997
3,54,0.4999188482761383,0.8178951910563877,0.2476054813180651,128,,4.286644657716057,1.1454443875055935,0.4999188629222674,0.6412204254160367,0.5387511131576089,0.673312329838454,0.49139076805214627
4,46,0.5531477928161621,0.8895995446613857,0.24630150624683925,128,,4.33425288974446,1.0989523420421081,0.5531477984040976,0.550739716518711,0.5985652941431797,0.7503408685567425,0.5525611782857687
