name,MAE,RAE,R2,Spearman_R,Kendall_Tau,residual_r_vs_ens_caruana_bag20,oof_coverage,test_mean,test_std,submission_path
kan_ka_gnn_pretrain_embed_ka_gnn_pretrain_full_h32_lr1e3_umap,0.5376947796575113,0.5909190455392039,0.5753904649459505,0.7206507627194744,0.5269503474854069,0.8179438927232502,4140,4.745673161501076,0.6130049587717153,track1_activity/submissions/kan_ka_gnn_pretrain_embed_ka_gnn_pretrain_full_h32_lr1e3_umap.csv
