source,gate,gamma,MAE,delta_mae_vs_raw,Spearman_R,delta_spearman_vs_raw,train_gate_mean,test_gate_mean,test_shift_mean,id55_abs_delta_mean,id55_abs_delta_p90,id55_abs_delta_max,id55_spearman,id56_minus_id55_projection,id56_minus_id55_pearson,id56_minus_id51_projection,id56_minus_id51_pearson
seed10_top500_minus_current_raw,positive_delta_x_lf_mean_hard_q60,0.25,0.3898560376224219,-0.0015879569650674163,0.8505450889871266,0.0015143601863890632,0.2514492753623188,0.253411306042885,0.006937714136622561,0.006937714136622556,0.029245145084951223,0.09798039848300988,0.9996658794968942,-0.022939414969592765,-0.08848518643555031,0.00804691014550852,0.04557504978758088
optuna_top500_minus_current_raw,positive_delta_x_lf_mean_soft_q70_to_q95,0.35,0.3899013613468748,-0.0015426332406144883,0.850291977191633,0.0012612483908954752,0.0985626814697416,0.1462940277109325,0.006410488971810693,0.006410488971810689,0.025141563052347316,0.09064351191747555,0.9997314769779508,0.03804645418587689,0.20154360396999244,0.07245226188190756,0.32489634208303503
optuna_top500_minus_current_raw,positive_delta_x_lf_mean_hard_q80,0.25,0.38991356023346985,-0.0015304343540194498,0.8503085774906881,0.0012778486899506225,0.13309178743961353,0.20857699805068225,0.006488984400135309,0.006488984400135314,0.029708554507281094,0.08664672813106833,0.9996822344244206,0.03647822084172798,0.1836786254815529,0.07072696383200128,0.30044599905359726
optuna_top500_minus_current_raw,lf_slope_hard_q80,0.35,0.38996285185452434,-0.0014811427329649574,0.8505605491936172,0.0015298203928797438,0.2,0.06042884990253411,-0.0012621515900755127,0.001824455981490943,0.0,0.07606888011650437,0.9998447170739757,0.0037580174152960296,0.024290516623141162,0.013427777177208505,0.09132837675967165
optuna_top500_minus_current_raw,positive_delta_x_log2fc_33_pred_hard_q60,0.15,0.3900018726941387,-0.0014421218933505786,0.8501648964014592,0.0011341676007217139,0.23623188405797102,0.2884990253411306,0.005327019879080786,0.005327019879080779,0.021906638244174742,0.05198803687864029,0.9998262288950328,0.03898908081643057,0.2830185196106699,0.06641319721725496,0.41339398957640733
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q70_to_q95,0.35,0.3900049862710351,-0.0014390083164542156,0.8502674394536529,0.0012367106529154182,0.14449642906902613,0.12154233047500228,0.0023774564964440565,0.004128036652785911,0.014188180396788574,0.06570979009494682,0.9997605425285004,0.015660906057320356,0.10838526471653818,0.03550851724419252,0.20794122109134205
optuna_top500_minus_current_raw,lf_slope_soft_q70_to_q95,0.5,0.39001577687215316,-0.001428217715336133,0.8508023546836234,0.00177162588288593,0.14522689761876295,0.04384547753596924,-0.001401911321935758,0.0018519187868086143,0.002002058594162295,0.09057105407766919,0.9998382284342505,0.0018811220812133284,0.00874825641071366,0.013458619749401773,0.09100112164888113
optuna_top500_minus_current_raw,positive_delta_x_lf_mean_soft_q60_to_q95,0.25,0.3900230015979577,-0.0014209929895315776,0.8502224640153893,0.001191735214651768,0.12146393510146519,0.17622980809330654,0.005594591989099619,0.005594591989099617,0.022165937354159483,0.06772749849873794,0.9998205402245888,0.03516451776316081,0.23882509876017063,0.06530628886107828,0.3768257622780764
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q80_to_q95,0.5,0.39003114107554926,-0.0014128535119400376,0.8502536720093846,0.0012229432086471315,0.11084434059825235,0.08367605851798653,0.0018781208094126548,0.0040306328223265455,0.00990606170738051,0.09057105407766919,0.999605526258903,0.012951955428412152,0.07146231372182128,0.03229245465385422,0.15073645838582617
optuna_top500_minus_current_raw,lf_mean_soft_q70_to_q95,0.25,0.39003804041555695,-0.0014059541719323443,0.850372585617142,0.0013418568164045297,0.14902497605799306,0.17323501304644756,0.004031536765384254,0.0051263046229167355,0.019980832790907854,0.06474536565534006,0.9998025853585002,0.025982570274999308,0.17563709546995082,0.05487697349305076,0.3142029272185819
optuna_top500_minus_current_raw,positive_delta_x_lf_mean_hard_q70,0.15,0.39004481891535814,-0.0013991756721311588,0.8502731999524998,0.0012424711517623477,0.19758454106280193,0.28654970760233917,0.005573987004783392,0.005573987004783389,0.024546012643689254,0.05198803687864029,0.999828451031925,0.040675499010631375,0.2847675528076926,0.07022148262729141,0.42133184464450935
optuna_top500_minus_current_raw,lf_slope_hard_q70,0.25,0.39004569546474616,-0.0013982991227431407,0.8506844963569761,0.0016537675562385834,0.3,0.1286549707602339,-0.0015412391465584156,0.0024562809875281542,0.005852858601941873,0.07421587797330087,0.9998194735988806,0.004904484192933816,0.03262296409508577,0.01794005778494669,0.12418910189314715
optuna_top500_minus_current_raw,positive_delta_x_lf_slope_hard_q50,0.25,0.3900493931970589,-0.0013946013904304055,0.8499359364222322,0.000905207621494708,0.221256038647343,0.13840155945419103,0.002406444147741246,0.0024064441477412535,0.010202427492718163,0.054936030837378524,0.9999037370298315,0.021882294996261653,0.22163336060117428,0.028444895152279062,0.250952944738468
optuna_top500_minus_current_raw,lf_mean_soft_q80_to_q95,0.35,0.3900524855456105,-0.0013915090418787912,0.8503468891838856,0.0013161603831480795,0.11267173875733394,0.12744306455745563,0.003925054357127864,0.005231274638722268,0.020227410292422848,0.09064351191747555,0.9997049002207207,0.02356708093812611,0.1299041217457586,0.053629314736793894,0.2489053742106261
