feature,family,selected_folds,gain_mean,gain_std,gain_nonzero_folds,gain_share_pct
chemeleon_078,chemeleon,5,14.63743190865498,7.229696790526382,5,0.03427480589632789
boltz_tier1__plddt_ligand_std,boltz_tier1_conf,5,14.540003150466509,4.402792648710792,5,0.03404666807840537
chemeleon_141,chemeleon,4,14.432322004784146,12.433542292792138,5,0.03379452341327631
chemeleon_052,chemeleon,4,14.384764441992957,11.105741237448983,5,0.03368316328919562
mordred__GATS4d,mordred,5,14.377836471046976,2.338893830263975,5,0.03366694084929559
mordred__SaasC,mordred,3,14.366750631714968,11.953931569160487,5,0.03364098240291828
chemeleon_210,chemeleon,3,14.341249434011115,17.4550288915901,5,0.03358126915493338
chemeleon_089,chemeleon,4,14.325264386860727,6.330176384294537,5,0.033543838792029414
mordred__GATS8s,mordred,2,14.311060793456273,14.583794405455086,5,0.03351057985630858
chemeleon_162,chemeleon,5,14.21349586826982,3.8593470965439227,5,0.03328212319164747
chemeleon_149,chemeleon,3,14.166484730763477,15.01911234468269,5,0.033172042569373644
pose_jazzy__dgp,pose_jazzy,4,14.12880885185623,8.090291236226541,5,0.033083821258109616
mordred__BalabanJ,mordred,4,14.079406238246156,4.68810420060511,5,0.03296814078882898
chemeleon_233,chemeleon,5,14.072734728801152,5.7428371645514495,5,0.03295251887559379
mordred__MATS8d,mordred,3,14.037086673068917,11.523369028335065,5,0.03286904588672329
mordred__ATSC1se,mordred,4,14.028241655950115,8.325587121024501,5,0.03284833451830918
mordred__GATS3Z,mordred,4,13.977194860170858,10.223181776677379,5,0.03272880405505018
chemeleon_115,chemeleon,4,13.907251670364712,6.255260713078001,5,0.03256502605974773
chemeleon_077,chemeleon,4,13.894578292948427,7.547656665685909,5,0.032535350256389275
chemeleon_187,chemeleon,4,13.859112817714049,7.821769327387473,5,0.03245230479545971
rdkit__BCUT2D_MWHI,rdkit_full,2,13.808191164247182,14.684637356908961,5,0.03233306736368966
chemeleon_144,chemeleon,5,13.776748652744937,4.382465316846981,5,0.03225944201838608
chemeleon_264,chemeleon,4,13.717962456158421,5.270292596957441,5,0.03212178908240932
boltz_tier1__plddt_ligand_max,boltz_tier1_conf,3,13.687114210477375,9.625936995243109,5,0.03204955526164361
mordred__MATS8Z,mordred,2,13.675104696509516,12.036444911145757,5,0.03202143395165383
boltz_tier1__pde_intra_ligand_std,boltz_tier1_conf,4,13.60931129810233,7.334199439710843,5,0.03186737304986868
chemeleon_188,chemeleon,4,13.593842354480149,7.764772258593176,5,0.031831151187770176
chemeleon_185,chemeleon,5,13.569527146803011,5.498262005633782,5,0.0317742150374493
chemeleon_221,chemeleon,4,13.555292329550866,9.342959927172808,5,0.03174088298840329
mordred__MATS8c,mordred,3,13.518120277813068,12.433727200108939,5,0.03165384143179472
mordred__FilterItLogS,mordred,3,13.488965373591782,10.04078788626625,5,0.031585572715714834
chemeleon_222,chemeleon,4,13.46388441615709,4.145575115675156,5,0.03152684349646839
mordred__MATS1d,mordred,4,13.40459426630623,6.676368339231283,5,0.031388010510574146
mordred__ATS2i,mordred,3,13.261417533417989,11.441675725917484,5,0.031052749874744087
chemeleon_049,chemeleon,5,13.232808604212186,4.744672770321686,5,0.03098575960612662
chemeleon_114,chemeleon,4,13.20106905665125,5.969684392769963,5,0.03091143872534116
chemeleon_269,chemeleon,4,13.196879920874562,4.381403981816559,5,0.030901629503579085
mordred__ATSC4v,mordred,3,13.174653192757978,10.084262394177221,5,0.030849583707796023
mordred__MWC07,mordred,1,13.153567323359312,25.53715021886651,5,0.03080020933083531
mordred__ATSC0d,mordred,4,13.123060795523633,6.664374166782009,5,0.030728775671798405
boltz_tier1__plddt_ligand_p10,boltz_tier1_conf,4,13.083503758548613,8.57319047294623,5,0.030636149467105286
mordred__Xch-6dv,mordred,2,13.016209380189684,11.650252536061178,5,0.03047857389165188
boltz_tier1__pae_pocket_ligand_max,boltz_tier1_conf,4,13.010697904697736,6.998914978306656,5,0.03046566829770154
mordred__ATSC4s,mordred,3,12.992598763971909,9.709791007515241,5,0.030423287602840625
mordred__BCUTd-1l,mordred,4,12.972651304957617,4.656264452181138,5,0.03037657891171869
mordred__MAXssO,mordred,3,12.959693085782055,8.339459072564347,5,0.03034623612687937
chemeleon_063,chemeleon,4,12.95027053814847,5.797203585618778,5,0.03032417242108689
mordred__GATS8d,mordred,3,12.945024148836092,11.494367899925447,5,0.030311887549228186
boltz_tier1__plddt_res299,boltz_tier1_conf,3,12.933055902074557,10.349065527506793,5,0.030283862869951734
mordred__ATSC8v,mordred,4,12.900316206327625,5.729636235860133,5,0.030207200056158054
chemeleon_044,chemeleon,4,12.87192565521691,5.2540363329669315,5,0.030140721138634675
chemeleon_282,chemeleon,3,12.837343136986965,6.727874789577119,5,0.03005974319748116
mordred__AATS2v,mordred,3,12.827547730710648,12.332716764991263,5,0.030036806411104185
mordred__AATS6d,mordred,2,12.765733535257459,15.435742678689591,5,0.02989206315531879
mordred__AXp-5d,mordred,2,12.74481851436467,10.66352622513671,5,0.029843088834830635
chemeleon_053,chemeleon,5,12.7380004098497,6.952501705326314,5,0.02982712365662931
chemeleon_054,chemeleon,4,12.73646191106127,6.302084049666147,5,0.029823521129377653
chemeleon_211,chemeleon,3,12.714307670237758,5.186956391925535,5,0.029771645068826524
mordred__ATSC3p,mordred,4,12.705782663548598,6.927655188696713,5,0.029751683032360067
