global_feature_idx,feature,family,mean_abs_shap,mean_shap,max_abs_shap,lgbm_gain
857,mordred_557,mordred,0.11514398240907903,0.03548443049099312,0.38162388431038435,13.991836624278221
293,chemeleon_293,chemeleon,0.11443224792680855,0.07746642123132504,0.8070623672131575,16.422813673096243
1674,mordred_1374,mordred,0.11410070417061859,0.021703106068488492,0.7459457088407936,15.157849308976438
246,chemeleon_246,chemeleon,0.11400689931473085,0.003303459424153688,0.5777141886889908,31.63971555281023
52,chemeleon_52,chemeleon,0.11374086153345876,0.07558365345032926,0.5173521583276098,18.155970974010415
634,mordred_334,mordred,0.11366981663721733,-0.003585869889868936,0.556250124065753,9.586136140103918
1107,mordred_807,mordred,0.11345182135570424,-0.016739612599949428,0.7186980949552204,62.21123138375697
796,mordred_496,mordred,0.1130328231275964,-0.01717376692485503,0.5433681336276603,13.797965292469598
1006,mordred_706,mordred,0.11274711670285868,-0.056418092948379135,0.5703828531010764,12.92098984203767
1184,mordred_884,mordred,0.11251114692587262,0.08594425738662959,0.6700696084332464,16.91928007383831
1329,mordred_1029,mordred,0.11209941982605505,0.08720987401545777,1.0034995460587572,10.491974369215313
106,chemeleon_106,chemeleon,0.11198591265298419,-0.09759621646610056,0.6292466869121129,36.54524339581258
2038,boltz_tier0_0,boltz_tier0,0.11166434493184947,0.094265097809638,1.164423074143027,42.65855045011267
382,mordred_82,mordred,0.1114305601718691,0.07662888086526759,0.5235087891651662,9.963076244224794
917,mordred_617,mordred,0.11111993173142475,-0.07096951624864596,0.7667986867037959,16.18440990781528
854,mordred_554,mordred,0.11050774328103728,0.06581080855874631,0.6668248367674896,11.62124128616415
1201,mordred_901,mordred,0.11022560838211654,-0.07532029404016234,0.7278005811900669,27.38240915175993
1672,mordred_1372,mordred,0.1102084497667072,-0.09735670799660058,0.5640886098276595,12.81500847573625
1439,mordred_1139,mordred,0.11018596935271747,0.09995261395911052,0.8832760346190001,10.017277000151807
236,chemeleon_236,chemeleon,0.1097241425893618,0.002501099250703061,0.5247228515331921,9.279574426822364
749,mordred_449,mordred,0.10924804481579369,0.03389390476035051,0.3983808615291407,9.49291702057235
170,chemeleon_170,chemeleon,0.10908072752385195,0.03122084349388138,0.3746840860525765,20.681152606674004
57,chemeleon_57,chemeleon,0.10903757965669279,-0.04789177009209383,0.4804865162119787,12.575805977743585
880,mordred_580,mordred,0.10903632831049988,-0.08455805851189029,0.6182591355861726,9.947307940208702
1759,mordred_1459,mordred,0.10884358626673846,-0.007206238771972258,0.5254520594468232,9.110368487774394
53,chemeleon_53,chemeleon,0.10867202471396514,-0.05392246539282373,0.7652441735747176,14.788519876499777
161,chemeleon_161,chemeleon,0.10859994962682172,-0.05294037792710651,0.43839839549368,28.366120796708856
153,chemeleon_153,chemeleon,0.1079275717276531,0.0790342451293418,0.5357517360899652,13.911005365371238
893,mordred_593,mordred,0.10761612307478663,-0.014764035110759239,0.5202475025003112,19.34415651287418
2058,boltz_tier1_1,boltz_tier1,0.10761046341339202,0.01715380580749978,0.6771010502488105,12.888131121871993
69,chemeleon_69,chemeleon,0.10702355459473152,0.03635052259483703,0.707763934788927,40.96091496635927
746,mordred_446,mordred,0.10692357018085098,-0.0720218715736962,0.4635889880351117,22.468372131115757
248,chemeleon_248,chemeleon,0.10669005042288367,-0.07127979464772442,0.6139812776249904,14.187062124954537
602,mordred_302,mordred,0.10662006641721272,0.03310757078528095,0.41875412000146023,15.533472630893812
31,chemeleon_31,chemeleon,0.10626429681850068,0.08205480384972762,0.5091198350145023,12.522078856854932
1769,mordred_1469,mordred,0.10618080474197768,-0.053001854010396386,0.8982296853771513,14.489611845870968
250,chemeleon_250,chemeleon,0.10582029981085724,0.0784139808260046,0.39783898108416327,10.04852722916985
1071,mordred_771,mordred,0.10564472974252315,0.048672909315671954,0.4480409363622573,10.811727741267532
532,mordred_232,mordred,0.1052951935786859,-0.06556475922841346,0.5872289595705407,14.005453306133859
2065,boltz_tier1_8,boltz_tier1,0.10510004358368195,-0.05444658634317015,0.5488780044298766,13.394749019789742
1667,mordred_1367,mordred,0.10498647052398975,-0.0648147327190511,0.402459822916332,12.782147745485418
591,mordred_291,mordred,0.1043359211846664,-0.08410643278531821,0.88227984236882,12.856893556454452
1145,mordred_845,mordred,0.10400877769642843,0.002381095682009546,0.6027833641870954,13.884323372272775
366,mordred_66,mordred,0.10394158792238432,-0.0015759451245040274,0.5237306748033507,24.27081191446632
642,mordred_342,mordred,0.10388797020864744,-0.007954296810914502,0.4763934580223542,14.71431062114425
1467,mordred_1167,mordred,0.10381382775965044,0.01251631449053525,0.5176862775255441,21.72197548218537
649,mordred_349,mordred,0.10366983521850769,-0.006913577821277178,0.44866792412251416,13.603256429894827
809,mordred_509,mordred,0.1034669921416299,0.04787253356506883,0.7311450821179297,39.30142403408536
949,mordred_649,mordred,0.10340418408374498,-0.02590597088019052,0.5139173309702237,14.529032324935542
104,chemeleon_104,chemeleon,0.10324557773309445,0.004617329811067983,0.36388497483714005,10.810916459886357
1711,mordred_1411,mordred,0.10260250741877296,0.039728989097476616,0.7549761245408024,17.614884306647582
817,mordred_517,mordred,0.10181829803627258,0.06552642438188513,0.5474361186734283,9.776685285469284
2072,boltz_tier1_15,boltz_tier1,0.10174677726790389,0.022328633935678507,0.5804862507987864,11.769767914986005
238,chemeleon_238,chemeleon,0.10127015956944237,-0.06805820787092264,0.6418524547253661,16.483788950528833
861,mordred_561,mordred,0.1012238286478021,0.04305199919669234,0.5142972231927467,44.63862948527094
22,chemeleon_22,chemeleon,0.10080294187006107,0.034998195858518856,0.596734082133844,10.225350254855584
580,mordred_280,mordred,0.10077943752517864,0.06939611683195614,0.8602777064726311,10.601007481454872
922,mordred_622,mordred,0.10065284742204833,0.015986286939329155,0.5272479548871786,21.231331936549395
1163,mordred_863,mordred,0.09934813173961642,-0.06531541958896078,0.39768460257955085,33.61565786690335
2082,boltz_tier1_25,boltz_tier1,0.09929926528253985,0.018524612902973442,0.5228340961453173,48.3100376916118
222,chemeleon_222,chemeleon,0.09900683505321628,0.08789176179254478,0.5454586998275011,24.73845308140153
215,chemeleon_215,chemeleon,0.09863930163818063,0.027142004244035605,0.5514521816025618,20.509182217530906
35,chemeleon_35,chemeleon,0.09861487245931073,-0.013785622081976078,0.5788857407972029,16.264288830876467
253,chemeleon_253,chemeleon,0.09811591784622233,-0.08022065398700833,0.34013268845756117,10.440655704122037
225,chemeleon_225,chemeleon,0.09785398395338556,0.009493562094426934,0.37451359268233414,13.959207717707613
2094,boltz_tier1_37,boltz_tier1,0.09737926343715854,0.07657405715603306,0.6948538246332338,13.523538517009001
387,mordred_87,mordred,0.09730654455128523,0.06661851259964105,0.880239798904269,12.204673886299133
224,chemeleon_224,chemeleon,0.09728482383847503,0.07779810006230962,0.43147086878322205,14.934527607489144
722,mordred_422,mordred,0.09728274148146591,-0.050427274446769706,0.7212197849375257,11.955464755184948
113,chemeleon_113,chemeleon,0.09712526776458948,0.006861380912091,0.5140434604573475,12.193437869718764
2044,boltz_tier0_6,boltz_tier0,0.09709231512798668,-0.05329498945732247,0.4428388340568069,16.558370492130052
1817,pose_jazzy_2,pose_jazzy,0.09543613995620683,0.0041368366541179105,0.36856669687729754,92.34529782755999
81,chemeleon_81,chemeleon,0.09524175657190581,0.015570144167109501,0.4353879339123843,23.363785833018483
137,chemeleon_137,chemeleon,0.09515122542959907,-0.0033717751563465833,0.4790427289717795,9.288791617844254
845,mordred_545,mordred,0.09511111373450776,-0.06048978653765866,0.32230432511654755,16.494520686217584
