source,gate,gamma,MAE,delta_mae_vs_raw,Spearman_R,delta_spearman_vs_raw,train_gate_mean,test_gate_mean,id55_abs_delta_mean,id55_abs_delta_p90,id55_abs_delta_max,id55_spearman,id56_minus_id55_projection,id56_minus_id55_pearson,id56_minus_id51_projection,id56_minus_id51_pearson
seed10_top500_minus_current_raw,positive_delta_x_member_range_high_soft_q50,0.15,0.39073250633483625,-0.0007114882526530475,0.8500400363522941,0.001009307551556593,0.09927208303639115,0.07820975996969395,0.0017713496087669253,0.003989436540768133,0.05282174030825271,0.9999448021195988,-0.033043663904232766,-0.3586652053982439,-0.02710743273538916,-0.2629028587374797
seed10_top500_minus_current_raw,positive_delta_x_num_heavy_atoms_low_hard_q50,0.25,0.3907343692679476,-0.0007096253195417179,0.8496052443844914,0.0005745155837538762,0.2492753623188406,0.26900584795321636,0.0073142547254631835,0.029645609075242524,0.10912245957524291,0.9995878380492412,-0.07968142912013061,-0.3348213243270494,-0.07112634509143974,-0.26850340787964
optuna_top500_minus_current_raw,positive_delta_x_tpsa_low_soft_q50,0.25,0.3907352712749325,-0.0007087233125567804,0.8494266883685259,0.00039595956778837316,0.0980548139207223,0.08440144519076595,0.0021797694773669414,0.006880992131621966,0.052080140320992285,0.9999189364461739,0.009422867275701957,0.11484120629979937,0.01834720607622501,0.1857316239695474
seed10_top500_minus_current_raw,num_aromatic_rings_low_soft_q70,0.15,0.390735538649381,-0.00070845593810831,0.8499706200792678,0.0009398912785303359,0.45193236714975843,0.4834307992202729,0.008537786471675753,0.021522329249271624,0.06896202117961181,0.9997721865258153,-0.10158261903936369,-0.541518152674614,-0.07606102982274465,-0.3617215603600033
seed10_top500_minus_current_raw,num_aromatic_rings_low_soft_q80,0.15,0.390735538649381,-0.00070845593810831,0.8499706200792678,0.0009398912785303359,0.45193236714975843,0.4834307992202729,0.008537786471675753,0.021522329249271624,0.06896202117961181,0.9997721865258153,-0.10158261903936369,-0.541518152674614,-0.07606102982274465,-0.3617215603600033
seed10_top500_minus_current_raw,positive_delta_x_tpsa_high_hard_q70,0.25,0.39073606801382077,-0.000707926573668527,0.8502534975666821,0.0012227687659446262,0.13840579710144926,0.14230019493177387,0.004508689239955326,0.020277597298543178,0.08803623384708725,0.9997037447095367,-0.04516362841455159,-0.22301124850848125,-0.02598795576386771,-0.11215885622144754
optuna_top500_minus_current_raw,positive_delta_x_exactmw_high_soft_q80,0.25,0.39073718460502926,-0.0007068099824600327,0.8499312274839529,0.0009004986832154005,0.05587631989103906,0.04830615089800753,0.001811905561432754,0.001186455280338098,0.06963152651699023,0.999905870281248,0.0034577454581046036,0.042248866492076965,0.018403009472669325,0.16189815876407693
seed10_top500_minus_current_raw,positive_delta_x_logp_high_hard_q50,0.15,0.3907373501182774,-0.0007066444692118701,0.8497829433227865,0.0007522145220489884,0.26159420289855073,0.253411306042885,0.0041375413127803205,0.01834188344126169,0.05878823908980557,0.9998411616549482,-0.022821631326406324,-0.1599248671310675,-0.008055478394675814,-0.043655649037587424
optuna_top500_minus_current_raw,positive_delta_x_logp_high_soft_q80,0.25,0.3907384540692447,-0.0007055405182446184,0.849909045187527,0.0008783163867894794,0.056148641836791066,0.05966968435956197,0.0016523821986783483,0.00307245794317766,0.047272790582524316,0.9999680901142286,0.004243163279749097,0.0630338897501095,0.012085899730432966,0.13937436572592996
optuna_top500_minus_current_raw,positive_delta_x_member_range_low_soft_q80,0.15,0.39074024145019565,-0.0007037531372936501,0.8494762394820056,0.0004455106812680798,0.22126914961458113,0.2381282861729994,0.0038533429406636495,0.013242942435745779,0.02311171627394959,0.9999430244100851,0.02447135936880495,0.32561445737372563,0.042104091658301895,0.47752102125686613
seed10_top500_minus_current_raw,positive_delta_x_hba_high_soft_q30,0.25,0.3907410402680276,-0.0007029543194617127,0.8501542497312233,0.001123520930485844,0.10652173913043478,0.08820662768031189,0.002752377431442685,0.010614692319174958,0.08803623384708725,0.999900181610804,-0.03035393423983039,-0.24841432643429998,-0.015060704589556387,-0.10669197712057205
seed10_top500_minus_current_raw,positive_delta_x_hba_high_soft_q50,0.25,0.3907410402680276,-0.0007029543194617127,0.8501542497312233,0.001123520930485844,0.10652173913043478,0.08820662768031189,0.002752377431442685,0.010614692319174958,0.08803623384708725,0.999900181610804,-0.03035393423983039,-0.24841432643429998,-0.015060704589556387,-0.10669197712057205
optuna_top500_minus_current_raw,positive_delta_x_num_rotatable_bonds_low_soft_q50,0.25,0.3907424586709291,-0.000701535916560192,0.8495507635523655,0.0005200347516279846,0.07246376811594203,0.06562703053931124,0.002105930346516463,0.007655167952265532,0.058811712014563255,0.9999261361697045,0.013887564922441647,0.15441731121287836,0.023375265673992274,0.22206832907080376
seed10_top500_minus_current_raw,positive_delta_x_hbd_high_hard_q70,0.25,0.3907429342925101,-0.0007010602949791833,0.8503268275120553,0.0012960987113178613,0.16280193236714977,0.13450292397660818,0.004201296040661248,0.011113117893203753,0.09798039848300988,0.9997018781145471,-0.051663560693506215,-0.25667148811104545,-0.03692228681798516,-0.16298668787152754
seed10_top500_minus_current_raw,positive_delta_x_hbd_high_hard_q80,0.25,0.3907429342925101,-0.0007010602949791833,0.8503268275120553,0.0012960987113178613,0.16280193236714977,0.13450292397660818,0.004201296040661248,0.011113117893203753,0.09798039848300988,0.9997018781145471,-0.051663560693506215,-0.25667148811104545,-0.03692228681798516,-0.16298668787152754
seed10_top500_minus_current_raw,positive_delta_x_abs_family_gap_low_hard_q70,0.25,0.39074338343671045,-0.0007006111507788515,0.8495600608495283,0.0005293320487907982,0.33719806763285026,0.2826510721247563,0.0070980082572531565,0.028049811131068126,0.10912245957524291,0.9995938822615881,-0.08198519467516076,-0.3684612826000977,-0.06825245283772777,-0.27459179215735674
optuna_top500_minus_current_raw,positive_delta_x_num_heavy_atoms_high_soft_q80,0.25,0.3907437320202109,-0.000700262567278398,0.8500295621799319,0.0009988333791943749,0.05996376811594203,0.03898635477582846,0.0014337944161923475,0.0,0.06963152651699023,0.9999120033790705,0.0010700576618546942,0.01951202688045083,0.01390276425311642,0.13536239708920458
optuna_top500_minus_current_raw,positive_delta_x_family_gap_low_hard_q80,0.15,0.3907468087302523,-0.0006971858572369927,0.8496566923826778,0.0006259635819403364,0.2826086956521739,0.29434697855750486,0.004103129572034848,0.01628915075970863,0.04529939338106814,0.9998687161524111,0.03320968718337797,0.29850705190102905,0.05013074864567895,0.3892858068771599
seed10_top500_minus_current_raw,num_heteroatoms_low_soft_q70,0.35,0.390747190349789,-0.0006968042377002992,0.849773873908844,0.0007431451081064688,0.2504227053140097,0.16666666666666666,0.006380682342091066,0.020541033941019648,0.09237432897815534,0.999749876271418,-0.0496937003956189,-0.25366138473284744,-0.02453497277018385,-0.11281164493089964
optuna_top500_minus_current_raw,positive_delta_x_num_rotatable_bonds_high_soft_q50,0.25,0.3907476530715038,-0.0006963415159855213,0.8495094243523685,0.0004786955516310476,0.10748792270531402,0.08820662768031189,0.0030063940558879296,0.010748364729368555,0.08664672813106833,0.9998282732609736,0.02162466489660252,0.18179254777948373,0.04196367826880154,0.3010618838229123
optuna_top500_minus_current_raw,positive_delta_x_tpsa_high_soft_q50,0.15,0.3907498868010561,-0.0006941077864331957,0.8498367245238305,0.0008059957230930337,0.09316593180397223,0.09926433542349808,0.0019923740919221195,0.007052755728063078,0.04640203272576571,0.9999400023039118,0.01417204896385102,0.19983763356975445,0.028864152307206795,0.3466865940193063
seed10_top500_minus_current_raw,positive_delta_x_member_range_high_hard_q80,0.15,0.3907500342784845,-0.0006939603090048152,0.8500162799282126,0.000985551127475115,0.10024154589371981,0.06042884990253411,0.0015096184615624798,0.0,0.06547347574514539,0.9999231140635312,-0.032587288580695074,-0.30656380372707664,-0.02696598322596984,-0.22666185291860946
seed10_top500_minus_current_raw,fractioncsp3_high_soft_q70,0.25,0.3907501996474782,-0.0006937949400110943,0.8497685734043271,0.0007378446035896102,0.14212298171902077,0.13318992660448145,0.0038283667600678708,0.012797486377303357,0.09008105775485387,0.9998296954285846,-0.025896501501600975,-0.16540315109120454,-0.013144964646338332,-0.07436649965472579
optuna_top500_minus_current_raw,member_range_low_soft_q70,0.15,0.39075237479236063,-0.0006916197951286618,0.8496869334584448,0.0006562046577073266,0.3970968012841535,0.33610868379227027,0.004377243077595569,0.012104121453264406,0.020837218972548754,0.999914669943341,0.025964883170531864,0.2902081860121113,0.04313427763794992,0.4249661842917107
seed10_top500_minus_current_raw,num_rotatable_bonds_low_soft_q70,0.25,0.3907524507240094,-0.0006915438634799154,0.8501811237161413,0.0011503949154038073,0.26908212560386474,0.28606237816764135,0.00823402654021533,0.02420694462257309,0.08184184468143219,0.9997120110587755,-0.0682936614649878,-0.3240549971839709,-0.04495972313598767,-0.19051198406943323
seed10_top500_minus_current_raw,tpsa_high_hard_q50,0.15,0.3907525972551141,-0.0006913973323752209,0.8502806060303275,0.001249877229590024,0.5,0.5087719298245614,0.009606666483719412,0.029957914176699064,0.09707147086165069,0.9996713015109111,-0.11890348461968284,-0.48356389797873545,-0.08040786741959428,-0.29203113548583376
optuna_top500_minus_current_raw,positive_delta_x_hbd_high_soft_q70,0.25,0.3907529237721887,-0.0006910708153006206,0.8500106182774121,0.0009798894766746002,0.042028985507246375,0.025341130604288498,0.0012323278170006979,0.0,0.08161818405339805,0.9998388506325803,0.003829395513524177,0.03839451003103408,0.015969223291811226,0.12515835851495025
optuna_top500_minus_current_raw,positive_delta_x_hbd_high_soft_q80,0.25,0.3907529237721887,-0.0006910708153006206,0.8500106182774121,0.0009798894766746002,0.042028985507246375,0.025341130604288498,0.0012323278170006979,0.0,0.08161818405339805,0.9998388506325803,0.003829395513524177,0.03839451003103408,0.015969223291811226,0.12515835851495025
optuna_top500_minus_current_raw,num_aromatic_rings_low_soft_q30,0.25,0.3907541375867894,-0.0006898570006999005,0.849785819302042,0.0007550905013045117,0.23816425120772947,0.20077972709551656,0.006337750764444815,0.02369714403398087,0.11813911730582483,0.9996841899048856,0.07134969850384959,0.27628062380922397,0.10873347086426058,0.3769990561121961
optuna_top500_minus_current_raw,num_aromatic_rings_low_soft_q50,0.25,0.3907541375867894,-0.0006898570006999005,0.849785819302042,0.0007550905013045117,0.23816425120772947,0.20077972709551656,0.006337750764444815,0.02369714403398087,0.11813911730582483,0.9996841899048856,0.07134969850384959,0.27628062380922397,0.10873347086426058,0.3769990561121961
optuna_top500_minus_current_raw,num_aromatic_rings_low_hard_q20,0.25,0.3907541375867894,-0.0006898570006999005,0.849785819302042,0.0007550905013045117,0.23816425120772947,0.20077972709551656,0.006337750764444815,0.02369714403398087,0.11813911730582483,0.9996841899048856,0.07134969850384959,0.27628062380922397,0.10873347086426058,0.3769990561121961
seed10_top500_minus_current_raw,positive_delta_x_hba_low_soft_q70,0.5,0.39075425657173984,-0.0006897380157494526,0.8494489737408871,0.00041824494014963687,0.13558776167471817,0.11825860948667964,0.006105444912580352,0.023435292627831936,0.09988786805825267,0.9996163702869367,-0.05360529047394191,-0.24048121264306768,-0.044594921705033444,-0.17930314183674134
seed10_top500_minus_current_raw,positive_delta_x_member_std_high_soft_q50,0.15,0.3907554679714114,-0.000688526616077878,0.8500312812396245,0.0010005524388869702,0.09693403863648677,0.08082900470255011,0.001813243929304111,0.0039027762201273575,0.06547347574514539,0.9999464020581612,-0.035531199482214844,-0.37467831980779065,-0.03000070922066766,-0.2828690409608347
seed10_top500_minus_current_raw,positive_delta_x_tpsa_high_soft_q30,0.25,0.39075731511869705,-0.0006866794687922506,0.850229042526212,0.0011983137254745202,0.1326784818931742,0.11680508695252888,0.003605209815140505,0.013108535956592962,0.08803623384708725,0.9998619608562589,-0.03969030013137288,-0.2862330251001705,-0.023495945597239946,-0.14868793083596035
seed10_top500_minus_current_raw,positive_delta_x_num_aromatic_rings_high_soft_q30,0.35,0.39075919009260535,-0.0006848044948839505,0.8497825713531069,0.000751842552369375,0.10265700483091787,0.06920077972709551,0.0027687704668402984,0.012378788531552944,0.061625363692961344,0.9998808045771044,-0.01316413312170599,-0.09762311056612681,-0.0009153796731922115,0.002035740536770372
seed10_top500_minus_current_raw,positive_delta_x_num_aromatic_rings_high_soft_q50,0.35,0.39075919009260535,-0.0006848044948839505,0.8497825713531069,0.000751842552369375,0.10265700483091787,0.06920077972709551,0.0027687704668402984,0.012378788531552944,0.061625363692961344,0.9998808045771044,-0.01316413312170599,-0.09762311056612681,-0.0009153796731922115,0.002035740536770372
seed10_top500_minus_current_raw,positive_delta_x_tpsa_high_hard_q50,0.15,0.39075953268868285,-0.0006844618988064433,0.8500718523167367,0.001041123515999165,0.24033816425120774,0.21052631578947367,0.0038346210264151312,0.015526182965533588,0.05878823908980557,0.999833517504039,-0.036222027904882784,-0.25771592142873645,-0.02250563678796575,-0.14065386693791437
seed10_top500_minus_current_raw,num_heavy_atoms_high_soft_q70,0.35,0.390760243927799,-0.0006837506596902854,0.8498488271945015,0.0008180983937640107,0.14487922705314007,0.0756335282651072,0.0035015969866026885,0.009360911617087455,0.09860058190873833,0.9998207179955402,-0.04027855500908809,-0.2271624204498978,-0.014887497853023025,-0.07382274860870595
optuna_top500_minus_current_raw,exactmw_high_soft_q80,0.15,0.3907608305122395,-0.0006831640752498203,0.8496581301186322,0.000627401317894738,0.10810494826776507,0.07257443130605848,0.001518779366025488,0.00346315760799545,0.04177891591019378,0.9999574238571463,0.005064433028401047,0.07078725507938413,0.016056982825431512,0.19001731346632933
optuna_top500_minus_current_raw,family_gap_low_soft_q30,0.25,0.3907611623866621,-0.0006828322008272103,0.849437009491304,0.000406280690566474,0.13632187274923713,0.16933415527222279,0.007130563910099142,0.02730942985936836,0.11813911730582483,0.9998290732302547,0.10398759889065748,0.4160346446217182,0.15165212653291688,0.5508581601122039
seed10_top500_minus_current_raw,positive_delta_x_abs_family_gap_low_hard_q80,0.15,0.39076117841806257,-0.0006828161694267254,0.8495117386142833,0.0004810098135458185,0.3855072463768116,0.32748538011695905,0.005224243570658022,0.020035181678155572,0.06547347574514539,0.9998169848055615,-0.05842604245917623,-0.3974821246834787,-0.04704829119028613,-0.2860968014875083
optuna_top500_minus_current_raw,exactmw_low_soft_q80,0.15,0.39076267632990125,-0.0006813182575880483,0.8495443684473702,0.0005136396466327575,0.26265706301900993,0.2380454812087478,0.004268779822765201,0.010988182166248351,0.035196198891828345,0.999938224594398,0.04393652314057309,0.4663293249724655,0.06540854558859628,0.6236587432283682
optuna_top500_minus_current_raw,abs_family_gap_low_hard_q20,0.35,0.3907644211267182,-0.0006795734607710768,0.8499217691887745,0.000891040388037001,0.2,0.13060428849902533,0.003834896399572286,0.010039080001456592,0.10569858455582537,0.9997039224804881,0.03487913907686695,0.17559396605831384,0.04706471875609034,0.2120836851761777
seed10_top500_minus_current_raw,fractioncsp3_high_hard_q80,0.15,0.39076466936659315,-0.0006793252208961431,0.8498639594859165,0.0008332306851790428,0.20120772946859902,0.21052631578947367,0.003511721170669394,0.013868268664077555,0.05404863465291232,0.9998756492195146,-0.02452216643938993,-0.18377502184326247,-0.014890837601413229,-0.09923897092039571
optuna_top500_minus_current_raw,num_heavy_atoms_high_soft_q80,0.15,0.39076474097296277,-0.0006792536145265315,0.8496753944499434,0.0006446656492059555,0.11594202898550725,0.05214424951267056,0.0010696855664530504,0.0,0.04177891591019378,0.9999604459633197,0.0007779757931208499,0.01820498477033133,0.009557095048778918,0.14015957750255134
seed10_top500_minus_current_raw,positive_delta_x_num_heteroatoms_high_hard_q70,0.15,0.39076513468820867,-0.0006788598992806261,0.8499499433341366,0.0009192145333991597,0.24057971014492754,0.26705653021442494,0.0049354091259155046,0.02058501560388386,0.06547347574514539,0.9997852526907413,-0.054719727110113414,-0.3472596272916373,-0.03783071465587354,-0.21281220856507704
seed10_top500_minus_current_raw,positive_delta_x_logp_low_soft_q70,0.35,0.3907671098125925,-0.0006768847748968021,0.8497191928438922,0.0006884640431547018,0.11787222706308889,0.09869908906765286,0.003971016412634136,0.011049899668955731,0.10914698889196828,0.9998704938619247,-0.06145344313169885,-0.38708570174806195,-0.05230086122338984,-0.2948426507455734
optuna_top500_minus_current_raw,member_std_low_soft_q70,0.15,0.39076775226052884,-0.0006762423269604523,0.8496733584676868,0.0006426296669492793,0.39489064855519307,0.32893727740874784,0.004252335962185476,0.011797359463475491,0.024548394856400257,0.999912981119303,0.02553224305285199,0.28317507206217,0.04264548816625933,0.41649769318626295
seed10_top500_minus_current_raw,hba_low_hard_q30,0.15,0.39076800141235707,-0.0006759931751322279,0.8497238024267787,0.0006930736260412074,0.5036231884057971,0.5029239766081871,0.008801033712485098,0.027863445291262327,0.07917799626699029,0.9996567242928984,-0.08529771110312746,-0.378636412934749,-0.061467257305560116,-0.2434518009941408
seed10_top500_minus_current_raw,hba_low_hard_q50,0.15,0.39076800141235707,-0.0006759931751322279,0.8497238024267787,0.0006930736260412074,0.5036231884057971,0.5029239766081871,0.008801033712485098,0.027863445291262327,0.07917799626699029,0.9996567242928984,-0.08529771110312746,-0.378636412934749,-0.061467257305560116,-0.2434518009941408
