source,gate,gamma,MAE,delta_mae_vs_raw,Spearman_R,delta_spearman_vs_raw,train_gate_mean,test_gate_mean,id55_abs_delta_mean,id55_abs_delta_p90,id55_abs_delta_max,id55_spearman,id56_minus_id55_projection,id56_minus_id55_pearson,id56_minus_id51_projection,id56_minus_id51_pearson
seed10_top500_minus_current_raw,num_heteroatoms_high_hard_q70,0.25,0.39064846039342144,-0.0007955341940678595,0.8507645220102568,0.0017337932095192743,0.4845410628019324,0.5730994152046783,0.017440346451744908,0.049886701805824885,0.16178578476941752,0.9990758577092863,-0.19947125322216128,-0.4762380496073904,-0.14966978094384512,-0.3187370963414398
optuna_top500_minus_current_raw,positive_delta_x_tpsa_high_soft_q80,0.35,0.3906490817062984,-0.000794912881190879,0.8502808641852335,0.0012501353844960317,0.046126621703068124,0.029498155980299496,0.0015640635157095743,0.0,0.09748413712378667,0.9998323619928551,0.0010870926322923966,0.015222132376386586,0.018812374411180503,0.13524353320595064
seed10_top500_minus_current_raw,exactmw_low_hard_q50,0.25,0.3906492000066733,-0.000794794580815994,0.8500475704506025,0.0010168416498650412,0.5,0.5730994152046783,0.01635233659451352,0.04901130680097108,0.13196332711165049,0.9992205632637042,-0.14727693215482637,-0.387603078777042,-0.10982210199741733,-0.2579425237729929
seed10_top500_minus_current_raw,positive_delta_x_member_range_high_soft_q30,0.15,0.39064935768631665,-0.0007946369011726517,0.8500876134643707,0.0010568846636331841,0.12552975627136922,0.11020546950295253,0.0023203057167864465,0.006188329220385216,0.05282174030825271,0.9999336025496621,-0.03745562870125468,-0.3868720241957955,-0.029847126095437677,-0.2752685269506291
seed10_top500_minus_current_raw,positive_delta_x_hbd_high_soft_q30,0.5,0.39064975974707533,-0.0007942348404139654,0.8507963778859721,0.0017656490852345774,0.10628019323671498,0.08089668615984405,0.005251137753151074,0.011724936463592435,0.1760724676941754,0.9994870419198127,-0.06790847871053664,-0.24730574961207435,-0.04451862911663993,-0.14344918592356334
seed10_top500_minus_current_raw,positive_delta_x_hbd_high_soft_q50,0.5,0.39064975974707533,-0.0007942348404139654,0.8507963778859721,0.0017656490852345774,0.10628019323671498,0.08089668615984405,0.005251137753151074,0.011724936463592435,0.1760724676941754,0.9994870419198127,-0.06790847871053664,-0.24730574961207435,-0.04451862911663993,-0.14344918592356334
optuna_top500_minus_current_raw,positive_delta_x_num_heteroatoms_low_soft_q30,0.5,0.39065010267305855,-0.0007938919144307444,0.8496858403800066,0.0006551115792691187,0.06714975845410628,0.031189083820662766,0.0016422447291773072,0.0,0.04859281306634333,0.9999257806278019,0.007224212374871039,0.08520230178160366,0.01547471871186171,0.1511082720920384
optuna_top500_minus_current_raw,positive_delta_x_num_heteroatoms_low_soft_q50,0.5,0.39065010267305855,-0.0007938919144307444,0.8496858403800066,0.0006551115792691187,0.06714975845410628,0.031189083820662766,0.0016422447291773072,0.0,0.04859281306634333,0.9999257806278019,0.007224212374871039,0.08520230178160366,0.01547471871186171,0.1511082720920384
optuna_top500_minus_current_raw,abs_family_gap_low_soft_q30,0.5,0.39065056498339784,-0.0007934296040914557,0.8501672301116636,0.0011365013109261302,0.1764331900539273,0.11986211349015542,0.005035602140043896,0.014919896711952065,0.14802255306413503,0.9995373510990513,0.04445465420741759,0.18728983000705737,0.06024859157793621,0.22649584399557285
optuna_top500_minus_current_raw,positive_delta_x_num_aromatic_rings_high_soft_q70,0.35,0.3906505816894909,-0.0007934128979983912,0.8497970051126911,0.0007662763119535843,0.03140096618357488,0.005847953216374269,1.8036891845984787e-05,0.0,0.0071969763980579415,0.9999997333435731,3.7333045208209724e-05,0.010210210447542781,4.689206407145745e-05,0.010505567597202716
optuna_top500_minus_current_raw,positive_delta_x_num_aromatic_rings_high_soft_q80,0.35,0.3906505816894909,-0.0007934128979983912,0.8497970051126911,0.0007662763119535843,0.03140096618357488,0.005847953216374269,1.8036891845984787e-05,0.0,0.0071969763980579415,0.9999997333435731,3.7333045208209724e-05,0.010210210447542781,4.689206407145745e-05,0.010505567597202716
seed10_top500_minus_current_raw,positive_delta_x_hba_high_soft_q70,0.5,0.3906505865646789,-0.0007934080228104157,0.8504942212244351,0.0014634924236975877,0.06183574879227052,0.04548408057179987,0.003198049798602048,0.0,0.1760724676941754,0.9996859676143993,-0.03296130482160903,-0.1565661067979044,-0.008033054043369963,-0.029830700527277338
seed10_top500_minus_current_raw,positive_delta_x_num_rings_low_hard_q30,0.25,0.3906509074882024,-0.0007930870992868821,0.84957994106036,0.0005492122596225668,0.3164251207729469,0.3313840155945419,0.009408303182970892,0.03666101520631068,0.10912245957524291,0.9994377104808065,-0.11337227997840883,-0.4144270020874721,-0.08503289666540823,-0.2768436362729636
seed10_top500_minus_current_raw,positive_delta_x_num_rings_low_hard_q50,0.25,0.3906509074882024,-0.0007930870992868821,0.84957994106036,0.0005492122596225668,0.3164251207729469,0.3313840155945419,0.009408303182970892,0.03666101520631068,0.10912245957524291,0.9994377104808065,-0.11337227997840883,-0.4144270020874721,-0.08503289666540823,-0.2768436362729636
optuna_top500_minus_current_raw,num_heavy_atoms_high_soft_q70,0.15,0.3906516724828092,-0.0007923221046801099,0.8497387931684678,0.0007080643677302989,0.14487922705314007,0.0756335282651072,0.0014628139849145497,0.00428268634514577,0.04177891591019378,0.9999566238878651,0.003799277529723227,0.061291330218765795,0.014793813308393003,0.1942173777986641
seed10_top500_minus_current_raw,positive_delta_x_member_std_high_hard_q70,0.15,0.39065335784857913,-0.0007906367389101665,0.850027231344692,0.0009965025439545583,0.1461352657004831,0.11695906432748537,0.0024552972388718493,0.0024357884257282733,0.06547347574514539,0.9998804490352017,-0.04575008256900269,-0.36179027301882616,-0.03970395090135074,-0.28099002454704525
optuna_top500_minus_current_raw,positive_delta_x_member_std_low_soft_q70,0.25,0.3906537923385525,-0.0007902022489367777,0.8495279941712645,0.000497265370526967,0.1776410482630957,0.17864270244820263,0.004469355927296385,0.016184277474741826,0.040913991427332874,0.9998896042391974,0.028201555456961347,0.2758378835098843,0.04760020951510722,0.3970199112831208
seed10_top500_minus_current_raw,positive_delta_x_tpsa_high_soft_q50,0.5,0.39065461940270707,-0.0007893751847822261,0.8507722553266978,0.0017415265259602686,0.09770410150623615,0.08129820384478945,0.0053103173067923296,0.018940471701946748,0.1760724676941754,0.9995569059037024,-0.06221159596295289,-0.2495659198111372,-0.035225831049701534,-0.12375698587456659
optuna_top500_minus_current_raw,abs_family_gap_low_hard_q50,0.15,0.39065594558522865,-0.000788049002260649,0.8500279582879374,0.0009972294871999354,0.5,0.39766081871345027,0.005214440885964908,0.018264938785921996,0.04529939338106814,0.9998128960736797,0.035918053230832386,0.2465088080376024,0.05438698745956668,0.3321924143018452
optuna_top500_minus_current_raw,fractioncsp3_high_soft_q50,0.15,0.39065596473189823,-0.0007880298555910659,0.8497245190539745,0.0006937902532370144,0.21806043126001345,0.2229246602253444,0.003979572279977518,0.012798107574863863,0.049777943963592364,0.9999100478986053,0.03908846674927084,0.32277574805636716,0.06191933562413663,0.4573410319481514
