fold,epochs_run,best_val_mae,loss_start,loss_end,target_mean,target_std,node_dim,edge_dim,val_MAE,val_RAE,val_R2,val_Spearman_R,val_Kendall_Tau
0,38,0.6146587133407593,1.150302556844858,0.39995337105714357,4.306232452392578,1.1157569885253906,9,3,0.6146587179312494,0.6780876971323521,0.4681695284722279,0.6332445102310288,0.4516259559882472
1,84,0.5426663160324097,1.2208430560735555,0.2253163978457451,4.348460674285889,1.103929042816162,9,3,0.5426663253680769,0.5462593227326689,0.6035106454582041,0.7176537376075139,0.5232002688022219
2,32,0.5643447637557983,1.1657462349304786,0.4065703142147798,4.3286027908325195,1.1412564516067505,9,3,0.5643447315448443,0.6644717132502063,0.4445422406737757,0.6668248898357894,0.4800782788457711
3,45,0.5287273526191711,1.1082206001648536,0.3995471940590785,4.28664493560791,1.145444393157959,9,3,0.5287273246385066,0.67817156978632,0.4396046092523186,0.6302427199226712,0.4529358719765629
4,74,0.571607232093811,1.329773987715061,0.22829053493646476,4.334252834320068,1.098952293395996,9,3,0.5716072525829077,0.5691188090340554,0.5615086711098763,0.700177470137317,0.5054393260977476
