variant,scale,full_mae,full_delta_mae,full_spearman,full_delta_spearman,test_shift_mean,test_abs_shift_mean,test_abs_shift_p90,test_abs_shift_max,test_n_abs_gt_005,test_n_abs_gt_010,id57_spearman,umap_canonical_mae,umap_canonical_delta_mae,public_adv_top513_mae,public_adv_top513_delta_mae,public_testnn_top513_mae,public_testnn_top513_delta_mae,public_log2fc_top513_mae,public_log2fc_top513_delta_mae,public_hybrid_nolabel_top513_mae,public_hybrid_nolabel_top513_delta_mae,public_hybrid_with_y_top513_mae,public_hybrid_with_y_top513_delta_mae,public_chembl_ext_nn_ge025_mae,public_chembl_ext_nn_ge025_delta_mae,public_stress_mean_delta_mae,id56_minus_id55_projection,id56_minus_id55_pearson,id56_minus_id51_projection,id56_minus_id51_pearson
lf_mean_high_q70,0.05,0.3897352618562213,-0.000591621440719059,0.850233181122257,-0.0002877512288094186,0.008661750652322366,0.008661750652322366,0.036483997012560825,0.04999999999999982,0,0,0.9997376989612489,0.38960444921368975,-0.000593039326621303,0.36734239299795257,-0.0015791227977857702,0.3612089276234805,-0.002564766608385227,0.27738672241437307,-0.0002921720653268345,0.328448636396906,-0.0008286693096520303,0.3039720323584444,-0.004338289372081472,0.39482513869920366,-0.0005687156614848643,-0.0016952893024526998,0.028594838138993516,0.15751180631627348,0.05014718330195173,0.2265087694757306
lf_mean_high_q50,0.03,0.3896208475081594,-0.0007060357887809787,0.8505132828313866,-7.649519679797656e-06,0.00761577194980467,0.00761577194980467,0.024372701018213407,0.03000000000000025,0,0,0.9999021370912693,0.389490710371572,-0.0007067781687390418,0.3670521073362871,-0.0018694084594512161,0.36151976580578066,-0.0022539284260850723,0.2768298425529631,-0.000849051926736788,0.32798891359941135,-0.0012883921071467075,0.30399720765988975,-0.004313114070636115,0.39476026776988704,-0.0006335865908014826,-0.0018679135968095635,0.025120386235915653,0.2137660662195288,0.04404714682019328,0.307340747604795
potent46_x_lf_mean_high_q70,0.16,0.38953783910948214,-0.0007890441874582321,0.8509742675866214,0.0004533352355550191,0.012999017621139211,0.012999017621139211,0.058405849562199574,0.16000000000000014,55,25,0.9989573733701961,0.38940798458707576,-0.0007895039532352932,0.3645725887304858,-0.004348927065252528,0.35918352686889865,-0.004590167362967079,0.27406245440393595,-0.003616440075763949,0.3250457083854026,-0.004231597321155467,0.30401197103992883,-0.00429835069059703,0.394083804389317,-0.0013100499713715186,-0.003732588747851262,0.03922174735837339,0.09805336520830595,0.09095417771620315,0.1817710116997958
lf_max_high_q60,0.16,0.3920063752401985,0.0016794919432581157,0.8477904169164769,-0.0027305154345894644,0.02682583057624167,0.02682583057624167,0.09412826134411532,0.16000000000000014,117,44,0.9980081653753385,0.39187322824478743,0.0016757397044763755,0.3703796532218611,0.0014581374261227742,0.36068653011848395,-0.0030871641133817795,0.2999090799650552,0.022230185485355325,0.3351776400690362,0.005900334362478166,0.30403870151362655,-0.004271620216899308,0.39825256239196377,0.0028587080312752478,0.004181430162491738,0.0788681158029766,0.15266122080418423,0.12389237765039642,0.19660487614563238
potent46_x_lf_mean_high_q50,0.12,0.38957162534400686,-0.000755257952933519,0.8509486312739475,0.00042769892288108124,0.01336818816587802,0.01336818816587802,0.05640297119428405,0.1200000000000001,58,12,0.999185720157235,0.38944215729749676,-0.0007553312428142944,0.36469218110350166,-0.004229334692236686,0.3593355770469906,-0.004438117184875134,0.2749055573325725,-0.002773337147127408,0.32510216298942535,-0.004175142717132707,0.30404225073887853,-0.0042680709916473325,0.3942356710745014,-0.0011581832861871089,-0.003507031003201063,0.039202079867423203,0.11685987772969461,0.09412586904499301,0.2232168004521181
potent46_x_lf_max_high_q50,0.16,0.38949877724309573,-0.0008281060538446461,0.8510312164067085,0.0005102840556421295,0.014083809375852225,0.014083809375852225,0.05916383390922439,0.16000000000000014,61,20,0.9988845761656087,0.38936894663628757,-0.0008285419040234832,0.36458071412062054,-0.0043408016751178,0.35924827262650594,-0.004525421605359792,0.274354011397653,-0.0033248830820469255,0.32506106259142103,-0.0042162431151370194,0.304044238094162,-0.004266083636363882,0.39397672228537217,-0.0014171320753163519,-0.0036817608648902953,0.04111981881691364,0.10935681589100588,0.08445328359732066,0.18033904345432636
lf_mean_tilt_highq50_lowq50,0.03,0.3890923761294432,-0.0012345071674971786,0.8505736636826986,5.2731331632194234e-05,0.0016149687402519212,0.013616575159357418,0.025601234480506285,0.03000000000000025,0,0,0.9998836489123264,0.38896413619414955,-0.0012333523461615092,0.36719679390800614,-0.0017247218877322057,0.36088552705122484,-0.002888167180640888,0.2768298425529631,-0.000849051926736788,0.32794361438516306,-0.001333691321394992,0.3041786616990385,-0.00413166003148735,0.3940482886256025,-0.0013455657350860406,-0.002045476347179711,0.05367077119777625,0.24245791075582554,0.09251919538084681,0.36939456289220557
lf_max_high_q60,0.05,0.38994192132919187,-0.00038496196774850944,0.8499639731612001,-0.0005569591898663129,0.008383072055075508,0.008383072055075508,0.029415081670035904,0.04999999999999982,0,0,0.9997455208831094,0.3898110207827513,-0.0003864677575597386,0.3681296889279009,-0.000791826867837464,0.3618608234113408,-0.0019128708205249367,0.2783244646631728,0.0006455701834728877,0.3293968405309962,0.0001195348244381611,0.3044231058032815,-0.0038872159272443363,0.39525323890983105,-0.00014061545085747307,-0.0009945706764255269,0.024646286188430146,0.15266122080418407,0.03871636801574875,0.1966048761456318
potent46_x_lf_mean_high_q60,0.12,0.3896556563332967,-0.0006712269636436896,0.8509144061737596,0.0003934738226931689,0.011518268824641424,0.011518268824641424,0.04709517393903991,0.1200000000000001,51,10,0.9992837608369173,0.38952602174432244,-0.0006714667959886178,0.3652049051408797,-0.003716610654858621,0.35987128714648603,-0.0039024070853797,0.27492334050778716,-0.0027555539719127387,0.3256378290424344,-0.0036394766641236753,0.3045957020391919,-0.0037146196913339646,0.3943203819083806,-0.001073472452307933,-0.003133690086652772,0.035237978965023814,0.11001098970439194,0.08222674489841553,0.20541619502566655
lf_mean_high_q60,0.03,0.389741552071471,-0.0005853312254693877,0.8504379551238737,-8.297722719274869e-05,0.006365438956339618,0.006365438956339618,0.02334271911026935,0.03000000000000025,0,0,0.9998935152001277,0.3896113184889348,-0.0005861700513762336,0.3674226916753212,-0.0014988241204171304,0.36180302047982243,-0.001970673752043295,0.27683146968419187,-0.0008474247955080338,0.32826945234347504,-0.001007853363083011,0.30471167841080793,-0.0035986433197179313,0.3948172589890112,-0.0005765953716773131,-0.0015833357870744524,0.021879406197981434,0.19075271306014804,0.03798780333982418,0.27256961180556194
lf_mean_highq50_x_pred_highq60_centered,0.05,0.38975395952366104,-0.0005729237732793324,0.850392490434288,-0.0001284419167784101,-3.462683897466375e-18,0.012506445859559753,0.025915931648718707,0.03948484850038181,0,0,0.9998708494038275,0.38962452198167685,-0.0005729665586342025,0.36672768054486476,-0.002193835250873577,0.3611498008491616,-0.0026238933827041344,0.2763063491156573,-0.0013725453640425767,0.3274527420812091,-0.0018245636253489406,0.30480466998358935,-0.003505651746936511,0.394438939182406,-0.0009549151782825005,-0.0020792340913647067,0.037328905125644296,0.1745530012984688,0.06407579717191993,0.26723689984989574
potent46_x_lf_max_high_q60,0.16,0.38961917175495264,-0.0007077115419877322,0.8509962362055341,0.0004753038544677013,0.011458568002297826,0.011458568002297826,0.046284008617825924,0.16000000000000014,46,16,0.9989936386442761,0.38948909033490925,-0.0007083982054018056,0.3653049649179394,-0.003616550877798941,0.36002205854595154,-0.0037516356859141897,0.2744408608021033,-0.003238033677596619,0.32582516138518347,-0.003452144321374584,0.30484785106566964,-0.003462470664856221,0.3941022565571432,-0.001291597803545319,-0.003135405505180979,0.033770869573927415,0.0973013972938398,0.06552063346477535,0.15229727834714493
lf_max_high_q50,0.03,0.3898733577017842,-0.00045352559515615676,0.8502602474761273,-0.00026068487493913217,0.006312378530431849,0.006312378530431849,0.01954726540169869,0.03000000000000025,0,0,0.9998920041470409,0.38974320181674543,-0.0004542867235656223,0.36784986240695006,-0.001071653388788285,0.3621579480409848,-0.0016157461908809512,0.2772486294433637,-0.00043026503633619706,0.32875331428047344,-0.0005239914260846135,0.3048739644319878,-0.003436357298538084,0.39508253291731366,-0.0003113214433748679,-0.0012315557973338331,0.018941381004207367,0.1844574769898518,0.030587196198015948,0.24401182704852067
lf_mean_highq50_x_pred_highq60,0.03,0.3897956201537912,-0.0005312631431491632,0.8504480753373637,-7.285701370274289e-05,0.006309090899770811,0.006309090899770811,0.02185864988900157,0.03000000000000025,0,0,0.9999485353095777,0.38966613447389975,-0.0005313540664113048,0.36694678788255247,-0.0019747279131858697,0.36171532621834096,-0.0020583680135247695,0.2765233408313169,-0.0011555536483829898,0.3276954917119586,-0.0015818139945994458,0.30487498997490564,-0.003435331755620219,0.3946725855055319,-0.0007212688551566093,-0.0018211773634116506,0.018892964628323537,0.17455300129846946,0.035740242520270096,0.26723689984989596
lf_max_tilt_highq50_lowq50,0.03,0.38935893266496935,-0.0009679506319710263,0.8502831060656876,-0.00023782628537882822,0.0003737001629110371,0.01225105689795266,0.02466128949592541,0.03000000000000025,0,0,0.9998656940462376,0.38923055059737993,-0.0009669379429311231,0.3680032019827971,-0.0009183138129412183,0.36154300320367305,-0.0022306910281926773,0.2772486294433637,-0.00043026503633619706,0.3286940890384578,-0.0005832166681002393,0.3050596143400778,-0.003250707390448082,0.3944163279342631,-0.0009775264264254013,-0.0013984533937406358,0.04562740792967416,0.22151558537636018,0.07616770521087901,0.32901154526723414
potent46_x_lf_mean_high_q70,0.12,0.38973285127875557,-0.0005940320181848091,0.8508773555753117,0.0003564232242453391,0.009749263215854412,0.009749263215854412,0.04380438717164986,0.1200000000000001,46,10,0.9993855347065785,0.38960311981648504,-0.0005943687238260109,0.3656416716600985,-0.0032798441356398644,0.36031291987293984,-0.003460774358925889,0.2749484155861764,-0.0027304788935235136,0.3260854588789909,-0.0031918468275671796,0.3050684098758775,-0.0032419118546483383,0.39441131688215986,-0.0009825374785286667,-0.002814565591472242,0.029416310518779968,0.0980533652083057,0.06821563328715223,0.18177101169979543
potent46_x_lf_max_high_q50,0.12,0.38970355487896574,-0.0006233284179746335,0.8509235014623832,0.0004025691113167529,0.010562857031889165,0.010562857031889165,0.044372875431918514,0.1200000000000001,42,7,0.9992847385771498,0.3895738413533939,-0.0006236471869171534,0.36564776570269947,-0.003273750093038874,0.3603614791911453,-0.0034122150407204233,0.27516708333146417,-0.002511811148235732,0.3260969745335048,-0.0031803311730532746,0.30509261016655237,-0.003217711563973491,0.3943310053042013,-0.0010628490564872362,-0.002776444679251505,0.03083986411268505,0.10935681589100538,0.0633399626979903,0.18033904345432586
lf_max_high_q70,0.08,0.3904090049301147,8.212163317433685e-05,0.849358962574662,-0.0011619697764043702,0.00997454155317003,0.00997454155317003,0.03943093049959075,0.08000000000000007,35,0,0.9994465101428995,0.3902774409404762,7.995240016511751e-05,0.3690928025379667,0.00017128674222838258,0.36203663775512396,-0.0017370564767417718,0.28169871759508214,0.004019823115382237,0.3309884906853495,0.001711184978791469,0.3052316726357329,-0.00307864909479294,0.3957401425235089,0.0003462881628203962,0.00023881290461462887,0.028056728514641513,0.11803290957906847,0.04122444077238194,0.1425759727949313
lf_mean_high_q70,0.03,0.38988259888647925,-0.00044428441046112654,0.8503804390901902,-0.0001404932608761733,0.005197050391393431,0.005197050391393431,0.0218903982075366,0.03000000000000025,0,0,0.9998899597811002,0.38975232845472185,-0.0004451600855892024,0.3678002381007482,-0.0011212776949901526,0.36211158818922523,-0.0016621060426404988,0.27683619525792313,-0.0008426992217767659,0.32855838306804336,-0.0007189226385146963,0.30539140261092734,-0.0029189191195985176,0.3949056402472061,-0.0004882141134824325,-0.0012920231385005105,0.017156902883396236,0.15751180631627387,0.030088309981171187,0.2265087694757307
potent46_x_lf_max_high_q70,0.16,0.38971702351862747,-0.0006098597783129045,0.8509543694495403,0.0004334370984738767,0.008784407082646984,0.008784407082646984,0.028293264703302005,0.16000000000000014,38,11,0.9991627877045078,0.3895867910183349,-0.0006106975219761779,0.365838212574377,-0.0030833032213613554,0.36058087430785346,-0.003192819924012269,0.27457182694665255,-0.0031070675330473474,0.32636183433125115,-0.0029154713753068995,0.30539191741429583,-0.0029184043162300277,0.3942194509206852,-0.001174403440003302,-0.0027319116349935335,0.02689733528056547,0.08526328351742567,0.04583550108831571,0.11870657768495448
potent46_x_lf_mean_high_q50,0.08,0.3898203794915298,-0.0005065038054105631,0.8508153387000483,0.00029440634898192375,0.008912125443918673,0.008912125443918673,0.03760198079618925,0.08000000000000007,36,0,0.9995847270575923,0.38969094669990223,-0.0005065418404088251,0.36607776088531313,-0.0028437549104252113,0.3607907509930149,-0.0029829432388508437,0.27580580459934756,-0.001873089880352341,0.32646967877953553,-0.002807626927022522,0.30544074262049353,-0.0028695791100323276,0.39462173216989704,-0.0007721221907914799,-0.0023581860429124544,0.026134719911615607,0.11685987772969511,0.06275057936332884,0.22321680045211856
lf_max_high_q70,0.05,0.3901458620141985,-0.0001810212827418889,0.8498880614976501,-0.0006328708534163452,0.006234088470731255,0.006234088470731255,0.024644331562243948,0.04999999999999982,0,0,0.9997544094306781,0.3900149050126335,-0.00018258352767758224,0.36870771858846835,-0.00021379720726999452,0.3624602578445847,-0.0013134363872810417,0.27839628320778437,0.0007173887280844671,0.3299596876730566,0.0006823819664985575,0.30564927722611807,-0.0026610445044077946,0.39530889558064664,-8.495878004188828e-05,-0.00047891103073628244,0.01753545532165097,0.11803290957906866,0.02576527548273869,0.14257597279493134
lf_max_high_q60,0.03,0.389993205436786,-0.00033367786015436884,0.8502406803827596,-0.00028025196830683274,0.005029843233045319,0.005029843233045319,0.017649049002021754,0.03000000000000025,0,0,0.9998919152615652,0.38986282104462255,-0.00033466749568850096,0.3682726156587172,-0.0006489001370211245,0.3624932234513753,-0.001280470780490428,0.2773065039313711,-0.000372390548328827,0.3291273055484975,-0.00015000015806054812,0.30567028668659574,-0.0026400350439301223,0.39516203505416003,-0.00023181930652849125,-0.0008872693290599235,0.01478777171305815,0.15266122080418418,0.023229820809449332,0.1966048761456319
potent46_x_lf_max_high_q60,0.12,0.3897938507628584,-0.0005330325340819897,0.8508973446120078,0.00037641226094142777,0.008593926001723378,0.008593926001723378,0.0347130064633694,0.1200000000000001,38,6,0.999397623131272,0.38966394912736024,-0.000533539412950812,0.3661909538006886,-0.0027305619950497295,0.36094181863072955,-0.00283187560113618,0.27523222038480194,-0.0024466740948979604,0.3266700486288266,-0.002607257077731462,0.3056953198951831,-0.002615001835342745,0.3944251560080295,-0.0009686983526590032,-0.002366678159469513,0.02532815218044559,0.09730139729383978,0.04914047509858153,0.1522972783471448
lf_max_high_q70,0.12,0.3911496722498719,0.0008227889529315302,0.8485094661855681,-0.002011466165498299,0.014961812329755039,0.014961812329755039,0.059146395749385405,0.1200000000000001,63,21,0.9988439555032199,0.39101726222568667,0.0008197736853756132,0.3702263277920609,0.0013048119963225413,0.36189822994860793,-0.0018754642832577995,0.2890242058952861,0.011345311415586201,0.3333798392379434,0.004102533531385344,0.3057131532049101,-0.002597168525615756,0.3966944528041075,0.0013005984434189544,0.002263437096306581,0.04208509277196246,0.11803290957906866,0.061836661158573045,0.14257597279493137
potent46_x_lf_mean_high_q60,0.08,0.38987640015105635,-0.0004504831458840286,0.8507875323810344,0.0002666000299680338,0.007678845883094283,0.007678845883094283,0.03139678262602708,0.08000000000000007,32,0,0.9996249032926027,0.38974685633111933,-0.00045063220919172586,0.36641957691023186,-0.002501938885506483,0.36114789105934514,-0.002625803172520591,0.27581766004949065,-0.0018612344302092465,0.32682678948154154,-0.002450516225016519,0.30580971015403585,-0.0025006115764900083,0.3946782060591499,-0.0007156483015386406,-0.0021092920985469146,0.02349198597668255,0.11001098970439184,0.05481782993227708,0.2054161950256665
lf_mean_highq50_x_pred_highq60_centered,0.03,0.3899404910037017,-0.00038639229323866875,0.8504480753373637,-7.285701370274289e-05,-1.0041783302652487e-16,0.007503867515735954,0.015549558989231117,0.023690909100229085,0,0,0.9999485353095777,0.38981112710228905,-0.0003863614380220093,0.3674972236415401,-0.001424292154198259,0.36209419758491695,-0.0016794966469487749,0.27658767747847135,-0.0010912170012285505,0.3280886601112355,-0.0011886455953225572,0.30609738627083927,-0.0022129354596865936,0.39477126205077817,-0.0006225923099103525,-0.0013698631945491813,0.02239734307538734,0.17455300129847315,0.03844547830315281,0.2672368998498996
potent46_x_lf_max_high_q70,0.12,0.3898672395856145,-0.00045964371132589665,0.8508684565452985,0.00034752419423211833,0.006588305311985242,0.006588305311985242,0.021219948527476995,0.1200000000000001,32,5,0.9994761090063032,0.38973722463992944,-0.0004602639003816189,0.3665908895430168,-0.002330626252721568,0.36136093045215595,-0.002412763779709781,0.27533044499321374,-0.0023484494864861594,0.32707255333837737,-0.0022047523681806847,0.30610336965665275,-0.002206952073873114,0.3945130517806861,-0.0008808025800024488,-0.0020640577568289595,0.02017300146042408,0.08526328351742542,0.034376625816236725,0.11870657768495409
potent46_x_lf_mean_high_q70,0.08,0.3899278634480289,-0.0003990198489114971,0.8507583363548857,0.00023740400381933036,0.006499508810569611,0.006499508810569611,0.029202924781099433,0.08000000000000007,25,0,0.9996625018488181,0.3897982550458944,-0.0003992334944166731,0.366710754589711,-0.0022107612060273674,0.36144231287698103,-0.0023313813548846984,0.2758343767684168,-0.001844517711283078,0.3271252093725792,-0.002152096333978837,0.3061248487118262,-0.0021854730186996463,0.3947388293750028,-0.0006550249856857038,-0.0018965424350932218,0.019610873679186562,0.09805336520830536,0.04547708885810147,0.18177101169979534
potent46_x_lf_max_high_q50,0.08,0.38990833251483575,-0.0004185507821046208,0.8508005960508892,0.0002796636998227964,0.007041904687926116,0.007041904687926116,0.02958191695461175,0.08000000000000007,20,0,0.9996457024939134,0.3897787360705004,-0.00041875246981065706,0.36671481728477834,-0.0022066985109600035,0.36147468575578473,-0.0022990084760809992,0.27598015526527536,-0.0016987392144245383,0.3271328864755885,-0.00214441923096953,0.3061409822389428,-0.0021693394915830444,0.3946852883230303,-0.0007085660376582315,-0.0018711284936127244,0.02055990940845678,0.10935681589100557,0.04222664179866022,0.18033904345432572
lf_max_high_q70,0.03,0.3901278549759084,-0.00019902832103196877,0.8501944509526003,-0.00032648139846613855,0.0037404530824387567,0.0037404530824387567,0.014786598937346618,0.03000000000000025,0,0,0.9999015148929393,0.3899974278984675,-0.0002000606418435802,0.36861943345505765,-0.0003020823406806872,0.3628623863218877,-0.0009113079099780097,0.2773960752505692,-0.0002828192291307041,0.32946501383373383,0.00018770812717577856,0.3064387563497607,-0.001871565380765161,0.3952129661001613,-0.00018088826052720108,-0.0005601591656509974,0.010521273192990578,0.11803290957906844,0.015459165289643136,0.1425759727949304
potent46_x_lf_mean_high_q50,0.05,0.39000694510217204,-0.0003199381947683322,0.8507098751912061,0.0001889428401397053,0.005570078402449173,0.005570078402449173,0.023501237997618326,0.04999999999999982,0,0,0.9998203624536376,0.3898775387517063,-0.00031994978860477863,0.3671169457216718,-0.001804570074066536,0.3618821314525331,-0.0018915627793326117,0.27648099004942883,-0.0011979044302710684,0.3274953156221182,-0.001781990084439855,0.3064896115317049,-0.0018207101988209629,0.3949112779914438,-0.0004825763692447027,-0.001496552322695956,0.016334199944759698,0.1168598777296949,0.039219112102080435,0.2232168004521182
potent46_x_lf_max_high_q60,0.08,0.3899685297707642,-0.00035835352617619165,0.850777536044694,0.0002566036936275662,0.005729284001148913,0.005729284001148913,0.023142004308913052,0.08000000000000007,16,0,0.9996905007736594,0.3898388079198112,-0.0003586806204998738,0.3670769426834378,-0.0018445731123005182,0.36186157871550745,-0.0019121155163582815,0.2760235799675005,-0.0016553145121994128,0.32751493587246966,-0.0017623698340883953,0.30654278872469665,-0.0017675330058292138,0.3947480554589159,-0.0006457989017726318,-0.0015979508137580756,0.016885434786963707,0.09730139729383971,0.032760316732387634,0.1522972783471446
potent46_x_lf_mean_high_q60,0.05,0.39004195801437613,-0.0002849252825642412,0.8506894653104328,0.00016853295936636314,0.004799278676933932,0.004799278676933932,0.019622989141266527,0.04999999999999982,0,0,0.9998437393337432,0.389912482271217,-0.0002850062690940569,0.36733058073724595,-0.0015909350584923931,0.3621053439939896,-0.0016683502378761483,0.27648839970576833,-0.0011904947739315719,0.3277185098108719,-0.001558795895686138,0.3067202162401687,-0.001590105490357152,0.3949465741722268,-0.00044728018846174056,-0.001340993607467524,0.014682491235426564,0.11001098970439181,0.03426114370767316,0.20541619502566666
potent46_x_lf_max_high_q70,0.08,0.39001745565260154,-0.0003094276443388333,0.8507482793906163,0.00022734703954985225,0.004392203541323499,0.004392203541323499,0.01414663235165127,0.08000000000000007,11,0,0.9997295214974858,0.389887658261524,-0.00030983027878705993,0.3673435665116566,-0.0015779492840817255,0.36214098659645844,-0.0016327076354072934,0.2760890630397751,-0.0015898314399248048,0.32778327234550353,-0.0014940333610545253,0.30681482189900977,-0.0014954998315160895,0.3948066526406868,-0.0005872017200017066,-0.0013962038786643576,0.013448667640282663,0.08526328351742525,0.0229177505441578,0.11870657768495423
potent46_x_lf_mean_high_q70,0.05,0.390074122574984,-0.0002527607219564021,0.8506710413537097,0.00015010900264333937,0.0040621930066059965,0.0040621930066059965,0.01825182798818759,0.04999999999999982,0,0,0.9998618719707831,0.3899446064679514,-0.0002528820723596281,0.36751256678692046,-0.0014089490088178835,0.362289357630012,-0.0014843366018537085,0.2764988476550972,-0.0011800468246027096,0.3279050222427705,-0.001372283463787538,0.30691717783878775,-0.0013931438917381134,0.3949844637446349,-0.0004093906160536065,-0.0012080250678089266,0.012256796049491567,0.09805336520830533,0.028423180536313354,0.18177101169979534
potent46_x_lf_max_high_q50,0.05,0.3900619157417382,-0.00026496755520216686,0.8506957591997638,0.00017482684869740694,0.004401190429953826,0.004401190429953826,0.01848869809663274,0.04999999999999982,0,0,0.9998474725237219,0.38993240710833016,-0.00026508143198089584,0.3675151059713375,-0.0014064098244008227,0.36230959067926427,-0.001464103552601459,0.27658995921563373,-0.001088935264066171,0.3279098204321513,-0.0013674852744067767,0.30692726129323566,-0.0013830604372901956,0.3949510005871521,-0.0004428537735364224,-0.0011921413543836412,0.012849943380285537,0.10935681589100583,0.026391651124162807,0.1803390434543265
lf_max_high_q70,0.16,0.39227426657155606,0.0019473832746156883,0.8475442197489865,-0.0029767126020798784,0.019949083106340047,0.019949083106340047,0.07886186099918079,0.16000000000000014,82,35,0.9980746517111523,0.39214087747649407,0.0019433889361830103,0.3719341302446288,0.0030126144488904494,0.362287306111206,-0.0014863881206597096,0.29915252173498375,0.021473627255283845,0.3364599312121194,0.007182625505561369,0.3071660215593693,-0.001144300171156576,0.3980548984048848,0.002661044044196259,0.005283203827019273,0.05611345702928329,0.11803290957906888,0.08244888154476401,0.14257597279493145
potent46_x_lf_max_high_q60,0.05,0.3900995390266935,-0.00022734427024689863,0.8506799406373962,0.00015900828632975372,0.0035808025007180717,0.0035808025007180717,0.01446375269307048,0.04999999999999982,0,0,0.9998663162445676,0.3899699520141494,-0.00022753652616164244,0.3677414343454997,-0.0011800814502386237,0.36255139877909104,-0.001222295452774691,0.2766170996545244,-0.0010617948251754883,0.32814860130520196,-0.0011287044013560954,0.30717839034683175,-0.001131931383694107,0.39499023004708056,-0.00040362431360796425,-0.0010214053044744948,0.01055339674185234,0.09730139729384008,0.02047519795774229,0.15229727834714493
potent46_x_lf_mean_high_q50,0.03,0.39013295628763245,-0.00019392700930792595,0.8506334974451659,0.00011256509409951487,0.0033420470414695052,0.0033420470414695052,0.014100742798570924,0.03000000000000025,0,0,0.999931113756343,0.3900035616652877,-0.0001939268750233425,0.36782292318067367,-0.0010985926150646752,0.36262290599364144,-0.0011507882382242873,0.2769443012509125,-0.0007345932287873835,0.32819226108526944,-0.0010850446212886111,0.3072020450406085,-0.0011082766899173646,0.3951043085391417,-0.0002895458215468327,-0.0009111402024715257,0.009800519966855874,0.11685987772969518,0.023531467261248294,0.22321680045211803
potent46_x_lf_mean_high_q60,0.03,0.39015396403495484,-0.00017291926198553798,0.8506253106453441,0.00010437829427767387,0.0028795672061603522,0.0028795672061603522,0.011773793484759845,0.03000000000000025,0,0,0.9999360913429814,0.39002452777699415,-0.00017296076331690946,0.3679511041900182,-0.0009704116057201451,0.3627568335185153,-0.0010168607133504426,0.2769487470447162,-0.0007301474349836745,0.3283261775985217,-0.0009511281080363809,0.30734040786568684,-0.0009699138648390226,0.39512548624761146,-0.00026836811307706654,-0.0008178049733344553,0.008809494741255957,0.11001098970439173,0.020556686224603906,0.20541619502566627
potent46_x_lf_max_high_q70,0.05,0.3901301177028419,-0.00019676559409848027,0.850665413695137,0.00014448134407063495,0.002745127213327182,0.002745127213327182,0.008841645219781933,0.04999999999999982,0,0,0.9998854266218401,0.39000048347771993,-0.00019700506259112682,0.36790807423813643,-0.001013441557601913,0.36272602870468534,-0.0010476655271803859,0.27665802657469607,-0.0010208679050038305,0.3283163116008482,-0.0009609941057098781,0.30734841108077743,-0.000961910649748432,0.3950268532856875,-0.00036700107500103885,-0.000895313470040913,0.008405417275176677,0.08526328351742525,0.01432359409009859,0.1187065776849538
potent46_x_lf_mean_high_q70,0.03,0.3901732627713196,-0.0001536205256207901,0.8506125318506543,9.159949958792435e-05,0.0024373158039636086,0.0024373158039636086,0.01095109679291273,0.03000000000000025,0,0,0.9999422244408038,0.3900438022950347,-0.000153686245276341,0.3680602958198229,-0.0008612199759154282,0.36286724170012874,-0.0009064525317369898,0.27695501581431353,-0.0007238786653863682,0.3284380850576608,-0.0008392206488972431,0.3074585848248582,-0.0008517369056676438,0.3951482199910563,-0.0002456343696322083,-0.0007380238495393135,0.007354077629695136,0.09805336520830701,0.017053908321788228,0.1817710116997965
potent46_x_lf_max_high_q50,0.03,0.3901659386713721,-0.00016094462556826006,0.8506252099370266,0.00010427758596021075,0.0026407142579722882,0.0026407142579722882,0.011093218857979717,0.03000000000000025,0,0,0.999937069083214,0.39003648267926205,-0.00016100586104900172,0.3680618193304731,-0.0008596964652652361,0.36287938152968013,-0.0008943127021855957,0.2770096827506355,-0.0006692117290644228,0.32844096397128925,-0.0008363417352688085,0.307464634897527,-0.0008456868329988487,0.3951281420965667,-0.00026571226412180904,-0.0007284936214841201,0.007709966028171333,0.10935681589100606,0.01583499067449767,0.18033904345432666
potent46_x_lf_max_high_q60,0.03,0.3901885126423453,-0.00013837065459509912,0.8506171359372849,9.620358621853509e-05,0.0021484815004308394,0.0021484815004308394,0.008678251615842573,0.03000000000000025,0,0,0.9999450687760258,0.3900590096227535,-0.0001384789175575274,0.3681976163549705,-0.000723899440767839,0.36302446638957614,-0.0007492278422895904,0.2770259670139699,-0.00065292746572998,0.3285842324951197,-0.0006930732114383553,0.30761531232968464,-0.0006950094008412178,0.3951516797725237,-0.00024217458816483406,-0.0006260519915386361,0.006332038045111268,0.09730139729383812,0.012285118774645203,0.15229727834714277
potent46_x_lf_max_high_q70,0.03,0.39020685984803427,-0.00012002344890610361,0.8506101652474729,8.923289640649923e-05,0.001647076327996305,0.001647076327996305,0.005304987131869515,0.03000000000000025,0,0,0.9999542239800215,0.3900773285008959,-0.00012016003941517361,0.3682976002905525,-0.000623915505185868,0.3631292443449327,-0.0006444498869330184,0.27705052316607287,-0.0006283713136270297,0.3286848586725074,-0.0005924470340506471,0.3077173247700521,-0.0005929969604737684,0.39517365371568786,-0.00022020064500066772,-0.0005503968908784999,0.005043250365106045,0.08526328351742574,0.008594156454059167,0.11870657768495387
