source,gate,gamma,MAE,delta_mae_vs_raw,Spearman_R,train_gate_mean,test_gate_mean,id55_abs_delta_mean,id55_abs_delta_p90,id55_abs_delta_max,id55_spearman,id56_minus_id55_projection,id56_minus_id55_pearson,id56_minus_id51_projection,id56_minus_id51_pearson
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_MEAN_positive_delta_AND_num_rings_high_soft_q20_AND_family_gap_high_soft_q20,0.15,0.389996492741883,-0.0014475018456062694,0.8503279423218432,0.23916032184434338,0.24468668876202454,0.004141314478670371,0.011807279926459736,0.02496568090668916,0.9999408911586686,0.026775732076582674,0.3441792775455729,0.04868164884112444,0.5379861653426968
seed10_top500_minus_current_raw,num_rings_high_soft_q20,0.25,0.38999797602482006,-0.001446018562669238,0.8508650928367607,0.38123993558776165,0.3521767381416504,0.009999068862361769,0.02496223825889974,0.1479502110800972,0.9997220551175282,-0.0995952411766168,-0.4196599842519308,-0.0674576559813743,-0.25375986867412237
seed10_top500_minus_current_raw,lf_mean_soft_q50_to_q95,0.5,0.38999854014010427,-0.0014454544473850306,0.850877537881888,0.22613256731567852,0.24630952511673845,0.01223569219837977,0.04027661987694806,0.1317259262870243,0.9990835018601955,-0.07015544666457507,-0.1954438035331908,-0.030602946091880075,-0.07423491330591436
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_MEAN_num_rings_high_soft_q20,0.35,0.3900037549111494,-0.0014402396763398828,0.8506923350324125,0.28243664773490074,0.27311523335105725,0.010300327070304382,0.02564799953105777,0.10356514775606795,0.9996441914408266,-0.09046474964613366,-0.4038255803025274,-0.05845522761929956,-0.232831137463114
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_MEAN_positive_delta_AND_num_rings_high_soft_q20,0.35,0.3900060993876346,-0.0014378951998547107,0.8506381040685301,0.2087925646067577,0.20308194525724202,0.007299049412335744,0.02100448479714423,0.06804449016248171,0.9997272104751179,-0.055903974295477374,-0.3103881120015662,-0.0356450916607996,-0.17511143718660982
seed10_top500_minus_current_raw,lf_mean_soft_q50_to_q95_MEAN_family_gap_high_soft_q20,0.25,0.3900272796648822,-0.0014167149226070874,0.8505880299651735,0.2889272845509673,0.3047888605959628,0.00834125602783563,0.02418786719092605,0.078915672593447,0.9997099666928347,-0.07066568577248751,-0.35956358788024606,-0.041588194215352044,-0.18765687853457694
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_MEAN_positive_delta_AND_family_gap_high_soft_q20,0.25,0.3900285039113404,-0.0014154906761488784,0.8503570099047221,0.22382712221706116,0.23132624714775935,0.006336503165312314,0.01936780829471907,0.07438348621824886,0.9997643646039549,-0.035347976955724066,-0.20934865508409067,-0.009648002738474529,-0.04514968915948595
optuna_top500_minus_current_raw,lf_mean_soft_q50_to_q95_AND_positive_delta_AND_num_rings_high_soft_q20,0.5,0.39004876813114736,-0.0013952264563419359,0.8506480204977671,0.06366259955376365,0.06871249625149237,0.0037694922997800087,0.01581240271131801,0.05956110224919087,0.9999104923259837,0.02150801759914771,0.19710295290206495,0.03924138386778249,0.3043283791354333
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_MEAN_num_rings_high_soft_q20,0.15,0.39005023116157855,-0.0013937634259107434,0.8503539532254882,0.3035993278917818,0.2995731733274174,0.0049349409833273905,0.0113657391821274,0.027456320417475588,0.9999271139099373,0.03396401777093743,0.3645675259266373,0.058711387367335055,0.556854580075265
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_AND_family_gap_high_soft_q20,0.35,0.39006251605118486,-0.0013814785363044368,0.8501374978200664,0.10430811720105043,0.12129866399587617,0.00486349916194193,0.016703585089214112,0.06369651840376278,0.9998326286492822,0.03110243904128424,0.23513741117855586,0.056439597984906484,0.364865686981039
