name,oof_mae,oof_spearman,as1_mae,as1_bias,as1_spearman
chemprop_pretrain_finetune_frozen_hilr_nowup_umap,0.4907,0.7746,0.45337969169960474,0.021381652964426838,0.808418601844161
chemprop_pretrain_finetune_frozen_lowlr_umap,0.4562,0.7945,0.4606579806324111,-0.04632660276679845,0.8213001563458371
chemprop_pretrain_finetune_frozen_aggrlr_umap,0.4863,0.7708,0.4510801616600791,0.035206971936758875,0.8175302073409028
chemprop_pretrain_finetune_frozen_ultrlowlr_umap,0.4809,0.7805,0.47592854703557325,-0.07640656126482216,0.8014963456024717
chemprop_pretrain_finetune_frozen_lowlr_const_umap,0.5054,0.7645,0.5009679794466404,-0.1380160569169961,0.7865391887100693
tabpfn_chemprop_pretrain_embed_umap_default,0.4371,0.8073,0.4441257126482214,-0.02432847233201585,0.8307140987848911
tabpfn_2d_full_boltz_log2fc_pred_umap_default,0.4427,0.801,0.47252759090909097,0.022314659683794435,0.8156869153212911
peft_molformer_xl_lora_r32a64_umap_default,0.529,0.705,0.5307346670806644,0.09471858303537482,0.7638991165777336
chemprop_relative_aux_umap_default,0.5456,0.7118,0.4819381602291062,0.11110994044971086,0.7832420116884563
tabpfn_molformer_c3_pretrain_embed_umap,0.4752,0.762,0.505530419762846,-0.08157611857707514,0.77863962779533
tabpfn_kermt_pretrain_embed_umap_default,0.4484,0.7891,0.45455145375494077,0.05842534071146241,0.8165924441043928
tabpfn_attentivefp_pretrain_embed_umap_default,0.4843,0.7598,0.4912836347826088,-0.03832004189723323,0.79693794927739
tabpfn_gatedgcn_pretrain_embed_umap_default,0.4739,0.7642,0.47954833992094864,0.11893248853754938,0.771675400579263
tabpfn_cheme_2d_full_boltz_log2fc_pred_umap_default,0.4212,0.8236,0.44221670039525696,-0.017887164426877492,0.8346626340719265
tabpfn_cheme_2d_full_boltz_log2fc_pred_umap_s43_default,0.4241,0.8085,0.44221670039525696,-0.017887164426877492,0.8346626340719265
tabpfn_boltz_trunk_pretrain_embed_c_umap_default,0.4944,0.7518,0.4802804260869566,-0.05113627430830043,0.7721144560653415
tabpfn_boltz_trunk_pretrain_embed_a_umap_default,0.5227,0.7178,0.5365839893280633,-0.08229150948616605,0.70262586678009
tabpfn_boltz_trunk_pretrain_embed_b_umap_default,0.5168,0.7268,0.5023640411067194,-0.05488582766798422,0.7278343208782444
tabpfn_boltz_trunk_pretrain_embed_b_first_umap_default,0.5136,0.7296,0.5052355837944664,-0.030003558498023754,0.7357113838605446
tabpfn_boltz_trunk_pretrain_embed_c_h512_umap_default,0.4897,0.7565,0.47110790158102767,-0.04017963280632412,0.7729258750649292
tabpfn_boltz_trunk_pretrain_embed_c_h1024_umap_default,0.4946,0.7518,0.48124707865612654,-0.04372153636363643,0.7795842866692826
tabpfn_boltz_trunk_pretrain_embed_c_concat_umap_default,0.485,0.7612,0.4772503347826087,0.0048086106719367055,0.7785028060155211
tabpfn_boltz_trunk_pretrain_embed_c_cls_umap_default,0.5046,0.7368,0.4901199229249012,-0.0457609039525692,0.7550050010137581
tabpfn_boltz_trunk_pretrain_embed_c_concat_t8p25_umap_default,0.4903,0.7573,0.47613113675889335,0.0021661999999999563,0.7718084140134421
tabpfn_boltz_raw_plus_pretrain_concat_umap_default,0.4818,0.7631,0.48027555928853755,0.01522689288537544,0.7852383247340177
tabpfn_pooled_boltz_ab_sonly_umap_default,0.5075,0.7335,0.5257278604743084,0.058659177470355685,0.7262196341201603
tabpfn_pooled_boltz_ab_zonly_umap_default,0.4893,0.7523,0.4849161747035573,0.025873427667984165,0.7905232930491414
tabpfn_pooled_boltz_ab_sprot_umap_default,0.5328,0.7012,0.5477490671936759,-0.004792298023715447,0.703867449002747
tabpfn_pooled_boltz_ab_slig_umap_default,0.5155,0.7247,0.5309760679841898,0.08092773201581022,0.7091635326466321
tabpfn_pooled_boltz_ab_zmean_umap_default,0.4897,0.7516,0.502020457312253,0.009147798814229207,0.7892190944744614
tabpfn_pooled_boltz_ab_zmax_umap_default,0.5755,0.6604,0.5919753964426879,0.03979662252964425,0.610172267251709
tabpfn_pooled_boltz_ab_nozmax_umap_default,0.4886,0.755,0.4988055063241107,0.03486216245059283,0.7754901814102021
tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default,0.4331,0.8097,0.4433550371541502,-0.00707865217391307,0.8360891012629827
tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default,0.4369,0.8061,0.4488505545454546,0.005816361660079011,0.8304877165891156
tabpfn_cheme_2d_full_boltz_log2fc_pred_top500_umap,0.4179,0.8279,0.4413365501976285,-0.039527604743083054,0.8244061497127526
tabpfn_kermt_pretrain_embed_top500_umap,0.4502,0.7888,0.45519955928853756,0.050089147430829976,0.8146183617163545
tabpfn_mixed_pool_top500_umap,0.4113,0.8305,0.4371089272727273,-0.011453418972332043,0.8353640113167756
tabpfn_oe_cheme_2d_full_boltz_log2fc_pred_top500_umap,0.407,0.8338,0.4694156865612648,0.057137067588932756,0.7775309557708093
tabpfn_unimol_v2_3ddesc_top500_umap,0.4958,0.7385,0.5448736229249013,0.005397430039525664,0.7415261828466321
tabpfn_unimol_v2_pretrain_embed_umap_default,0.4885,0.7483,0.5023855442687748,0.03273760355731221,0.7836932940361724
tabpfn_unimol_v2_pretrain_embed_top500_umap,0.4959,0.7431,0.5098838201581027,0.0211630549407114,0.7736498534782601
tabpfn_unimol_v2_3d_omega_top500_umap,0.4907,0.7444,0.5110016743083003,0.02136012015810274,0.7729710774018926
tabpfn_cheme_2d_full_boltz_log2fc_pred_ens4_umap_default,0.4249,0.8179,0.43415683478260875,0.0019149478260869187,0.8334380953533704
tabpfn_cheme_2d_full_boltz_log2fc_pred_ens4_top500_umap,0.4194,0.8253,0.43324105454545464,-0.004363511462450618,0.8245884411044409
tabpfn_boltz2_tabular_tier0_umap_default,0.5797,0.6524,0.6487279213438735,-0.16567193399209493,0.6397560852613395
tabpfn_boltz2_mordred3d_umap_default,0.608,0.6203,0.6595674,-0.133682300395257,0.6255080863439192
ens_caruana_bag20_ood2bin,,,0.42949485773820956,-0.015149816624198901,0.8430669341484794
tabpfn_chemberta_77m_mlm_umap_default,0.5522,0.6691,0.5799459367588933,0.08307779920948612,0.6913475131967777
tabpfn_chemberta_77m_mtr_umap_default,0.5494,0.6767,0.5591092063241108,0.07398854387351773,0.701166424113708
tabpfn_chemberta_100m_mlm_umap_default,0.5643,0.657,0.6087454249011858,0.022578501581027612,0.6710231345564164
tabpfn_chemberta_10m_mlm_umap_default,0.5478,0.6723,0.5772516553359684,0.07902731699604736,0.6866631431457324
tabpfn_chemberta_10m_mtr_umap_default,0.5367,0.691,0.5422417976284585,0.007792567588932753,0.7236768174104931
tabpfn_chemberta_5m_mlm_umap_default,0.559,0.658,0.5985562727272729,0.04136895019762839,0.6843567124277259
tabpfn_chemberta_5m_mtr_umap_default,0.5287,0.6914,0.5613011063241107,0.022587356916996013,0.7026725511608882
tabpfn_chemberta_zinc_v1_umap_default,0.5939,0.628,0.6599724913043478,0.08293042094861656,0.4887265557147668
tabpfn_bert_base_smiles_umap_default,0.669,0.5558,0.6816891790513835,0.0511610169960474,0.41633167846934777
tabpfn_chemberta_5m_mtr_pretrain_embed_umap_default,0.4971,0.7318,0.47063740158102774,-0.02620781897233206,0.8051645532533434
tabpfn_chemfm_1b_last_umap_default,0.5964,0.6331,0.7142850371541503,-0.04630699367588937,0.47478941549170905
tabpfn_chemfm_1b_mean_umap_default,0.5538,0.6906,0.6047464727272728,0.042829744664031576,0.682379295441059
tabpfn_chemfm_3b_mean_umap_default,0.5502,0.6908,0.59931285770751,0.08151809249011854,0.6464545528839645
tabpfn_chemfm_3b_last_umap_default,0.5846,0.6493,0.6810995264822133,0.01099853280632406,0.517485245819337
tabpfn_cheme_2d_full_boltz_log2fc_emax_pred_umap_default,0.426,0.8168,0.4554524683794467,0.0007611102766798144,0.8265695632006949
tabpfn_cheme_2d_full_boltz_log2fc_pred_seed5ens_umap_default,0.4068,0.8357,0.4266632154150198,-0.011154336363636412,0.8431047262662684
tabpfn_cheme_2d_full_boltz_log2fc_pred_seed5ens_top500_umap,0.3987,0.8426,0.42329380988142296,-0.015036096837944723,0.8322094810142685
tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_umap_default,0.4055,0.838,0.42511177272727285,-0.011873547430830078,0.8428968696184289
tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_top500_umap,0.3966,0.8458,0.42141363992094866,-0.01085438300395263,0.8334051198780446
tabpfn_cheme_2d_full_boltz_log2fc_pred_seed15ens_top500_umap,0.396,0.8454,0.4169628027667984,-0.013775769565217418,0.8338482509846689
tabpfn_cheme_2d_full_boltz_log2fc_pred_seed15ens_umap_default,0.4058,0.8376,0.4233141177865613,-0.01091984664031623,0.84361788394409
tabpfn_kermt_pretrain_embed_seed5ens_umap_default,0.4453,0.7961,0.46156606482213447,0.025065550197628416,0.8143664142644277
tabpfn_cheme_2d_full_boltz_log2fc_pred_optuna_trial10_seed5ens_umap_default,0.3959,0.8425,0.43758927826086963,-0.025536729644268844,0.8334429119958338
tabpfn_cheme_2d_full_boltz_log2fc_pred_optuna_trial11_seed5ens_umap_default,0.4008,0.8403,0.436249285770751,-0.023745684189723337,0.8391713819285403
tabpfn_chemprop_pretrain_optuna_trial10_embed_umap,0.4334,0.8069,0.4462348438735178,0.022352373517786527,0.818188605314541
tabpfn_chemprop_pretrain_optuna_trial11_embed_umap,0.4374,0.8048,0.42888466047430834,0.010148753754940674,0.8493893331480078
tabpfn_chemprop_family_meta_umap,0.3976,0.8445,0.42189335151515156,-0.02023986166007908,0.8433852030620164
knn_alltrain_umap,0.7459,0.4606,0.7249904554024903,0.507467720064632,0.40447040082206964
knn_potent46_umap,1.9622,0.0671,1.5775137205665892,1.5698693491262043,-0.2210941190756164
tabpfn_admet_ai_umap,0.5155,0.708,0.5292885691699605,-0.007663750197628491,0.7469052609452697
tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_admet_ai_umap,0.4352,0.8064,0.4481286853754941,0.04172207588932802,0.8332128246904711
tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_admet_ai_top500_umap,0.3963,0.8462,0.41551976284584985,-0.0025010474308300853,0.831724852680268
tabpfn_cheme_2d_full_boltz_admet_ai_top500_umap,0.4631,0.7732,0.4578005695652174,0.05560047865612641,0.817781784281871
tabpfn_3d_shape_pure_umap,0.6285,0.5769,0.6775546312252966,-0.09879903122529647,0.5672215253844846
tabpfn_2d_full_boltz_plus_shape_umap,0.4804,0.7532,0.48652647905138346,0.037438880632411034,0.7988631242188778
lgbm_clamp_embed_umap_default,0.6188,0.6147,0.5829401958294028,-0.019703462246902607,0.7023524296925576
tabpfn_unimol_v2_pec50_ft_embed_umap_default,0.5056,0.7291,0.47466205652173915,0.09742556482213434,0.8184902012349357
tabpfn_unimol_v2_log2fc_real_embed_umap_default,0.4885,0.7483,0.5023855442687748,0.03273760355731221,0.7836932940361724
tabpfn_unimol_v2_log2fc_filtered_embed_umap_default,0.5031,0.7351,0.47969591501976283,0.08179985256916991,0.8048553979541901
tabpfn_drugclip_fold0_embed_umap_default,0.5416,0.6947,0.5365826090909093,0.052874688142292424,0.737929262459418
tabpfn_unimol_v2_log2fc_layer10_embed_umap_default,0.4972,0.7393,0.5207703043478261,0.030132471936758873,0.7655023174960972
tabpfn_unimol_v2_log2fc_layer08_embed_umap_default,0.4997,0.738,0.5152026478260869,0.046280002766798375,0.7660458570725336
tabpfn_unimol_v2_log2fc_layer06_embed_umap_default,0.499,0.737,0.5234625569169961,0.058459087351778634,0.7602036402755011
tabpfn_unimol_v2_log2fc_layer04_embed_umap_default,0.4998,0.7364,0.5220529375494072,0.07851907272727267,0.7633985562725084
tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default,0.4844,0.7528,0.48894941660079055,0.042456549407114574,0.7970290949732342
tabpfn_chemprop_mtr_embed_umap,0.5136,0.7096,0.503689009881423,0.08861181620553354,0.7887352071623784
tabpfn_molformer_c3_mtr_embed_umap,0.532,0.6943,0.5611415027667985,0.05860127114624502,0.7134989604755291
ens_no_aux_affine_a50,0.3959,0.8476,0.4503067525082103,-0.09874747967619892,0.8497516928656319
ens_potent_relu03_a50_noaux_a50,0.3903,0.8509,0.435217089261671,-0.005597793222872935,0.8365314913476894
ens_potent_relu03_a30_noaux_a30,0.3924,0.8492,0.42666899824160265,-0.006524459464711184,0.8439887654137647
lgbm_chemprop_assay_shape_embed_umap_default,0.4565,0.7948,0.4421936443707454,0.008410198857658363,0.8421139799626622
tabpfn_chemprop_assay_shape_embed_umap_default,0.4379,0.8039,0.4361903158102767,0.06429568972332013,0.8385296569480444
lgbm_chemprop_counter_emax_embed_umap_default,0.5412,0.6938,0.6094031522774832,0.07268549744646736,0.6657444649275909
tabpfn_chemprop_counter_emax_embed_umap_default,0.5099,0.72,0.5626522280632411,0.09924927944664029,0.7337561975314008
lgbm_dose_response_latent_umap_default,0.5611,0.6682,0.5669285082991025,-0.08900176974371836,0.6948073445292668
lgbm_cheme_2d_full_boltz_log2fc_drlatent_umap_default,0.4302,0.8164,0.45666182246743775,-0.08936420241457516,0.8200200409834736
tabpfn_cheme_2d_full_boltz_log2fc_drlatent_umap_default,0.4273,0.814,0.4453078513833993,-0.015346881422924931,0.8317192950158873
lgbm_boltz2_contact_umap_default,0.6296,0.6012,0.6736987147771446,-0.1514556806207577,0.5527538134685457
lgbm_cheme_2d_full_boltz_log2fc_contact_umap_default,0.4323,0.8154,0.46631193418760225,-0.11134094333492738,0.8170151971082876
lgbm_chemprop_drlatent_embed_umap_default,0.4705,0.7792,0.4741647714714162,0.03736996401792438,0.8104260302184838
tabpfn_chemprop_drlatent_embed_umap_default,0.4504,0.7906,0.45215639209486175,0.07133166719367585,0.8217603309565624
lgbm_chemprop_assay_shape_drlatent_embed_umap_default,0.4743,0.7713,0.46393382897082974,-0.031328992375106945,0.8161663565018694
tabpfn_chemprop_assay_shape_drlatent_embed_umap_default,0.4534,0.7883,0.4164356229249012,0.06827982134387348,0.8436930976687094
lgbm_repooled_trunk_region_zstats_umap_default,0.4988,0.7461,0.5062338386662507,-0.02336437451124505,0.7882668813105616
tabpfn_repooled_trunk_region_zstats_umap_default,0.4742,0.7657,0.480694809486166,0.03512552490118573,0.8028457465141151
ens_ens_caruana_bag20_repooled_trunk_resid_ridge_diag,0.3945,0.8479,0.4183159699518754,-0.010109885196204885,0.8468913482643451
ens_ens_caruana_bag20_repooled_trunk_resid_lgbm_diag,0.3944,0.8475,0.41567292857253546,-0.005974177473136223,0.850659444714486
tabpfn_cheme_2d_full_boltz_log2fc_pred_optuna_trial10_seed5ens_top500_umap,0.3828,0.8539,0.4467205841897234,-0.021321691699604784,0.8104464083212133
ens_simple_avg,0.4161,0.8291,0.4318643738252088,0.005435667281510461,0.8462874154016381
ens_vanilla,0.3812,0.8573,0.43714863419026495,-0.013648021661240111,0.820804783194034
ens_l2_a0.05,0.3865,0.8533,0.42673282931257484,-0.011643768425897073,0.8373870011513647
ens_l2_a0.1,0.3919,0.849,0.4252947539667939,-0.008857902630315592,0.8420009741202538
ens_l2_a0.3,0.4023,0.8408,0.42668796617182797,-0.0008951935894786712,0.8461688518948491
ens_l2_a0.5,0.4066,0.8372,0.42828704919832133,0.0010301217165883958,0.8466405123452944
ens_fold,0.3837,0.8555,0.4317681597116842,-0.01660110367576666,0.8288845156707519
ens_fold_l2_a0.1,0.3919,0.849,0.42490945461449464,-0.007441800035265247,0.8414266821342441
ens_fold_l2_a0.3,0.4023,0.8408,0.42674787347640364,-0.0011205831888585192,0.8462851923358858
ens_caruana_bag20,0.3914,0.849,0.4240371114716605,-0.009961531201887948,0.8423933452255339
ens_caruana_bag20_calibrated_linear,0.3903,0.847,0.41881203133737904,-0.006538412587918928,0.8423933452255339
ens_caruana_bag20_calibrated_linear_pos,0.3903,0.847,0.4188120313373782,-0.006538412587914462,0.8423933452255339
ens_caruana_bag20_calibrated_spline_k5,0.4031,0.8463,0.43178698754690636,-0.04181309310503866,0.8394514429407288
ens_caruana_bag20_calibrated_isotonic,0.3951,0.8465,0.42388000868877673,0.0030054814834395618,0.8425954965183982
ens_caruana_bag20_calibrated_best,0.3903,0.847,0.4188120313373782,-0.006538412587914462,0.8423933452255339
chemprop_strategy6_adaptive_readout_best_seeded_d128_b1_d02_lr5e4_umap,0.4818,0.7583,0.4819383609006533,0.05413087920241163,0.764968040693629
kan_chemprop_pretrain_embed_best_full256_h32_lr1e3_umap,0.4674,0.7872,0.5450068852270074,-0.155127189168817,0.8132519173006103
ka_gnn_best_fourier_h128_l3_g3_meanaggr_lr1e3_umap,0.5691,0.6605,0.5752705254008176,0.13046236388768132,0.6819487617070312
tabpfn_ka_gnn_pretrain_embed_umap_default,0.5021,0.7399,0.5152069988142293,0.13792435691699598,0.7675212317101402
kan_ka_gnn_pretrain_embed_ka_gnn_pretrain_full_h32_lr1e3_umap,0.5376,0.7183,0.5472556537884499,0.07544997890005,0.7120079452766942
ka_gnn_pretrain_finetune_fourier_h128_l3_g3_meanaggr_lr1e3_umap,0.5454,0.6811,0.5561044962509819,0.09068748764369798,0.7414061372960081
lgbm_rocs_active_proto_n64_none_umap,0.6966,0.4733,0.7301270830039526,0.1427761051383399,0.36582424811387004
lgbm_rocs_active_proto_n16_none_umap,0.6968,0.4762,0.7697104023715415,0.042436837154150184,0.22357839551402756
lgbm_rocs_active_proto_n32_none_umap,0.6963,0.4703,0.7216558272727273,0.08128396086956514,0.34228234794679946
lgbm_rocs_active_proto_n67_none_umap,0.6966,0.4733,0.734139238735178,0.11290519051383395,0.35238099650837074
lgbm_rocs_active_proto_n32_cheme_2d_full_boltz_log2fc_pred_umap,0.429,0.8176,0.46695206482213447,-0.08567928616600796,0.8153541964803642
lgbm_rocs_active_proto_n16_cheme_2d_full_boltz_log2fc_pred_umap,0.4297,0.8172,0.46477408972332024,-0.09214882411067198,0.8146528192355151
lgbm_rocs_active_proto_n64_cheme_2d_full_boltz_log2fc_pred_umap,0.431,0.816,0.4697312086956522,-0.09854352727272733,0.8160125944540024
lgbm_rocs_active_proto_n32_rdkit_desc_full_umap,0.5354,0.6974,0.6120487628458499,-0.039443767588932865,0.662311680895088
lgbm_rocs_active_proto_n32_inactive_n64_none_umap,0.6475,0.5623,0.6869380415019762,0.10418520830039522,0.4456879000601086
lgbm_rocs_active_proto_n32_inactive_n64_cheme_2d_full_boltz_log2fc_pred_umap,0.4291,0.8194,0.4669026185770751,-0.08823397035573127,0.8176102377079855
lgbm_rocs_active_proto_n32_dense_none_umap,0.6508,0.5529,0.6995904332015811,0.026960776284584924,0.4433707240950343
lgbm_rocs_active_proto_n32_inactive_n64_dense_none_umap,0.6126,0.6233,0.6478691343873518,0.002013298023715355,0.58623792368775
lgbm_rocs_active_proto_n32_inactive_n64_dense_cheme_2d_full_boltz_log2fc_pred_umap,0.4266,0.8195,0.46515452648221345,-0.07437954150197633,0.813305641389624
lgbm_rocs_active_proto_n32_dense_cheme_2d_full_boltz_log2fc_pred_umap,0.4285,0.8174,0.4614329185770752,-0.08177213596837951,0.8170933749205768
lgbm_rocs_active_proto_n64_inactive_n80_dense_cheme_2d_full_boltz_log2fc_pred_umap,0.4274,0.819,0.46150883992094865,-0.06919183280632416,0.8211045265596352
lgbm_rocs_active_proto_n32_inactive_n64_summary_dense_cheme_2d_full_boltz_log2fc_pred_umap,0.4303,0.8199,0.46158971462450593,-0.09005800000000005,0.819708070756235
lgbm_rocs_active_proto_n32_inactive_n64_dense_cheme_2d_full_boltz_log2fc_pred_optuna_trial10_seed5ens_umap,0.3956,0.8452,0.4467276059288538,-0.0680525458498024,0.8166369054194388
lgbm_cheme_2d_full_boltz_log2fc_pred_optuna_trial10_seed5ens_umap_default,0.3971,0.8427,0.4612834105066627,-0.09936475326842197,0.811846198723242
lgbm_repooled_trunk_region_zstats_umap,0.4933,0.7494,0.51259956594378,-0.021580401882533864,0.7785217020744157
tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_top500_umap_v3,0.3971,0.8454,0.4134670035573123,-0.017676402766798455,0.8353006539428353
tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_top500_umap_v3_temp0p7,0.3974,0.8451,0.41067424664031627,-0.018114264822134418,0.83573785687412
tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_top500_umap_v3_temp1p0,0.3976,0.8454,0.4150323857707511,-0.018339751778656183,0.8352636028469637
tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_top500_umap_v3_temp1p2,0.3995,0.8453,0.4184899415019764,-0.021770991304347866,0.8342069055927059
tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_top400_umap_v3,0.396,0.8457,0.41358907154150204,-0.017703098418972375,0.8354696069400096
tabpfn_cheme_2d_full_boltz_log2fc_pred_optuna_trial10_seed5ens_umap_default_v3,0.4371,0.8044,0.47212579011857714,-0.0205948992094862,0.813007009556899
tabpfn_chemprop_pretrain_embed_umap_default_v3,0.4376,0.8057,0.4280192996047431,-0.02587699525691705,0.8455341666225689
tabpfn_pooled_boltz_umap_default_v3,0.5035,0.7407,0.521749357312253,6.491304347824537e-05,0.7443813402944969
tabpfn_pooled_boltz_allpairs_umap_default_v3,0.4986,0.7471,0.4995056059288538,0.006948495256916986,0.771841018977809
tabpfn_molformer_c3_pretrain_embed_umap_default_v3,0.48,0.7632,0.531733466007905,-0.12520389525691705,0.7640989198330883
tabpfn_kermt_pretrain_embed_umap_default_v3,0.4497,0.7885,0.4593562762845849,0.04465682964426871,0.8160244508046813
tabpfn_attentivefp_pretrain_embed_umap_default_v3,0.4824,0.76,0.4907557754940711,-0.05236576996047432,0.7934914563394144
tabpfn_gatedgcn_pretrain_embed_umap_default_v3,0.4753,0.7635,0.4781461462450593,0.1016002434782608,0.7692833818297932
tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_top400_umap_nolog2fc_v3,0.4871,0.7485,0.5302830924901186,0.050320463241106686,0.7673474620705024
tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_top400_umap_residlog2fc_v3,0.4649,0.8047,0.47540928379446645,-0.09462388853754947,0.8179388809283664
tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_top100_umap_residlog2fc_v3,0.4708,0.8021,0.4799567695652174,-0.10868625019762851,0.8178292096845866
tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_top200_umap_residlog2fc_v3,0.468,0.803,0.4750322019762846,-0.10286334584980242,0.8198244111972717
tabpfn_cheme_2d_full_boltz_log2fc_pred_top600_umap,0.4176,0.8264,0.44316809130434787,-0.03432343359683801,0.8302476254878677
tabpfn_cheme_2d_full_boltz_log2fc_pred_top700_umap,0.4188,0.8258,0.4448622304347827,-0.022552171936758937,0.832704113144154
tabpfn_cheme_2d_full_boltz_log2fc_pred_top1000_umap,0.4237,0.8196,0.44659814743083015,-0.027106751383399276,0.8310620085751252
tabpfn_cheme_2d_full_boltz_log2fc_pred_top1200_umap,0.4247,0.8203,0.4481738158102767,-0.02731166086956525,0.830914915724515
tabpfn_cheme_2d_full_boltz_log2fc_pred_top400_umap,0.4182,0.8274,0.4411633300395257,-0.03884911897233207,0.8253791114903407
lgbm_boltz2_distogram_umap_default,0.7129,0.4308,0.876201772553482,-0.30734186935527463,0.3137379350228297
lgbm_pooled_boltz_distogram_umap_default,0.5201,0.7256,0.5404621261373656,-0.021329992933174568,0.7336787607410291
lgbm_pooled_boltz_allpairs_distogram_umap_default,0.5114,0.7375,0.5418251035155116,-0.06580391761761623,0.7458148471937687
tabpfn_pooled_boltz_allpairs_distogram_umap_default_v3,0.4992,0.7472,0.5027530798418972,-0.008142578656126522,0.7775891259913278
lgbm_boltz2_token_distogram_umap_default,0.7131,0.437,0.856086443030755,-0.2739150370269155,0.31380351546252244
lgbm_pooled_boltz_token_distogram_umap_default,0.5224,0.7235,0.5340702370833883,-0.0050030781465078365,0.7487492939867988
lgbm_pooled_boltz_allpairs_token_distogram_umap_default,0.5136,0.735,0.5409240456067165,-0.06307230758581851,0.7512287533225256
tabpfn_pooled_boltz_allpairs_token_distogram_umap_default_v3,0.4999,0.7462,0.5002520418972332,0.0010089407114624088,0.7847236850123612
lgbm_boltz_dist_weighted_z_umap_default,0.5294,0.7181,0.5639438144623449,-0.04708379243880898,0.7265794002610736
lgbm_pooled_boltz_allpairs_dist_weighted_z_umap_default,0.5124,0.737,0.5449488279901348,-0.04161032766134534,0.7341567198777726
lgbm_boltz_dist_interactions_umap_default,0.5464,0.7027,0.5843611779339518,-0.057496315593530044,0.7159698189582435
lgbm_pooled_boltz_allpairs_dist_interactions_umap_default,0.5179,0.734,0.525567780601647,-0.03434557540065884,0.7580717202190497
tabpfn_boltz_dist_interactions_umap_default_v3,0.5219,0.7234,0.544280629249012,-0.009758894071146294,0.7472968910286324
tabpfn_pooled_boltz_allpairs_dist_interactions_umap_default_v3,0.4997,0.7442,0.5079116288537551,0.018222793280632383,0.7748462333639539
