fold,epochs_run,best_val_mae,loss_start,loss_end,pretrain_best_val_loss,val_MAE,val_RAE,val_R2,val_Spearman_R,val_Kendall_Tau
0,55,0.5178364512435509,2.4623251144702616,0.41791880732545483,0.7477596132528215,0.5178364609983424,0.5712739819445763,0.5896615848393009,0.726215443157541,0.5409938621076723
1,48,0.47349670464733995,2.5896273278273068,0.49882493913173676,0.7477596132528215,0.4734966953116727,0.47663172009369487,0.7030313401026854,0.8007696424581586,0.6006357252525508
2,26,0.49413357842241756,3.934676883312372,0.5447261614295152,0.7477596132528215,0.49413357180766804,0.5818035726756748,0.580710386244665,0.7335411771510651,0.5458983621362774
3,56,0.4377872152550005,2.6326246697169084,0.4694599056473145,0.7477596132528215,0.43778722312456236,0.5615273402821895,0.5996213859488921,0.7318735465554699,0.5524124419901071
4,37,0.4960991326146401,2.852747870179323,0.5273451942663926,0.7477596132528215,0.4960991435039502,0.49393941808467823,0.6702801924097358,0.7801997371823675,0.5822862138828199
